name,ROE_avg,asset_liability_avg
老白干酒,13.089999999999998,49.156
重庆啤酒,57.34599999999999,71.83399999999999
百润股份,15.725999999999999,26.830000000000002
迎驾贡酒,21.894000000000002,31.043999999999993
金枫酒业,-0.346,15.696000000000002
会稽山,6.3420000000000005,23.496
金种子酒,-2.95,25.464
山西汾酒,34.806,47.21
中葡股份,-11.867999999999999,10.553999999999998
天佑德酒,1.2899999999999998,16.407999999999998
青岛啤酒,11.794,47.398
伊力特,11.81,23.830000000000002
古井贡Ｂ,21.658,33.246
兰州黄河,-2.68,19.345999999999997
海南椰岛,-13.847999999999999,55.294000000000004
洋河股份,21.388,31.976
惠泉啤酒,2.378,8.29
燕京啤酒,1.794,26.044
今世缘,21.982000000000003,32.444
珠江啤酒,6.032,30.580000000000002
口子窖,22.518,26.131999999999998
顺鑫农业,3.8579999999999997,63.234
张 裕Ａ,7.225999999999999,21.064
*ST莫高,-2.965999999999999,13.392000000000001
五 粮 液,24.716,24.934
古井贡酒,21.658,33.246
泸州老窖,28.009999999999998,31.698
永顺泰,7.345999999999999,22.234
水井坊,39.914,49.153999999999996
岩石股份,7.086,42.684000000000005
贵州茅台,31.824,22.534
张 裕Ｂ,7.225999999999999,21.064
*ST皇台,11.4875,95.348
威龙股份,-7.8180000000000005,41.715999999999994
*ST西发,-646.9300000000001,59.33
*ST中期,0.9480000000000001,27.046000000000003
申华控股,-11.662,67.254
阿尔特,10.925999999999998,25.186
东方时尚,7.56,49.568000000000005
特 力Ａ,9.456000000000001,23.746
广汇汽车,3.4480000000000004,67.128
国机汽车,4.712000000000001,68.94
浩物股份,4.436,43.604
德众汽车,14.045999999999998,65.78800000000001
漳州发展,4.55,61.44
中国汽研,11.398,21.646
中汽股份,9.37,26.174
西上海,15.266000000000002,38.686
北巴传媒,5.286,58.536
海泰科,14.55,46.220000000000006
金固股份,0.96,42.772
骏创科技,26.278000000000002,55.30400000000001
纽泰格,16.701999999999998,36.089999999999996
上声电子,11.616,46.382
星源卓镁,19.21,20.357999999999997
华域汽车,13.908000000000001,61.666
浙江世宝,-1.0960000000000003,34.316
ST八菱,-16.324,38.215999999999994
山子股份,-36.955999999999996,71.296
华阳变速,14.940000000000001,39.924
三祥科技,10.064,48.321999999999996
华原股份,8.852,41.245999999999995
金杯汽车,-1.0660000000000003,78.84
大地电气,11.26,54.678
舜宇精工,11.786,57.426
菱电电控,24.116,41.048
同心传动,12.682,22.434
金杯汽车,-1.0660000000000003,78.84
菱电电控,24.116,41.048
东风科技,9.012,63.012
长 安Ｂ,4.464,55.208000000000006
天润工业,8.2,34.3
建设工业,5.08,47.76
华达科技,8.644,42.322
银轮股份,8.15,55.160000000000004
宁波方正,13.357999999999999,61.053999999999995
嵘泰股份,14.536000000000001,44.718
江 铃Ｂ,4.705999999999999,61.468
郑煤机,11.170000000000002,56.99400000000001
富临精工,-6.236,42.49400000000001
安徽凤凰,12.355999999999998,24.827999999999996
恒立实业,0.6820000000000002,38.86399999999999
凯马Ｂ,-13.63,79.56000000000002
潍柴动力,17.236,67.81200000000001
超达装备,11.684000000000001,24.244000000000003
长源东谷,16.942,50.0
富奥B,11.886,42.256
新泉股份,12.778,55.08
宁波华翔,10.094,41.772
香山股份,3.772,50.11800000000001
威孚高科,11.868,28.712
渤海汽车,0.594,40.79800000000001
常润股份,26.464,68.674
双环传动,5.462000000000001,51.29200000000001
一汽富维,9.88,52.99400000000001
海联金汇,-6.186,40.012
苏威孚Ｂ,11.868,28.712
航天科技,-1.6079999999999999,40.18
福达股份,6.351999999999999,31.078000000000003
合力科技,7.914,27.098000000000003
兆丰股份,9.225999999999999,17.128
信质集团,10.49,47.614
隆基机械,2.3760000000000003,32.818
上海沿浦,12.716,38.21
大为股份,2.34,23.256
英搏尔,1.512,51.29
保隆科技,13.788,61.61
旭升集团,15.584,40.446
万向钱潮,10.086,50.712
易实精密,17.27,29.971999999999998
松原股份,18.677999999999997,32.274
华懋科技,8.95,10.906
均胜电子,-0.398,67.828
邦德股份,24.04,22.133999999999997
神驰机电,15.488,41.922
三联锻造,15.67,46.4125
申达股份,-5.174000000000001,65.26599999999999
新朋股份,7.794,32.092
成飞集成,5.354000000000001,28.476
旷达科技,5.406000000000001,13.536000000000001
天普股份,9.674,10.709999999999999
西菱动力,2.63,33.623999999999995
雷迪克,9.342,33.977999999999994
交运股份,1.002,30.834000000000003
湘油泵,14.018,46.306
秦安股份,5.11,10.989999999999998
全柴动力,4.9239999999999995,47.572
美力科技,2.1020000000000003,43.928000000000004
恒帅股份,22.494000000000003,25.4
飞龙股份,6.118,45.09799999999999
金鸿顺,-0.3620000000000001,20.934
日上集团,3.778,52.496
凌云股份,3.7879999999999994,56.072
联明股份,9.776,29.75
金钟股份,12.767999999999999,22.997999999999998
沪光股份,11.214,66.244
溯联股份,21.124,35.194
精进电动-UW,-38.556,51.976
苏常柴Ａ,2.568,38.93
天汽模,-5.992,59.19599999999999
新坐标,16.434,11.138
德赛西威,13.334000000000003,40.230000000000004
天成自控,-17.332,62.726
湖南天雁,-3.1220000000000003,38.388
卡倍亿,19.119999999999997,58.798
富奥股份,11.886,42.256
朗博科技,4.6579999999999995,6.368
德宏股份,8.266,25.169999999999998
长华集团,11.928,23.63
亚通精工,19.314,55.674
铭科精技,16.747999999999998,39.94
华培动力,6.996,29.256
奥特佳,-0.796,43.168
苏奥传感,9.946000000000002,17.174
雪龙集团,18.536,12.482
凯众股份,10.703999999999999,13.274000000000001
常熟汽饰,11.946000000000002,48.682
跃岭股份,1.748,20.768
华依科技,24.258,66.154
神通科技,11.482,45.260000000000005
泉峰汽车,4.858,42.836
云内动力,-2.624,59.95399999999999
岱美股份,14.008,28.839999999999996
常青股份,3.8019999999999996,51.14
贝斯特,11.27,28.028000000000002
威帝股份,3.7,9.514
中马传动,4.061999999999999,24.124
隆盛科技,6.8100000000000005,40.078
德尔股份,-12.260000000000002,57.870000000000005
金麒麟,5.596,22.656
宁波高发,8.806000000000001,14.741999999999999
华阳集团,5.082,31.095999999999997
万里扬,2.8920000000000003,42.80200000000001
*ST越博,-231.76999999999998,82.01799999999999
征和工业,20.056,35.832
南方精工,17.2,13.266
中鼎股份,9.25,49.464
远东传动,8.318000000000001,22.052000000000003
联诚精密,6.724000000000001,45.209999999999994
泰德股份,11.169999999999998,33.516000000000005
科华控股,2.998,65.44200000000001
合兴股份,15.362,26.212
北方长龙,44.041999999999994,46.965999999999994
坤泰股份,19.438,39.256
永茂泰,11.508,40.966
贵航股份,5.348,16.651999999999997
拓普集团,10.184,40.408
亚普股份,13.680000000000001,43.718
长春一东,6.6,49.412
超捷股份,21.035999999999998,25.940000000000005
明阳科技,25.137999999999998,34.954
通达电气,7.256,21.708
正裕工业,9.754,41.962
圣龙股份,1.0979999999999999,54.052
北特科技,0.9440000000000002,48.032
广东鸿图,5.5280000000000005,39.736000000000004
日盈电子,2.596,43.182
东利机械,12.116,32.418
京威股份,-5.954000000000001,36.29599999999999
浙江黎明,13.132,31.986
今飞凯达,6.148,70.244
双林股份,-5.714,65.138
模塑科技,3.1940000000000004,69.104
欣锐科技,-3.6159999999999997,42.794
亚太股份,0.29399999999999993,53.882000000000005
路畅科技,-9.042,44.842
博俊科技,13.376,51.766
爱柯迪,10.904,27.302
恒勃股份,20.808,52.09400000000001
派生科技,-1.8320000000000007,54.376
奥联电子,5.912000000000001,31.451999999999998
东箭科技,12.857999999999999,35.05
光洋股份,-5.036,42.906
密封科技,22.284,28.156
浙江仙通,12.072,19.534
翔楼新材,16.104,31.117999999999995
精锻科技,8.809999999999999,34.044000000000004
锡南科技,22.112000000000002,34.54
冠盛股份,13.070000000000002,45.964
迪生力,2.6060000000000003,35.257999999999996
万通智控,10.717999999999998,38.156
明新旭腾,20.58,33.886
文灿股份,5.252000000000001,47.629999999999995
松芝股份,4.704,38.826
铁流股份,10.11,41.338
一彬科技,19.990000000000002,73.47200000000001
多利科技,23.088,44.324
晋拓股份,14.163999999999998,45.592
万丰奥威,10.912,51.496
瑞鹄模具,17.669999999999998,64.44800000000001
中原内配,6.758000000000001,37.066
维科精密,12.558000000000002,42.866
豪能股份,10.258,41.89
伯特利,18.246000000000002,42.762
继峰股份,-5.206000000000001,72.02000000000001
中捷精工,9.222,25.398
襄阳轴承,-5.831999999999999,55.59400000000001
艾可蓝,23.264,48.92
腾龙股份,10.117999999999999,45.49400000000001
标榜股份,28.278000000000002,29.568
泰祥股份,21.798,8.379999999999999
蠡湖股份,5.248,38.42999999999999
凯龙高科,-0.14600000000000007,45.82199999999999
德迈仕,12.85,41.058
经纬恒润-W,3.1559999999999997,66.65
华安鑫创,10.762,10.812000000000001
云意电气,8.069999999999999,19.974
登云股份,-4.354,41.928
立中集团,13.613999999999999,58.31600000000001
无锡振华,8.428,49.882
正强股份,13.751999999999999,17.119999999999997
威唐工业,7.617999999999999,34.434
兴民智通,-16.165999999999997,41.672
科博达,17.516,18.194
东安动力,2.114,52.898
英利汽车,5.46,46.582
威迈斯,18.018,63.102
万安科技,2.668,48.842
豪恩汽电,26.45,75.336
鹏翎股份,3.6740000000000004,28.183999999999997
星宇股份,15.940000000000001,40.114
ST曙光,-6.403999999999999,44.778
众泰汽车,-244.77800000000002,75.264
赛力斯,-19.770000000000003,76.078
比亚迪,6.976000000000001,68.986
一汽解放,8.658,60.84000000000001
广汽集团,9.41,39.190000000000005
上汽集团,9.85,64.932
江铃汽车,4.705999999999999,61.468
动力新科,1.8480000000000003,59.013999999999996
海马汽车,-21.927999999999997,49.07199999999999
长城汽车,10.443999999999999,59.388
东风汽车,5.912000000000001,58.25600000000001
宇通客车,7.593999999999999,52.70799999999999
长安汽车,4.464,55.208000000000006
中国重汽,13.292000000000002,65.196
中通客车,-0.2120000000000001,74.882
安凯客车,-64.678,92.216
江淮汽车,-2.692,68.542
北汽蓝谷,-30.790000000000003,71.41600000000001
中集车辆,12.07,45.518
亚星客车,-47.532,95.196
福田汽车,-11.404000000000002,73.304
金龙汽车,-4.296,79.35800000000002
力帆科技,-16.842000000000002,55.04600000000001
德龙汇能,-0.19399999999999978,47.948
长春燃气,-1.1299999999999997,62.839999999999996
水发燃气,-0.2680000000000003,51.638
新天绿能,13.512,68.268
大众公用,3.7980000000000005,59.05
首华燃气,2.032,43.036
蓝焰控股,10.786,54.32000000000001
重庆燃气,9.155999999999999,46.624
成都燃气,15.578,44.892
蓝天燃气,18.682000000000002,48.652
百川能源,15.216,48.748000000000005
皖天然气,9.394,35.798
贵州燃气,5.824,64.038
陕天然气,7.42,49.944
胜利股份,5.232,56.70399999999999
凯添燃气,14.844,42.074
美能能源,15.834,34.931999999999995
新天然气,19.619999999999997,32.775999999999996
ST浩源,-3.8919999999999986,19.843999999999998
ST金鸿,-28.482,75.61999999999999
九丰能源,19.108,38.052
天壕能源,4.132000000000001,55.477999999999994
新奥股份,23.374000000000002,63.32600000000001
国新能源,-2.4959999999999996,85.974
深圳燃气,10.941999999999998,54.146
佛燃能源,14.610000000000003,52.266
洪通燃气,19.264,25.736
南京公用,4.712,70.11
东方环宇,9.918000000000001,28.029999999999994
新疆火炬,7.831999999999999,31.234
中泰股份,9.152000000000001,35.586
ST升达,-76.52799999999999,72.882
指南针,16.512,39.538
顶点软件,11.53,19.292
慧博云通,18.278000000000002,37.994
财富趋势,12.744,7.166000000000001
兆日科技,-2.5740000000000003,5.182
华信永道,9.106,24.701999999999998
银之杰,-6.539999999999999,36.88
华是科技,17.381999999999998,51.83200000000001
同花顺,28.534,22.697999999999997
艾融软件,21.944,36.134
赢时胜,4.624,9.924
中亦科技,22.886000000000003,44.524
安硕信息,0.051999999999999956,37.44199999999999
国华网安,-28.678000000000004,22.799999999999997
大智慧,1.718,28.715999999999998
吉大正元,10.203999999999999,29.183999999999997
凌志软件,16.631999999999998,10.184000000000001
科蓝软件,4.978,49.959999999999994
威士顿,21.022,30.558
云从科技-UW,-53.024,48.374
君逸数码,22.85,52.888
法本信息,21.68,35.868
高伟达,-9.135999999999997,53.998000000000005
拉卡拉,9.8,56.176
长亮科技,7.781999999999999,34.462
联络互动,-40.303999999999995,74.08200000000001
普元信息,7.735999999999999,16.018
电科网安,4.180000000000001,27.512
云涌科技,15.820000000000002,14.378
恒生电子,27.205999999999996,45.416
汇金科技,2.5420000000000003,11.98
恒拓开源,7.05,25.416000000000004
飞天诚信,1.338,9.298
用友网络,11.097999999999999,50.626
莱斯信息,15.148000000000001,71.082
京北方,19.332,22.238
直真科技,9.565999999999999,19.586000000000002
深信服,13.058000000000002,34.344
鸥玛软件,16.734,5.4399999999999995
卫宁健康,8.873999999999999,26.798000000000002
佳都科技,5.192,49.476000000000006
中电兴发,0.6380000000000002,35.6
和仁科技,3.2840000000000003,30.686
新晨科技,8.687999999999999,42.92
中科软,25.345999999999997,63.227999999999994
金山办公,18.212,21.966
依米康,-3.7220000000000004,69.022
联迪信息,18.151999999999997,11.893999999999998
科大讯飞,8.088,45.848
云创数据,15.244,33.178
启明星辰,14.25,28.304000000000002
久其软件,-9.226,55.94000000000001
东华软件,5.7299999999999995,45.525999999999996
索辰科技,7.845000000000001,26.775
致远互联,13.953999999999999,33.784000000000006
英方软件,8.188,16.131999999999998
四方精创,6.302,9.008
数字政通,6.132,23.224
殷图网联,9.702000000000002,16.464000000000002
麦迪科技,6.889999999999999,23.76
石基信息,0.06400000000000006,14.273999999999997
达实智能,-0.6140000000000001,60.568000000000005
志晟信息,16.402,35.218
天玛智控,30.68,47.114999999999995
奇安信-U,-9.772,27.97
任子行,-7.298,44.74
熵基科技,17.204,31.32
格尔软件,6.69,20.488
盛邦安全,28.845999999999997,28.875999999999998
泽宇智能,29.613999999999997,43.7
路桥信息,18.144,62.278
同辉信息,6.476000000000001,44.45
中科海讯,7.886000000000001,11.553999999999998
北信源,-5.56,27.459999999999997
英飞拓,-19.958000000000002,52.0
国新健康,-13.301999999999998,20.922000000000004
中控技术,20.676,59.48199999999999
永信至诚,7.696000000000001,27.327999999999996
麒麟信安,39.544,41.964
柏楚电子,25.774,7.516
福昕软件,10.414,16.857999999999997
金现代,8.918000000000001,9.344
迪普科技,14.504,17.908
纬德信息,35.588,17.368000000000002
*ST左江,11.25,14.24
中科通达,7.2379999999999995,46.11
万兴科技,10.232000000000001,29.176
东方通,8.9,20.506
科创信息,6.848000000000001,36.014
科达自控,11.430000000000001,32.386
宝信Ｂ,16.503999999999998,39.855999999999995
网达软件,4.354000000000001,12.906
安恒信息,6.306,36.3
国源科技,3.4160000000000004,9.648
鼎捷软件,7.383999999999999,37.19
延华智能,-18.25,55.6
天源迪科,3.496,41.638
广道数字,14.966000000000003,12.959999999999999
远光软件,10.14,13.022
山石网科,8.112,28.003999999999998
广联达,11.142,39.448
佳缘科技,26.496000000000002,30.1
山大地纬,9.002,24.384000000000004
友车科技,21.258000000000003,32.826
科大国创,4.604,49.674
唐源电气,17.189999999999998,25.718
天融信,3.9019999999999997,17.848000000000003
格灵深瞳,-49.206,17.082
凡拓数创,12.940000000000001,41.35
博思软件,14.539999999999997,28.977999999999998
三六零,9.126,16.81
创业慧康,8.674,21.827999999999996
理工能科,7.268000000000001,15.686000000000002
金橙子,19.28,11.020000000000001
天润科技,22.91,51.386
众诚科技,21.476,48.452
美亚柏科,9.62,27.241999999999997
软通动力,20.466,53.09400000000001
信息发展,-47.300000000000004,71.69399999999999
信安世纪,24.238,24.080000000000002
乐创技术,22.802,21.854
思维列控,6.134,8.398
数字认证,14.134,45.93
安博通,10.692,12.442000000000002
品高股份,11.392,42.891999999999996
恒华科技,5.358,21.567999999999998
川大智胜,2.068,16.168
云天励飞-U,-98.44000000000001,42.762
汉鑫科技,20.375999999999998,46.2
思特奇,8.453999999999999,45.774
四维图新,1.154,15.058000000000002
高新兴,-9.629999999999999,40.402
ST中安,-85.994,98.094
中科江南,27.834000000000003,51.48199999999999
多伦科技,3.476,34.14399999999999
海量数据,5.644,24.7
拓尔思,8.468,27.839999999999996
云赛智联,5.755999999999999,29.894
普联软件,17.82,21.048
工大科雅,15.012,25.365999999999996
数字人,13.139999999999997,8.65
品茗科技,25.612000000000002,19.784
华如科技,14.613999999999999,19.36
亚华电子,24.902,34.513999999999996
ST有棵树,-64.124,48.959999999999994
凯瑞德,-167.975,92.228
杰创智能,18.578,46.334
宝兰德,11.954,5.582
中孚信息,6.587999999999999,25.264000000000003
绿盟科技,6.4079999999999995,21.077999999999996
南天信息,4.78,57.86
捷安高科,15.306000000000001,22.31
新致软件,10.028,42.748000000000005
盈建科,22.669999999999998,11.618
熙菱信息,-15.344000000000003,58.36600000000001
华平股份,-0.9539999999999997,28.218
方直科技,3.84,3.9739999999999993
龙软科技,16.726,17.044
丝路视觉,8.978,49.866
汉王科技,2.404,22.310000000000002
能科科技,8.568000000000001,20.776000000000003
中望软件,23.896000000000004,21.538
和达科技,15.388,29.951999999999998
恒锋信息,9.994,46.778
观想科技,39.815999999999995,22.368000000000002
卓朗科技,-41.946666666666665,88.85600000000002
创意信息,-10.286000000000001,40.74400000000001
北路智控,41.332,46.928
新点软件,36.85,45.096000000000004
星环科技-U,-44.42,21.774
华大九天,13.976000000000003,28.391999999999996
拓维信息,-14.222,26.132000000000005
通行宝,35.658,73.572
诚迈科技,6.196,29.490000000000002
立方数科,-33.916000000000004,47.44199999999999
亚信安全,20.616000000000003,44.112
超图软件,6.2940000000000005,34.498000000000005
天亿马,17.413999999999998,29.592000000000002
万集科技,21.42,29.476
概伦电子,37.334,20.018
佳发教育,15.455999999999998,18.19
同有科技,0.866,17.736
国能日新,27.802,38.458000000000006
通达海,37.9,46.158
泛微网络,17.332,49.212
三维天地,27.282,28.241999999999997
光庭信息,14.802000000000001,12.398
步 步 高,-7.839999999999999,70.648
中央商场,-12.668000000000001,92.42399999999999
王府井,7.0760000000000005,46.574
XD百联股,4.618,61.444
宁波中百,19.607999999999997,49.964
XD百联Ｂ,4.618,61.444
翠微股份,1.6660000000000004,48.702000000000005
博士眼镜,12.408,21.798000000000002
大连友谊,-25.598,69.098
人人乐,-47.906000000000006,79.04400000000001
江苏舜天,-0.08399999999999981,51.455999999999996
北京人力,-2.845999999999999,27.79
汉商集团,5.902,56.396
大商股份,8.788,51.986000000000004
茂业商业,11.03,62.976
新华百货,4.768,68.382
深赛格B,2.0460000000000003,58.14399999999999
深 赛 格,2.0460000000000003,58.14399999999999
海宁皮城,3.658,32.172000000000004
浙商中拓,20.682,74.018
*ST商城,-188.844,106.734
轻纺城,9.969999999999999,40.523999999999994
轻纺城,9.969999999999999,40.523999999999994
美凯龙,6.022,58.64
国光连锁,10.742,54.565999999999995
合肥百货,4.374,58.40400000000001
利群股份,2.2019999999999995,67.59200000000001
天虹股份,7.9159999999999995,70.8
银座股份,-1.8380000000000003,75.328
孩子王,16.444,61.402
友阿股份,3.2079999999999997,53.330000000000005
丽人丽妆,14.154,27.1
爱婴室,12.57,45.69
杭州解百,9.046,43.50000000000001
欧亚集团,3.0340000000000003,76.884
居然之家,15.184000000000001,56.56
小商品城,8.599999999999998,54.45
益民集团,1.3940000000000001,23.003999999999998
广百股份,4.18,44.468
家家悦,7.562,72.412
文峰股份,3.918,30.78
新世界,1.8059999999999998,28.259999999999998
中百集团,0.6779999999999997,66.404
爱施德,9.48,53.656000000000006
武商集团,8.64,61.426
百大集团,9.156,14.508000000000001
东百集团,6.563999999999998,67.944
红旗连锁,14.546000000000001,45.938
丽尚国潮,18.478,49.798
三江购物,4.402,32.966
徐家汇,5.832000000000001,16.752
重庆百货,15.957999999999998,61.629999999999995
上海九百,6.104,8.392
汇嘉时代,0.16999999999999993,66.95200000000001
华联股份,-0.764,40.164
南京新百,4.0200000000000005,31.369999999999997
南宁百货,-4.936,48.775999999999996
富森美,15.516000000000002,15.972
ST大集,-5.724,47.968
通程控股,5.554,38.028
友好集团,-15.340000000000003,86.274
中兴商业,7.548,33.36
ST易购,-24.698,70.76200000000001
厦门信达,-57.524,78.334
国芳集团,6.25,34.038
永辉超市,-7.160000000000001,69.54599999999999
奇德新材,14.516,19.708000000000002
普利特,6.8340000000000005,44.814
新莱福,18.986,18.736
瑞华泰,8.236,47.902
洁特生物,17.978,18.192
天洋新材,5.119999999999999,43.782000000000004
东材科技,6.474000000000001,36.706
美联新材,11.726,42.158
永悦科技,1.276,7.331999999999999
天振股份,35.574,42.386
会通股份,7.678,68.984
泉为科技,-19.106,63.39200000000001
浙江众成,6.204,39.556
艾艾精工,6.4159999999999995,10.956
道恩股份,20.806,36.5
至正股份,-7.704000000000001,33.162
海象新材,27.541999999999994,45.470000000000006
鹿山新材,13.634,37.476000000000006
宏裕包材,18.381999999999998,52.036
三维股份,20.68,27.596000000000004
利安隆,17.282,45.589999999999996
英科再生,17.304,32.772
斯迪克,13.586000000000002,61.477999999999994
金发科技,15.558000000000002,60.66599999999998
横河精密,3.4899999999999998,53.876
乐凯胶片,2.536,22.881999999999998
阿科力,11.354,22.262
唯科科技,12.974,21.694
万盛股份,20.788,36.302
家联科技,16.636000000000003,52.903999999999996
茶花股份,2.028,11.315999999999999
国恩股份,19.818,46.68999999999999
派特尔,22.192,21.182
皇马科技,18.336000000000002,27.382000000000005
沧州明珠,8.028,29.008
润阳科技,25.306,17.196
大东南,4.892,16.982
华峰超纤,-1.2879999999999998,37.025999999999996
永利股份,4.094000000000001,31.506
禾昌聚合,10.624,29.342000000000002
佛塑科技,4.086,36.446000000000005
万朗磁塑,20.674,57.574
通达创智,31.534000000000002,35.346000000000004
日科化学,9.032,15.362
沪江材料,14.874,28.088
国风新材,7.638,25.885999999999996
天秦装备,12.542,9.315999999999999
宝丽迪,17.046,13.203999999999999
纳尔股份,10.436,29.486
宁波色母,22.974,16.826
神剑股份,4.2299999999999995,46.620000000000005
银禧科技,-5.569999999999999,34.552
安利股份,7.362,43.440000000000005
喜悦智行,17.196,19.951999999999998
江苏博云,31.938,23.13
和顺科技,18.252000000000002,25.940000000000005
金富科技,12.097999999999999,11.956
肇民科技,28.639999999999997,26.171999999999997
新纶新材,-27.008,57.604
天龙股份,8.704,25.548000000000002
沃特股份,5.502000000000001,41.52400000000001
长鸿高科,18.562,32.61
兴业股份,9.654,19.416
晨化股份,13.178,15.754
瑞丰高材,11.675999999999998,43.902
聚赛龙,13.404,59.646
爱丽家居,12.592000000000002,25.612000000000002
蓝晓科技,18.592000000000002,39.588
祥源新材,22.124,28.336000000000002
上纬新材,6.816,40.346000000000004
同益股份,3.5620000000000003,44.17999999999999
杭州高新,-64.30600000000001,71.06800000000001
裕兴股份,8.55,17.412
*ST榕泰,-38.565999999999995,79.512
双星新材,7.728,18.81
泛亚微透,12.458,24.924
南京聚隆,3.8520000000000003,42.29
道明光学,9.204,27.204
华信新材,6.82,11.2
双象股份,2.232,45.333999999999996
聚石化学,14.104,55.974000000000004
唯万密封,22.606,30.639999999999997
福莱新材,22.786,43.492000000000004
ST三圣,-7.580000000000001,67.776
亚泰集团,-7.890000000000001,71.054
宁波富达,17.812,29.002
冀东水泥,12.656,49.78000000000001
金隅集团,4.6579999999999995,68.348
海螺水泥,21.595999999999997,19.092000000000002
韩建河山,-7.976000000000001,63.772000000000006
西部建设,8.234,62.314
万年青,23.368000000000002,38.796
天山股份,14.331999999999999,55.568000000000005
塔牌集团,15.012,15.693999999999999
宁夏建材,12.014,23.104
四方新材,19.279999999999998,53.303999999999995
尖峰集团,16.07,25.182
精工钢构,8.29,60.81
西藏天路,5.58,51.788
祁连山,14.416,25.594
上峰水泥,35.564,42.188
青松建化,6.684,42.258
四川双马,18.259999999999998,11.136000000000001
杭萧钢构,14.702000000000002,57.89000000000001
华新水泥,25.252000000000002,43.69799999999999
富煌钢构,4.63,69.78600000000002
四川金顶,36.738,68.32400000000001
国统股份,-1.7380000000000002,72.682
博闻科技,4.845999999999999,5.0280000000000005
鸿路钢构,13.879999999999999,60.938
三和管桩,18.148,68.476
福建水泥,21.496000000000002,60.686
ST深天,-18.912,77.322
海南瑞泽,-15.834,56.294000000000004
龙泉股份,-8.374,35.202
N金凯,16.369999999999997,31.880000000000003
双成药业,-4.106,34.577999999999996
药康生物,-111.27799999999999,34.91
未名医药,0.23600000000000004,19.736
智翔金泰-U,0.842499999999994,124.6925
近岸蛋白,33.095000000000006,59.39
*ST交昂,-4.7,32.646
宣泰医药,8.716,16.116
赛升药业,8.538,4.678
百奥泰,-186.652,24.408
百奥泰,-186.652,24.408
泓博医药,17.936,25.490000000000002
康辰药业,8.012,12.325999999999999
特宝生物,13.45,22.622000000000003
中源协和,1.562,30.188
益方生物-U,33.565999999999995,231.18
四环生物,-2.438,22.794
迈威生物-U,107.28,43.034000000000006
海特生物,1.714,17.5
天坛生物,13.780000000000001,15.162
百利天恒-U,-31.040000000000003,59.096000000000004
东宝生物,4.114,27.941999999999997
南模生物,15.01,26.276
舒泰神,-4.702,14.408000000000001
上海莱士,2.044,3.8239999999999994
智飞生物,49.776,41.86999999999999
义翘神州,55.672000000000004,12.322
百克生物,17.482,28.444
康华生物,37.403999999999996,15.534
君实生物-U,-36.128,25.689999999999998
福瑞达,9.802000000000001,91.002
三生国健,2.9699999999999998,9.952
科兴制药,12.09,36.214
昊帆生物,32.034000000000006,16.29
凯因科技,7.276000000000001,23.970000000000006
华兰疫苗,31.998,33.022000000000006
康为世纪,25.102000000000004,15.972
卫光生物,11.254,13.786000000000001
神州细胞-U,-454.46000000000004,98.082
安科生物,12.943999999999999,18.816
川宁生物,5.476000000000001,50.40599999999999
沃森生物,12.434000000000001,24.088
盟科药业-U,-78.35666666666667,73.03399999999999
派林生物,14.55,31.414000000000005
诺思兰德,-35.766000000000005,33.796
华兰生物,18.644,15.648
甘李药业,15.246,8.040000000000001
我武生物,22.688,6.159999999999999
通化东宝,19.705999999999996,6.298
博雅生物,9.264,17.410000000000004
双鹭药业,8.697999999999999,7.808
诺诚健华-U,30.942,85.776
康希诺,-7.209999999999999,25.868000000000002
长春高新,27.026,26.784
康泰生物,16.524,33.51
成大生物,18.834,6.428
西藏药业,11.984,18.208000000000002
赛伦生物,17.864,7.378
欧康医药,20.584,33.077999999999996
欧林生物,2.1300000000000003,34.498
艾迪药业,0.039999999999999994,19.464
仁度生物,3.2999999999999985,20.22
三元基因,14.592000000000002,19.994
永顺生物,13.238,15.286000000000001
亚虹医药-U,-1209.75,19.956
首药控股-U,-166.94,59.11
英诺特,51.2,20.241999999999997
海创药业-U,-95.4,55.698
百济神州-U,-52.646,29.994
锦波生物,18.5,34.32
万泽股份,8.03,49.846
康乐卫士,-108.70800000000001,173.83800000000002
荣昌生物,-15.268000000000004,74.91600000000001
毕得医药,-4.977999999999999,41.65
新潮能源,3.8,45.644000000000005
东华能源,10.126,66.992
上海石化,4.41,34.324
ST海越,7.209999999999999,32.596
广汇能源,20.577999999999996,63.403999999999996
岳阳兴长,6.862,16.078000000000003
博汇股份,14.693999999999999,49.212
国际实业,4.4159999999999995,23.24
ST实华,1.8319999999999996,45.508
华锦股份,5.895999999999999,53.89
广聚能源,3.6439999999999997,6.144
和顺石油,17.131999999999998,29.107999999999997
中国石油,5.6800000000000015,44.14
中国石化,7.766000000000001,49.688
ST洲际,-6.44,63.634
沈阳化工,-13.081999999999999,60.696000000000005
泰山石油,0.562,37.785999999999994
中晟高科,5.953999999999999,43.040000000000006
中国海油,14.841999999999999,38.763999999999996
康普顿,8.594,13.262
品渥食品,21.442,37.804
盖世食品,28.394000000000005,31.228
麦趣尔,-12.741999999999999,40.058
惠发食品,-6.688,53.782
海欣食品,3.5159999999999996,40.047999999999995
熊猫乳品,13.406,17.568
桂发祥,2.6540000000000004,5.794
海融科技,20.904,23.384
庄园牧场,3.5520000000000005,46.477999999999994
西部牧业,-0.20399999999999965,38.63600000000001
国联水产,-4.247999999999999,54.843999999999994
