name,industry,market_value,ROE_avg,asset_liability_avg,shareholder_capacity,management_capacity
凯利泰,医疗器械,48.33,6.478,24.45,7.0,4.800000000000001
贝瑞基因,医疗器械,39.5,5.42,23.038,5.2,6.800000000000001
达安基因,医疗器械,141.61,42.758,32.224000000000004,6.4,6.4
欧普康视,医疗器械,302.72,26.388,11.444,7.6,6.6
海泰新光,医疗器械,61.15,24.468,18.158,5.8,4.4
东星医疗,医疗器械,33.23,11.648,22.928,5.2,5.2
理邦仪器,医疗器械,75.91,17.176000000000002,15.674,5.8,4.4
迈克生物,医疗器械,93.89,18.546,32.912,5.2,5.8
长药控股,医疗器械,25.22,-9.322,53.258,1.8000000000000005,6.800000000000001
奥泰生物,医疗器械,40.47,46.51199999999999,14.48,4.0,4.8
健帆生物,医疗器械,191.91,31.320000000000004,20.862,6.4,8.0
正川股份,医疗器械,31.53,6.98,26.382000000000005,4.6,6.800000000000001
三友医疗,医疗器械,57.47,15.502,13.394,2.0,5.8
明德生物,医疗器械,58.27,48.542,14.461999999999998,4.6,6.000000000000001
博晖创新,医疗器械,45.5,-5.87,58.324,5.2,5.6000000000000005
大博医疗,医疗器械,132.9,24.542,19.550000000000004,5.2,5.2
美康生物,医疗器械,44.2,2.929999999999999,44.966,5.8,5.0
浩欧博,医疗器械,21.54,24.578000000000003,29.352,4.6,6.2
三诺生物,医疗器械,136.83,9.63,25.236,8.2,5.8
可孚医疗,医疗器械,86.17,29.144,36.884,4.6,7.4
黄山胶囊,医疗器械,26.35,6.304,16.13,5.2,6.2
万孚生物,医疗器械,118.02,22.898,24.558,7.0,6.800000000000001
之江生物,医疗器械,47.55,30.87,12.54,5.2,5.2
海尔生物,医疗器械,147.78,16.438,29.73,6.4,10.2
利德曼,医疗器械,31.88,-0.4000000000000001,14.85,5.2,6.2
热景生物,医疗器械,37.4,41.024,16.826,0.8,5.0
港通医疗,医疗器械,33.64,12.669999999999998,52.20200000000001,4.0,7.8
蓝帆医疗,医疗器械,73.22,7.926,37.67,0.4,6.6
山外山,医疗器械,66.46,-1.5800000000000003,36.25,2.0,6.4
怡和嘉业,医疗器械,93.16,44.862,23.33,4.0,7.0
荣丰控股,医疗器械,17.59,4.178,56.184000000000005,5.2,6.000000000000001
奥精医疗,医疗器械,32.33,12.576,14.868,1.6,6.2
英科医疗,医疗器械,146.08,44.83,34.28,7.6,6.000000000000001
安旭生物,医疗器械,52.24,69.832,27.892000000000003,4.6,5.8
诺唯赞,医疗器械,122.44,33.315999999999995,24.608,5.2,5.8
科美诊断,医疗器械,39.02,-0.986,11.584,4.0,6.000000000000001
乐心医疗,医疗器械,21.13,3.896,42.260000000000005,5.8,6.000000000000001
冠昊生物,医疗器械,37.49,-15.664,34.540000000000006,6.4,7.6
圣湘生物,医疗器械,105.16,36.472,16.51,5.8,11.2
锦好医疗,医疗器械,8.92,27.68,20.078000000000003,6.4,5.6000000000000005
威高骨科,医疗器械,173.96,20.104000000000003,23.242,6.4,7.8
科华生物,医疗器械,50.4,18.03,30.524,4.6,7.200000000000001
爱朋医疗,医疗器械,21.01,9.88,13.328,5.2,8.0
三鑫医疗,医疗器械,36.57,14.05,32.278,4.0,6.800000000000001
山东药玻,医疗器械,167.03,12.512,24.224,7.0,5.0
戴维医疗,医疗器械,48.93,8.902,13.882,5.8,6.2
亚辉龙,医疗器械,94.37,27.534,43.984,4.0,6.2
澳华内镜,医疗器械,76.1,4.723999999999999,11.118,5.2,9.0
西山科技,医疗器械,57.18,-119.194,48.252,4.6,5.6000000000000005
正海生物,医疗器械,61.2,19.734,15.053999999999998,6.4,7.4
康拓医疗,医疗器械,27.73,22.702,15.638,4.0,6.6
开立医疗,医疗器械,189.92,11.378,31.082000000000004,7.0,5.8
迪瑞医疗,医疗器械,68.72,14.834,22.19,1.8000000000000005,9.4
新产业,医疗器械,446.68,25.012,9.274,6.4,6.6
昊海生科,医疗器械,155.72,7.018000000000001,11.556,5.2,9.2
佰仁医疗,医疗器械,162.06,14.346,4.934,5.8,6.2
万泰生物,医疗器械,864.41,37.43000000000001,27.128000000000004,4.6,6.4
乐普医疗,医疗器械,377.63,19.776,44.39,6.4,8.600000000000001
采纳股份,医疗器械,41.2,26.54,28.1,5.2,7.0
ST南卫,医疗器械,13.07,4.466,41.808,1.4,5.0
凯普生物,医疗器械,65.43,23.904,13.856,5.2,6.6
维力医疗,医疗器械,41.01,10.596,27.576,6.4,4.800000000000001
中红医疗,医疗器械,58.93,50.66799999999999,33.352,6.4,9.8
睿昂基因,医疗器械,21.21,5.07,7.470000000000001,4.6,6.800000000000001
奥美医疗,医疗器械,66.75,22.088,43.904,5.2,6.2
麦澜德,医疗器械,34.21,54.912,27.93,1.6,6.800000000000001
宝莱特,医疗器械,30.01,16.154,37.548,6.4,9.0
安必平,医疗器械,22.88,11.346,13.794,1.6,7.4
翔宇医疗,医疗器械,76.02,23.442,20.75,5.2,4.2
鹿得医疗,医疗器械,8.91,13.126,22.676,4.0,5.0
博拓生物,医疗器械,30.85,59.708000000000006,25.392000000000003,4.0,7.2
华兰股份,医疗器械,44.57,22.702,27.022,5.8,7.8
万东医疗,医疗器械,139.21,7.752,14.489999999999998,5.8,7.8
联影医疗,医疗器械,1125.8,14.78,55.036,5.2,9.8
普门科技,医疗器械,84.66,14.94,15.072,0.8,7.0
安杰思,医疗器械,59.91,37.06,20.078,4.6,5.2
迈瑞医疗,医疗器械,3571.25,33.532,29.606,5.8,8.6
天益医疗,医疗器械,26.25,19.156,34.062,7.0,6.800000000000001
倍益康,医疗器械,8.21,46.216,29.666,5.2,6.4
康德莱,医疗器械,47.23,13.004,30.779999999999998,7.6,6.800000000000001
天臣医疗,医疗器械,17.77,21.574,11.95,1.2000000000000002,5.0
康众医疗,医疗器械,16.54,-0.6,6.204000000000001,1.8000000000000005,6.800000000000001
奕瑞科技,医疗器械,254.67,20.85,25.326,2.2,8.0
五洲医疗,医疗器械,20.67,29.028,39.61,4.4,6.800000000000001
安图生物,医疗器械,309.67,23.788000000000004,25.49,8.8,9.2
伟思医疗,医疗器械,40.88,24.718,19.486,5.8,6.4
爱威科技,医疗器械,14.89,12.12,15.464,4.0,6.000000000000001
新华医疗,医疗器械,124.66,10.27,58.768,9.4,8.600000000000001
南微医学,医疗器械,144.53,18.184,19.17,1.2000000000000002,9.8
赛诺医疗,医疗器械,36.7,-1.018000000000001,12.908,4.6,5.2
天智航-U,医疗器械,68.89,-6.346,15.442000000000002,2.8,9.4
心脉医疗,医疗器械,121.99,27.794,12.707999999999998,8.8,7.4
爱博医疗,医疗器械,190.97,9.932,9.232,4.6,7.6
美好医疗,医疗器械,161.85,27.726,17.118000000000002,4.0,6.4
拱东医疗,医疗器械,62.36,28.196000000000005,19.132,5.8,6.6000000000000005
祥生医疗,医疗器械,44.96,21.29,16.076,0.8,4.2
春立医疗,医疗器械,89.83,23.604000000000003,24.94,5.8,7.4
赛科希德,医疗器械,35.61,15.942000000000002,9.158,4.6,7.2
微电生理-U,医疗器械,79.48,-2.076,19.610000000000003,4.4,6.6000000000000005
辰光医疗,医疗器械,7.41,5.888,40.818000000000005,5.2,6.2
健之佳,医药商业,76.3,26.256000000000007,66.51,7.0,5.8
一心堂,医药商业,158.24,14.558000000000002,46.438,7.6,7.0
大参林,医药商业,343.15,18.816,58.092000000000006,5.2,7.2
国药股份,医药商业,253.89,14.886,48.60600000000001,8.2,12.6
老百姓,医药商业,171.87,14.952000000000002,63.462,7.6,9.0
漱玉平民,医药商业,80.87,10.828,55.556,5.8,6.4
益丰药房,医药商业,407.24,13.86,53.85,6.4,11.2
瑞康医药,医药商业,54.92,-5.147999999999999,67.016,1.2000000000000002,9.2
国药一致,医药商业,195.97,10.218,55.152,7.0,10.4
第一医药,医药商业,27.53,9.35,43.76,8.2,5.6
九州通,医药商业,270.83,10.648,68.85400000000001,5.2,3.8
药易购,医药商业,30.13,9.512,37.786,1.2000000000000002,6.000000000000001
中国医药,医药商业,197.61,11.342,61.874,7.0,5.0
海王生物,医药商业,89.4,-2.256,81.674,4.6,10.2
华人健康,医药商业,70.8,12.292,53.78,4.0,7.4
上海医药,医药商业,738.44,10.134,63.032,7.6,9.6
嘉事堂,医药商业,41.07,10.644,63.306,5.2,9.0
人民同泰,医药商业,41.69,12.932,66.03599999999999,7.6,7.800000000000001
开开实业,医药商业,22.99,5.074,50.30800000000001,5.8,7.2
重药控股,医药商业,106.63,10.102,70.862,5.2,9.8
南京医药,医药商业,71.41,9.396,79.28999999999999,5.8,3.4000000000000004
浙江震元,医药商业,27.67,6.416,35.524,4.6,7.6
鹭燕医药,医药商业,37.49,12.694,73.972,5.2,8.8
百洋医药,医药商业,115.57,21.62,58.128,5.2,7.2
英特集团,医药商业,63.94,10.538,72.506,5.8,11.0
泰恩康,医药商业,86.33,16.95,23.014,1.2000000000000002,6.4
柳药集团,医药商业,75.13,13.894,62.41600000000001,7.0,6.6
ST天圣,医药商业,16.76,-6.544,30.572000000000003,5.2,5.8
塞力医疗,医药商业,21.57,0.9079999999999996,51.7,0.8,6.800000000000001
华峰铝业,有色金属,154.77,15.648,53.316,9.4,2.8000000000000003
宇邦新材,有色金属,61.52,10.794,38.082,5.2,4.0
同享科技,有色金属,13.14,21.46,50.542,7.0,4.800000000000001
海星股份,有色金属,35.52,14.544,20.308,5.8,6.800000000000001
国城矿业,有色金属,169.99,9.386,33.309999999999995,5.2,7.0
南山铝业,有色金属,382.87,5.967999999999999,23.114,7.6,9.0
宏创控股,有色金属,42.89,1.7319999999999998,36.978,6.4,5.2
志特新材,有色金属,47.85,21.662,61.348,6.4,10.2
云海金属,有色金属,141.24,20.425999999999995,50.602,6.4,7.4
有研粉材,有色金属,39.54,11.608,24.554,5.2,7.0
豪美新材,有色金属,43.23,5.582000000000001,53.146,5.2,6.800000000000001
焦作万方,有色金属,63.07,3.7679999999999993,36.384,5.2,6.4
新威凌,有色金属,4.54,23.414000000000005,33.594,4.6,4.6
新锐股份,有色金属,36.23,18.272,38.734,5.8,6.6000000000000005
精艺股份,有色金属,18.32,3.81,46.706,5.8,9.2
楚江新材,有色金属,99.82,7.467999999999999,43.702,0.4,5.8
鼎胜新材,有色金属,156.59,10.338,68.578,1.2000000000000002,6.4
新疆众和,有色金属,112.86,10.202,55.09599999999999,5.8,8.0
铜陵有色,有色金属,342.11,7.942,56.474,7.0,11.2
中国铝业,有色金属,1086.33,4.336,62.74399999999999,8.2,7.2
宁波富邦,有色金属,14.77,19.214,41.286,7.0,8.4
怡球资源,有色金属,68.68,11.39,37.45,6.4,6.2
众源新材,有色金属,30.09,10.964000000000002,33.396,6.4,7.2
西部矿业,有色金属,290.73,9.61,66.086,5.2,8.0
西藏珠峰,有色金属,167.39,22.34,40.244,7.0,7.6
海亮股份,有色金属,243.72,10.974,60.188,4.0,8.0
光智科技,有色金属,28.57,-11.33,62.876,4.6,6.6
银邦股份,有色金属,55.56,0.8619999999999998,55.6,1.6,6.800000000000001
江西铜业,有色金属,693.24,6.199999999999999,52.18000000000001,6.4,9.8
鑫铂股份,有色金属,54.89,18.174,53.55800000000001,6.4,8.0
斯瑞新材,有色金属,65.07,9.696,50.752,5.2,8.0
钢研高纳,有色金属,184.32,9.616,35.73199999999999,9.4,10.4
悦安新材,有色金属,37.65,24.138,26.428,0.8,6.000000000000001
明泰铝业,有色金属,145.96,13.960000000000004,35.452,5.8,4.4
隆达股份,有色金属,62.95,1.916,50.846,4.6,9.0
利源股份,有色金属,61.41,-29.8,90.59799999999998,5.8,6.4
天山铝业,有色金属,321.45,13.476,55.884,4.6,4.2
常铝股份,有色金属,44.41,-4.408,54.002,6.4,9.8
北方铜业,有色金属,106.7,15.725,64.488,5.2,7.0
和胜股份,有色金属,59.1,9.989999999999998,41.408,5.8,4.6
顺博合金,有色金属,54.26,13.514,43.822,5.2,5.6000000000000005
金田股份,有色金属,99.75,9.124,54.488,4.0,8.8
亚太科技,有色金属,73.76,9.044,11.65,5.2,4.2
深圳新星,有色金属,30.37,3.2840000000000003,34.980000000000004,1.6,4.0
中洲特材,有色金属,31.71,11.16,30.794000000000004,5.2,6.6
云南铜业,有色金属,240.44,7.967999999999999,67.548,8.8,12.0
闽发铝业,有色金属,36.51,3.49,22.664,5.2,7.8
锐新科技,有色金属,24.4,13.826,15.382,1.2000000000000002,5.8
鹏欣资源,有色金属,80.55,1.2619999999999998,30.547999999999995,5.8,9.6
罗平锌电,有色金属,24.22,-7.530000000000001,36.31,7.6,7.6
神火股份,有色金属,344.85,27.374,77.13399999999999,5.8,11.8
鑫科材料,有色金属,40.82,-19.182,53.828,4.0,7.200000000000001
博威合金,有色金属,116.42,9.572,49.134,5.2,7.6
驰宏锌锗,有色金属,287.15,4.25,41.388,7.6,12.6
华锋股份,有色金属,22.07,-1.0219999999999996,35.372,1.4,5.6000000000000005
中色股份,有色金属,101.84,-2.6160000000000005,60.668000000000006,7.0,7.0
株冶集团,有色金属,97.52,-11.58,86.026,5.2,5.8
兴业银锡,有色金属,164.8,0.6160000000000001,42.482,1.2000000000000002,6.0
白银有色,有色金属,221.4,0.4,64.92,1.2000000000000002,15.0
万顺新材,有色金属,67.78,2.932,51.284000000000006,7.0,4.800000000000001
福达合金,有色金属,22.16,6.694,51.084,4.0,4.4
云铝股份,有色金属,509.44,8.906,57.98,8.2,10.0
宏达股份,有色金属,90.42,-19.0,73.684,5.8,5.4
盛达资源,有色金属,92.39,18.366,39.89799999999999,1.4,6.6000000000000005
图南股份,有色金属,129.31,18.388,17.666,5.8,5.8
锌业股份,有色金属,59.29,5.83,53.792,6.4,8.0
中金岭南,有色金属,214.54,8.754,47.94,7.6,8.2
屹通新材,有色金属,25.72,17.990000000000002,15.502,5.8,5.4
电工合金,有色金属,38.54,12.48,33.622,1.2000000000000002,6.4
华钰矿业,有色金属,75.11,5.909999999999999,34.658,6.4,7.0
丽岛新材,有色金属,25.82,7.962000000000001,15.178,5.8,6.4
西部超导,有色金属,339.9,14.294,45.092,1.4,12.6
创新新材,有色金属,224.6,22.7,66.91600000000001,4.6,6.6
中孚实业,有色金属,130.57,-19.474,73.21799999999999,5.8,7.6
金徽股份,有色金属,133.5,16.279999999999998,61.338,4.0,8.8
豫光金铅,有色金属,79.04,7.895999999999999,68.934,7.0,8.8
三五互联,游戏,48.09,-30.2,61.73,4.6,9.2
世纪华通,游戏,402.44,2.54,22.672,1.4,9.2
汤姆猫,游戏,214.11,2.7380000000000004,49.212,1.8000000000000005,5.6000000000000005
顺网科技,游戏,106.02,0.2859999999999992,17.816000000000003,0.4,4.2
吉比特,游戏,315.54,31.136000000000003,24.124,1.8000000000000005,6.000000000000001
文投控股,游戏,43.22,-39.228,58.29200000000001,1.8000000000000005,4.6
*ST天润,游戏,6.19,-132.012,76.61200000000001,5.2,4.4
中青宝,游戏,49.39,-4.669999999999999,39.39,5.8,4.6
完美世界,游戏,288.09,14.086,37.624,2.2,4.6
凯撒文化,游戏,48.79,0.6880000000000001,14.706,7.6,5.4
宝通科技,游戏,83.78,8.302,32.047999999999995,7.6,4.2
三七互娱,游戏,585.96,27.948,30.132,5.2,5.6000000000000005
富春股份,游戏,48.11,-5.485999999999999,52.122,4.6,7.200000000000001
电魂网络,游戏,82.12,12.422,18.964,2.8000000000000003,5.8
神州泰岳,游戏,201.4,-0.2299999999999998,21.624,8.2,5.6000000000000005
冰川网络,游戏,76.88,4.998,20.148000000000003,5.8,6.6000000000000005
巨人网络,游戏,279.29,10.006,13.395999999999995,5.2,6.4
大晟文化,游戏,31.22,-42.398,49.58200000000001,1.6,5.8
掌趣科技,游戏,152.49,-11.244,11.308000000000002,7.6,7.4
惠程科技,游戏,36.84,-93.624,73.49199999999999,4.6,6.6
游族网络,游戏,120.44,3.1140000000000003,35.606,5.8,4.800000000000001
盛天网络,游戏,79.32,9.348,25.02,6.4,4.4
迅游科技,游戏,31.62,-26.064,26.732,1.4,7.4
姚记科技,游戏,136.16,25.562,39.55,4.6,4.0
浙数文化,游戏,178.34,5.944,17.022000000000002,0.4,6.4
恺英网络,游戏,312.33,1.092000000000002,18.276,5.8,7.2
天舟文化,游戏,38.43,-23.944,18.288,7.0,4.6
星辉娱乐,游戏,45.54,-4.493999999999999,51.458000000000006,7.6,5.6000000000000005
兰州银行,银行,181.12,7.359999999999999,92.884,5.8,13.2
平安银行,银行,2392.75,11.116,92.134,7.6,16.0
青农商行,银行,171.67,10.884,92.304,4.0,11.8
招商银行,银行,8746.24,16.631999999999998,91.222,7.0,17.8
西安银行,银行,176.44,10.989999999999998,91.948,4.6,14.2
厦门银行,银行,150.96,11.128,93.412,4.0,13.8
长沙银行,银行,330.17,14.422,93.31,4.6,11.400000000000002
江苏银行,银行,1125.13,12.876,92.86799999999998,7.6,17.6
宁波银行,银行,1856.27,16.582,92.642,6.4,11.8
渝农商行,银行,445.19,11.056,91.71,7.0,11.2
张家港行,银行,101.32,10.21,91.47,5.2,13.2
沪农商行,银行,569.02,12.004,91.998,3.8,16.6
苏农银行,银行,82.94,9.164,91.52,7.0,14.8
中国银行,银行,11392.81,11.242,91.33599999999998,9.4,12.2
郑州银行,银行,215.48,7.68,91.258,4.6,11.400000000000002
苏州银行,银行,262.54,10.074,92.068,6.4,14.8
常熟银行,银行,197.62,11.831999999999995,91.218,8.8,10.6
无锡银行,银行,121.54,11.432,92.15,4.6,14.8
贵阳银行,银行,209.5,15.439999999999998,92.038,6.4,12.000000000000002
青岛银行,银行,203.13,8.908000000000001,92.634,4.6,13.8
上海银行,银行,875.13,6.532000000000001,92.382,6.4,17.8
农业银行,银行,12424.4,12.058000000000002,92.08,8.8,14.2
浙商银行,银行,755.28,11.166,93.314,6.4,17.0
北京银行,银行,981.03,10.576,91.662,7.6,12.6
工商银行,银行,16822.38,12.474,91.134,10.0,9.2
浦发银行,银行,2219.02,10.594,91.96,8.2,17.4
邮储银行,银行,4938.22,12.2,94.312,8.8,12.000000000000002
民生银行,银行,1751.3,9.01,92.038,6.4,15.4
江阴银行,银行,87.1,9.778,91.122,5.2,11.2
杭州银行,银行,715.19,12.144,93.636,4.6,14.4
重庆银行,银行,287.69,11.828,92.33,5.6,12.6
光大银行,银行,1837.56,10.99,91.932,8.2,14.6
兴业银行,银行,3429.83,13.739999999999998,92.224,7.0,12.4
交通银行,银行,4240.4,10.8,91.992,9.4,16.4
华夏银行,银行,919.88,9.992,91.628,17.2,18.8
南京银行,银行,887.49,15.556,93.064,6.4,15.2
齐鲁银行,银行,189.65,11.592,92.528,4.0,13.4
中信银行,银行,2874.36,10.82,92.234,1.4,12.4
建设银行,银行,15075.66,12.832,91.438,8.8,13.6
成都银行,银行,528.61,17.137999999999998,93.348,2.8,12.8
瑞丰银行,银行,114.79,10.614,90.61,4.0,12.2
紫金银行,银行,109.1,10.472,92.93,5.2,14.6
奥浦迈,专业服务,61.02,-9.001999999999999,25.894,3.6000000000000005,6.6000000000000005
实朴检测,专业服务,21.18,17.542,32.316,4.0,4.800000000000001
百普赛斯,专业服务,82.78,28.952,9.208000000000002,4.6,5.4
阿拉丁,专业服务,43.23,14.836000000000002,14.024,5.2,5.6000000000000005
优宁维,专业服务,38.08,18.6,26.68,4.0,9.4
谱尼测试,专业服务,113.75,14.454000000000002,25.3,7.0,4.6
普蕊斯,专业服务,33.56,35.072,38.294,2.0,8.600000000000001
信测标准,专业服务,46.6,16.696,16.518,6.4,5.6000000000000005
广电计量,专业服务,94.57,12.146,44.98,7.6,12.6
永安行,专业服务,34.9,8.748,31.262,5.2,6.4
三联虹普,专业服务,55.19,9.276,34.36,7.6,4.0
华测检测,专业服务,340.77,15.934,29.142000000000003,8.2,6.4
安车检测,专业服务,38.65,12.898,31.96,4.6,7.0
西测测试,专业服务,31.65,15.964,31.486,5.2,5.6000000000000005
泰坦科技,专业服务,76.8,13.316,33.974,0.4,6.4
元隆雅图,专业服务,36.15,17.534,42.154,5.8,7.2
中纺标,专业服务,10.49,15.68,14.96,4.6,5.8
国检集团,专业服务,89.48,16.976,32.232,5.8,9.2
航天工程,专业服务,81.63,6.2860000000000005,31.634,2.2,8.600000000000001
*ST天沃,专业服务,26.11,-16.61,92.008,5.2,6.800000000000001
电科院,专业服务,40.27,6.138,46.244,1.2000000000000002,8.200000000000001
天纺标,专业服务,6.02,20.292,11.366,4.4,6.800000000000001
建研院,专业服务,25.79,9.862,24.836,1.2000000000000002,8.600000000000001
零点有数,专业服务,28.32,10.4,25.98,5.2,5.4
中金辐照,专业服务,44.22,10.44,15.307999999999998,4.6,9.4
南网能源,专业服务,246.21,10.274,56.760000000000005,6.4,9.0
苏试试验,专业服务,87.93,13.532000000000002,49.82000000000001,9.4,7.4
国义招标,专业服务,7.58,14.1,38.558,2.4000000000000004,9.0
建科股份,专业服务,43.44,15.874,40.19799999999999,4.0,5.4
西高院,专业服务,54.1,10.765,33.26,7.800000000000001,7.2
开普检测,专业服务,21.98,20.158,10.846,4.6,5.2
国缆检测,专业服务,39.94,19.758,23.756,5.2,7.0
钢研纳克,专业服务,44.91,13.03,35.45400000000001,6.4,10.2
舜禹股份,专用设备,61.25,15.291999999999998,53.326,5.2,8.8
林州重机,专用设备,41.37,-35.523999999999994,81.702,4.0,5.0
芯碁微装,专用设备,94.62,20.71,30.74,5.8,7.4
景业智能,专用设备,63.9,38.834,48.354,5.2,6.4
凯格精机,专用设备,46.65,25.8,50.634,4.0,5.0
博众精工,专用设备,122.65,18.464,53.888,4.6,6.800000000000001
迈为股份,专用设备,570.83,24.562,56.564,7.0,7.200000000000001
罗博特科,专用设备,79.17,7.492,57.898,2.2,6.000000000000001
仕净科技,专用设备,83.6,9.068,56.748000000000005,5.8,7.4
英维克,专用设备,168.81,13.362,48.244,0.8,7.6
巨能股份,专用设备,15.23,26.884,73.83,4.0,6.0
金银河,专用设备,62.46,7.042,62.470000000000006,4.0,6.2
博实股份,专用设备,192.04,14.574000000000002,40.804,2.0,10.0
迈得医疗,专用设备,35.92,13.198,15.654000000000002,6.4,4.6
捷佳伟创,专用设备,334.31,17.324,58.536,5.8,6.000000000000001
微导纳米,专用设备,221.27,-15.55,56.402,4.0,7.6
连城数控,专用设备,114.39,19.646,48.776,6.4,4.2
格力博,专用设备,114.64,6.821999999999997,85.94000000000001,5.8,5.2
英威腾,专用设备,89.15,5.378000000000001,44.57000000000001,0.4,6.800000000000001
泰林生物,专用设备,30.21,16.578,21.912,5.2,5.6000000000000005
迦南科技,专用设备,27.23,4.198,47.616,0.8,6.000000000000001
骄成超声,专用设备,109.63,24.486,34.824,4.6,4.4
赛腾股份,专用设备,69.08,16.598000000000003,56.70799999999999,0.8,4.4
利和兴,专用设备,31.3,11.194,33.63000000000001,0.8,5.0
科瑞技术,专用设备,67.68,11.86,32.83,1.2000000000000002,6.800000000000001
海源复材,专用设备,36.06,-18.406,36.962,0.4,7.4
德石股份,专用设备,27.92,9.512,29.678,4.6,8.4
荣旗科技,专用设备,48.01,44.104,45.92400000000001,4.0,7.0
豪森股份,专用设备,34.15,19.226,75.414,4.0,6.6
正帆科技,专用设备,96.28,12.498,55.06600000000001,6.4,8.4
步科股份,专用设备,50.48,17.982000000000003,19.686,1.2000000000000002,6.000000000000001
天鹅股份,专用设备,26.84,3.5620000000000003,42.786,0.4,7.4
卓然股份,专用设备,61.98,25.748,79.598,0.8,5.8
京山轻机,专用设备,113.99,0.2419999999999996,57.44,6.4,6.6
捷强装备,专用设备,35.95,19.482,15.586000000000002,4.6,5.8
帝尔激光,专用设备,160.98,32.254,42.478,5.8,6.6000000000000005
杰瑞股份,专用设备,290.63,13.457999999999998,35.678000000000004,6.4,9.0
日联科技,专用设备,113.91,13.704000000000002,44.35,4.6,5.8
浩洋股份,专用设备,91.8,18.786,12.494,6.4,7.0
华兴源创,专用设备,143.5,14.824000000000002,22.784,1.6,3.2
中信重工,专用设备,180.52,2.16,62.108,6.4,8.4
盛美上海,专用设备,456.41,44.842,42.662,7.6,9.6
华铁应急,专用设备,123.38,11.884000000000002,54.608,4.0,7.200000000000001
联测科技,专用设备,29.3,19.342,43.034,5.8,7.4
中国电研,专用设备,88.22,15.806,49.622,2.8,9.6
*ST中捷,专用设备,14.51,-124.33599999999998,65.54400000000001,0.4,5.8
艾隆科技,专用设备,21.2,14.330000000000002,34.596,6.4,7.0
石化机械,专用设备,73.01,1.4099999999999997,74.828,7.0,7.0
卓郎智能,专用设备,48.71,1.5719999999999985,59.104,0.4,0.4
上海机电,专用设备,165.27,9.3,60.096,7.0,10.0
光力科技,专用设备,76.68,7.767999999999999,17.578,5.2,6.000000000000001
乐惠国际,专用设备,53.18,4.076,57.662,4.0,6.800000000000001
誉辰智能,专用设备,27.9,39.725,81.642,5.6000000000000005,6.6
国机重装,专用设备,237.33,5.117999999999999,53.2,5.2,8.6
航天动力,专用设备,66.69,-3.314,40.242,5.2,10.0
威领股份,专用设备,36.29,0.4000000000000002,24.868,5.8,6.000000000000001
威派格,专用设备,40.52,8.931999999999999,33.572,1.2000000000000002,6.800000000000001
东威科技,专用设备,160.79,34.28,55.972,5.2,6.800000000000001
星球石墨,专用设备,32.39,19.146000000000004,35.968,0.8,5.6000000000000005
利元亨,专用设备,64.22,17.451999999999998,65.136,6.4,5.2
德固特,专用设备,29.66,14.194,33.166,4.0,6.6
合康新能,专用设备,63.31,-6.126,35.258,4.0,7.800000000000001
昌红科技,专用设备,86.93,10.313999999999998,25.328,6.4,6.4
银宝山新,专用设备,30.78,-47.602,83.28399999999999,0.8,8.600000000000001
兰石重装,专用设备,89.09,-12.004,78.69800000000001,5.2,8.200000000000001
文一科技,专用设备,22.34,-1.1439999999999997,50.41599999999999,5.2,8.0
中兵红箭,专用设备,242.44,5.054,30.196,6.4,7.8
亚光股份,专用设备,39.46,27.454,69.69199999999998,4.0,5.2
花溪科技,专用设备,3.37,26.908,30.518,1.2000000000000002,5.0
瑞星股份,专用设备,5.14,4.0275,18.082500000000003,4.0,8.0
特瑞斯,专用设备,10.36,24.204,54.89200000000001,2.0,7.4
浩淼科技,专用设备,4.37,8.158,35.35600000000001,4.6,5.8
长城军工,专用设备,95.6,4.628,37.256,5.2,8.2
航天晨光,专用设备,62.54,0.5059999999999999,55.338,5.2,7.8
科达制造,专用设备,219.0,11.678,51.198,2.6,9.0
博盈特焊,专用设备,49.79,35.264,45.648,4.6,6.2
青鸟消防,专用设备,132.77,18.022,28.77,1.2000000000000002,6.4
弘亚数控,专用设备,80.22,23.498,25.778,5.8,5.8
双元科技,专用设备,51.44,29.89,56.3325,5.2,6.800000000000001
锡装股份,专用设备,42.33,22.694,39.682,6.4,6.4
恒立钻具,专用设备,5.66,7.65,35.194,4.0,6.000000000000001
中亚股份,专用设备,33.49,7.897999999999999,31.778,4.6,7.0
蜀道装备,专用设备,38.82,-2.704,45.258,1.2000000000000002,9.0
春光药装,专用设备,5.16,16.176,52.696000000000005,4.6,7.4
三友科技,专用设备,7.5,15.53,37.858,4.6,5.6000000000000005
晶品特装,专用设备,54.24,13.866666666666667,66.53999999999999,5.8,7.6
南兴股份,专用设备,41.66,12.992,27.694,4.6,6.800000000000001
软控股份,专用设备,68.06,0.9300000000000004,51.172,8.8,6.0
光电股份,专用设备,66.09,2.56,42.898,1.8000000000000005,3.0000000000000004
美腾科技,专用设备,28.71,66.638,55.928,4.0,6.800000000000001
一拖股份,专用设备,130.9,0.15,56.922,7.0,7.8
同力日升,专用设备,45.82,4.5280000000000005,34.584,6.4,5.4
申菱环境,专用设备,77.18,13.64,58.052,2.0,7.8
联赢激光,专用设备,79.13,9.622000000000002,54.254,7.6,6.6
博杰股份,专用设备,51.49,25.174,29.264,4.0,6.4
安达智能,专用设备,38.38,22.286,19.298,6.4,6.6000000000000005
美亚光电,专用设备,224.92,22.784,18.304,7.0,7.6
