industry,id,name,market_value
农牧饲渔,603668,天马科技,69.65
农牧饲渔,600359,新农开发,30.9
农牧饲渔,831087,秋乐种业,12.64
农牧饲渔,600265,ST景谷,21.55
农牧饲渔,300021,大禹节水,44.53
农牧饲渔,200992,中 鲁Ｂ,6.6
农牧饲渔,702,正虹科技,20.76
农牧饲渔,998,隆平高科,215.06
农牧饲渔,2458,益生股份,135.63
农牧饲渔,603739,蔚蓝生物,34.31
农牧饲渔,300970,华绿生物,27.26
农牧饲渔,301156,美农生物,19.22
农牧饲渔,600108,亚盛集团,63.66
农牧饲渔,2772,众兴菌业,38.31
农牧饲渔,603363,傲农生物,84.58
农牧饲渔,300761,立华股份,159.57
农牧饲渔,600540,新赛股份,30.64
农牧饲渔,1366,播恩集团,25.27
农牧饲渔,2086,*ST东洋,20.04
农牧饲渔,2679,福建金森,31.36
农牧饲渔,600506,统一股份,20.81
农牧饲渔,200505,京粮B,18.9
农牧饲渔,300138,晨光生物,88.17
农牧饲渔,2200,ST交投,15.84
农牧饲渔,592,平潭发展,50.03
农牧饲渔,2157,*ST 正邦,87.8
农药兽药,600226,瀚叶股份,84.73
农药兽药,600195,中牧股份,125.5
农药兽药,600201,生物股份,116.18
农药兽药,603718,海利生物,62.79
农药兽药,2868,绿康生化,49.61
农药兽药,300261,雅本化学,87.95
农药兽药,600389,江山股份,109.27
农药兽药,525,ST红太阳,55.17
农药兽药,603566,普莱柯,82.09
农药兽药,2250,联化科技,93.25
农药兽药,300119,瑞普生物,87.99
农药兽药,300871,回盛生物,28.05
农药兽药,2258,利尔化学,114.3
农药兽药,688098,申联生物,31.66
农药兽药,833819,颖泰生物,56.63
农药兽药,870866,绿亨科技,10.45
农药兽药,600486,扬农化工,287.39
农药兽药,838275,驱动力,4.94
农药兽药,300796,贝斯美,40.38
农药兽药,200553,安道麦B,79.45
农药兽药,2496,辉丰股份,37.09
农药兽药,688526,科前生物,105.08
农药兽药,600596,新安股份,131.19
农药兽药,300575,中旗股份,50.94
农药兽药,2391,长青股份,46.45
农药兽药,603086,先达股份,30.01
农药兽药,603970,中农立华,50.94
农药兽药,2004,华邦健康,102.56
农药兽药,3042,中农联合,29.04
农药兽药,603585,苏利股份,27.47
农药兽药,2215,诺 普 信,68.16
农药兽药,600538,国发股份,23.38
农药兽药,603599,广信股份,168.69
农药兽药,600796,钱江生化,47.75
农药兽药,300804,广康生化,25.57
农药兽药,1231,农心科技,21.38
农药兽药,301035,润丰股份,220.86
农药兽药,603639,海利尔,61.75
农药兽药,603360,百傲化学,39.79
农药兽药,553,安道麦A,201.06
农药兽药,2749,国光股份,50.36
农药兽药,2942,新农股份,29.03
农药兽药,2734,利民股份,34.19
农药兽药,600731,湖南海利,42.8
农药兽药,603810,丰山集团,22.66
农药兽药,2513,蓝丰生化,23.6
农药兽药,605033,美邦股份,25.66
能源金属,2192,融捷股份,158.57
能源金属,2240,盛新锂能,252.85
能源金属,2466,天齐锂业,1079.43
能源金属,762,西藏矿业,160.62
能源金属,2340,格林美,360.0
能源金属,300390,天华新能,267.09
能源金属,600711,盛屯矿业,163.16
能源金属,2460,赣锋锂业,1178.03
能源金属,603799,华友钴业,849.73
能源金属,301219,腾远钴业,118.56
能源金属,300618,寒锐钴业,107.5
酿酒行业,603919,金徽酒,139.04
酿酒行业,600059,古越龙山,103.55
酿酒行业,799,酒鬼酒,345.66
酿酒行业,600365,ST通葡,15.09
酿酒行业,600702,舍得酒业,509.29
酿酒行业,600559,老白干酒,259.51
酿酒行业,600132,重庆啤酒,441.72
酿酒行业,2568,百润股份,383.35
酿酒行业,603198,迎驾贡酒,562.32
酿酒行业,600616,金枫酒业,49.37
酿酒行业,601579,会稽山,60.36
酿酒行业,600199,金种子酒,184.31
酿酒行业,600809,山西汾酒,2861.67
酿酒行业,600084,中葡股份,91.81
酿酒行业,2646,天佑德酒,70.84
酿酒行业,600600,青岛啤酒,1315.8
酿酒行业,600197,伊力特,123.56
酿酒行业,200596,古井贡Ｂ,759.12
酿酒行业,929,兰州黄河,19.08
酿酒行业,600238,海南椰岛,53.69
酿酒行业,2304,洋河股份,2179.1
酿酒行业,600573,惠泉啤酒,28.52
酿酒行业,729,燕京啤酒,315.96
酿酒行业,603369,今世缘,769.01
酿酒行业,2461,珠江啤酒,203.18
酿酒行业,603589,口子窖,363.6
酿酒行业,860,顺鑫农业,210.66
酿酒行业,869,张 裕Ａ,228.79
酿酒行业,600543,*ST莫高,17.92
酿酒行业,858,五 粮 液,6932.55
酿酒行业,596,古井贡酒,1425.11
酿酒行业,568,泸州老窖,3501.56
酿酒行业,1338,永顺泰,88.2
酿酒行业,600779,水井坊,354.89
酿酒行业,600696,岩石股份,88.13
酿酒行业,600519,贵州茅台,23597.3
酿酒行业,200869,张 裕Ｂ,74.49
酿酒行业,995,*ST皇台,30.16
酿酒行业,603779,威龙股份,31.84
酿酒行业,752,*ST西发,16.06
汽车服务,996,*ST中期,16.59
汽车服务,600653,申华控股,42.24
汽车服务,300825,阿尔特,80.83
汽车服务,603377,东方时尚,55.79
汽车服务,25,特 力Ａ,74.44
汽车服务,600297,广汇汽车,180.88
汽车服务,600335,国机汽车,129.54
汽车服务,757,浩物股份,23.55
汽车服务,838030,德众汽车,4.9
汽车服务,753,漳州发展,45.01
汽车服务,601965,中国汽研,227.36
汽车服务,301215,中汽股份,85.03
汽车服务,605151,西上海,24.9
汽车服务,600386,北巴传媒,33.71
汽车零部件,301022,海泰科,24.63
汽车零部件,2488,金固股份,75.44
汽车零部件,833533,骏创科技,17.67
汽车零部件,301229,纽泰格,28.78
汽车零部件,688533,上声电子,74.51
汽车零部件,301398,星源卓镁,65.13
汽车零部件,600741,华域汽车,615.1
汽车零部件,2703,浙江世宝,138.66
汽车零部件,2592,ST八菱,14.31
汽车零部件,981,山子股份,172.96
汽车零部件,839946,华阳变速,3.58
汽车零部件,831195,三祥科技,7.84
汽车零部件,838837,华原股份,6.65
汽车零部件,600609,金杯汽车,71.07
汽车零部件,870436,大地电气,5.76
汽车零部件,831906,舜宇精工,8.74
汽车零部件,688667,菱电电控,45.59
汽车零部件,833454,同心传动,5.68
汽车零部件,600081,东风科技,52.06
汽车零部件,200625,长 安Ｂ,392.81
汽车零部件,2283,天润工业,77.71
汽车零部件,2265,建设工业,141.22
汽车零部件,603358,华达科技,76.79
汽车零部件,2126,银轮股份,135.92
汽车零部件,300998,宁波方正,44.28
汽车零部件,605133,嵘泰股份,59.23
汽车零部件,200550,江 铃Ｂ,59.91
汽车零部件,601717,郑煤机,216.72
汽车零部件,300432,富临精工,127.0
汽车零部件,832000,安徽凤凰,4.73
汽车零部件,622,恒立实业,18.45
汽车零部件,900953,凯马Ｂ,2.6
汽车零部件,338,潍柴动力,1130.96
汽车零部件,301186,超达装备,27.34
汽车零部件,603950,长源东谷,44.99
汽车零部件,200030,富奥B,46.85
汽车零部件,603179,新泉股份,244.14
汽车零部件,2048,宁波华翔,112.59
汽车零部件,2870,香山股份,41.89
汽车零部件,581,威孚高科,180.16
汽车零部件,600960,渤海汽车,38.21
汽车零部件,603201,常润股份,24.57
汽车零部件,2472,双环传动,269.77
汽车零部件,600742,一汽富维,65.09
汽车零部件,2537,海联金汇,81.95
汽车零部件,200581,苏威孚Ｂ,104.27
汽车零部件,901,航天科技,81.42
汽车零部件,603166,福达股份,43.88
汽车零部件,603917,合力科技,35.88
汽车零部件,300695,兆丰股份,34.45
汽车零部件,2664,信质集团,56.85
汽车零部件,2363,隆基机械,32.44
汽车零部件,605128,上海沿浦,36.95
汽车零部件,2213,大为股份,34.22
汽车零部件,300681,英搏尔,50.55
汽车零部件,603197,保隆科技,120.06
汽车零部件,603305,旭升集团,235.36
汽车零部件,559,万向钱潮,184.68
汽车零部件,836221,易实精密,8.03
汽车零部件,300893,松原股份,52.81
汽车零部件,603306,华懋科技,87.44
汽车零部件,600699,均胜电子,262.02
汽车零部件,838171,邦德股份,10.97
汽车零部件,603109,神驰机电,35.35
汽车零部件,1282,三联锻造,33.87
汽车零部件,600626,申达股份,50.45
汽车零部件,2328,新朋股份,49.01
汽车零部件,2190,成飞集成,79.39
汽车零部件,2516,旷达科技,72.07
汽车零部件,605255,天普股份,21.31
汽车零部件,300733,西菱动力,36.91
汽车零部件,300652,雷迪克,23.42
汽车零部件,600676,交运股份,46.69
汽车零部件,603319,湘油泵,35.37
汽车零部件,603758,秦安股份,44.54
汽车零部件,600218,全柴动力,39.29
汽车零部件,300611,美力科技,21.89
汽车零部件,300969,恒帅股份,61.21
汽车零部件,2536,飞龙股份,65.49
汽车零部件,603922,金鸿顺,28.01
汽车零部件,2593,日上集团,31.91
汽车零部件,600480,凌云股份,89.36
汽车零部件,603006,联明股份,28.68
汽车零部件,301133,金钟股份,28.21
汽车零部件,605333,沪光股份,65.52
汽车零部件,301397,溯联股份,45.86
汽车零部件,688280,精进电动-UW,49.81
汽车零部件,570,苏常柴Ａ,41.42
汽车零部件,2510,天汽模,37.95
汽车零部件,603040,新坐标,33.75
汽车零部件,2920,德赛西威,853.62
汽车零部件,603085,天成自控,41.54
汽车零部件,600698,湖南天雁,51.06
汽车零部件,300863,卡倍亿,48.06
汽车零部件,30,富奥股份,95.44
汽车零部件,603655,朗博科技,25.95
汽车零部件,603701,德宏股份,33.77
汽车零部件,605018,长华集团,52.1
汽车零部件,603190,亚通精工,35.63
汽车零部件,1319,铭科精技,29.65
汽车零部件,603121,华培动力,28.71
汽车零部件,2239,奥特佳,90.49
汽车零部件,300507,苏奥传感,49.15
汽车零部件,603949,雪龙集团,33.32
汽车零部件,603037,凯众股份,20.44
汽车零部件,603035,常熟汽饰,77.56
汽车零部件,2725,跃岭股份,24.37
汽车零部件,688071,华依科技,41.9
汽车零部件,605228,神通科技,42.79
汽车零部件,603982,泉峰汽车,41.57
汽车零部件,903,云内动力,51.83
汽车零部件,603730,岱美股份,223.88
汽车零部件,603768,常青股份,33.93
汽车零部件,300580,贝斯特,73.39
汽车零部件,603023,威帝股份,24.45
汽车零部件,603767,中马传动,39.66
汽车零部件,300680,隆盛科技,43.94
汽车零部件,300473,德尔股份,25.76
汽车零部件,603586,金麒麟,29.94
汽车零部件,603788,宁波高发,28.33
汽车零部件,2906,华阳集团,156.75
汽车零部件,2434,万里扬,124.04
汽车零部件,300742,*ST越博,7.4
汽车零部件,3033,征和工业,25.54
汽车零部件,2553,南方精工,46.14
汽车零部件,887,中鼎股份,173.78
汽车零部件,2406,远东传动,35.77
汽车零部件,2921,联诚精密,19.37
汽车零部件,831278,泰德股份,4.84
汽车零部件,603161,科华控股,20.25
汽车零部件,605005,合兴股份,67.45
汽车零部件,301357,北方长龙,38.54
汽车零部件,1260,坤泰股份,24.22
汽车零部件,605208,永茂泰,32.86
汽车零部件,600523,贵航股份,55.63
汽车零部件,601689,拓普集团,771.43
汽车零部件,603013,亚普股份,77.66
汽车零部件,600148,长春一东,22.1
汽车零部件,301005,超捷股份,28.55
汽车零部件,837663,明阳科技,7.19
汽车零部件,603390,通达电气,28.21
汽车零部件,603089,正裕工业,20.05
汽车零部件,603178,圣龙股份,27.05
汽车零部件,603009,北特科技,26.04
汽车零部件,2101,广东鸿图,104.19
汽车零部件,603286,日盈电子,15.84
汽车零部件,301298,东利机械,23.61
汽车零部件,2662,京威股份,51.45
汽车零部件,603048,浙江黎明,25.06
汽车零部件,2863,今飞凯达,31.58
汽车零部件,300100,双林股份,34.46
汽车零部件,700,模塑科技,65.27
汽车零部件,300745,欣锐科技,64.52
汽车零部件,2284,亚太股份,74.65
汽车零部件,2813,路畅科技,44.65
汽车零部件,300926,博俊科技,63.91
汽车零部件,600933,爱柯迪,204.22
汽车零部件,301225,恒勃股份,35.7
汽车零部件,300176,派生科技,25.56
汽车零部件,300585,奥联电子,32.22
汽车零部件,300978,东箭科技,53.64
汽车零部件,2708,光洋股份,32.23
汽车零部件,301020,密封科技,30.04
汽车零部件,603239,浙江仙通,39.47
汽车零部件,301160,翔楼新材,26.53
汽车零部件,300258,精锻科技,61.86
汽车零部件,301170,锡南科技,35.08
汽车零部件,605088,冠盛股份,27.85
汽车零部件,603335,迪生力,26.8
汽车零部件,300643,万通智控,29.51
汽车零部件,605068,明新旭腾,37.53
汽车零部件,603348,文灿股份,134.89
汽车零部件,2454,松芝股份,49.66
汽车零部件,603926,铁流股份,23.41
汽车零部件,1278,一彬科技,27.46
汽车零部件,1311,多利科技,99.25
汽车零部件,603211,晋拓股份,40.58
汽车零部件,2085,万丰奥威,137.7
汽车零部件,2997,瑞鹄模具,70.33
汽车零部件,2448,中原内配,43.01
汽车零部件,301499,维科精密,68.44
汽车零部件,603809,豪能股份,41.27
汽车零部件,603596,伯特利,350.02
汽车零部件,603997,继峰股份,173.79
汽车零部件,301072,中捷精工,28.4
汽车零部件,678,襄阳轴承,31.67
汽车零部件,300816,艾可蓝,20.94
汽车零部件,603158,腾龙股份,36.07
汽车零部件,301181,标榜股份,37.37
汽车零部件,301192,泰祥股份,24.49
汽车零部件,300694,蠡湖股份,22.69
汽车零部件,300912,凯龙高科,21.66
汽车零部件,301007,德迈仕,27.42
汽车零部件,688326,经纬恒润-W,168.23
汽车零部件,300928,华安鑫创,38.02
汽车零部件,300304,云意电气,52.08
汽车零部件,2715,登云股份,19.97
汽车零部件,300428,立中集团,156.91
汽车零部件,605319,无锡振华,40.68
汽车零部件,301119,正强股份,28.08
汽车零部件,300707,威唐工业,23.74
汽车零部件,2355,兴民智通,33.63
汽车零部件,603786,科博达,306.96
汽车零部件,600178,东安动力,31.72
汽车零部件,601279,英利汽车,88.01
汽车零部件,688612,威迈斯,190.36
汽车零部件,2590,万安科技,56.65
汽车零部件,301488,豪恩汽电,76.19
汽车零部件,300375,鹏翎股份,35.73
汽车零部件,601799,星宇股份,404.52
汽车整车,600303,ST曙光,34.25
汽车整车,980,众泰汽车,235.49
汽车整车,601127,赛力斯,650.28
汽车整车,2594,比亚迪,7808.56
汽车整车,800,一汽解放,427.56
汽车整车,601238,广汽集团,1201.49
汽车整车,600104,上汽集团,1784.06
汽车整车,550,江铃汽车,157.36
汽车整车,600841,动力新科,89.79
汽车整车,572,海马汽车,95.72
汽车整车,601633,长城汽车,2535.92
汽车整车,600006,东风汽车,125.6
汽车整车,600066,宇通客车,303.53
汽车整车,625,长安汽车,1551.38
汽车整车,951,中国重汽,207.6
汽车整车,957,中通客车,70.61
汽车整车,868,安凯客车,54.77
汽车整车,600418,江淮汽车,319.52
汽车整车,600733,北汽蓝谷,331.07
汽车整车,301039,中集车辆,284.89
汽车整车,600213,亚星客车,31.46
汽车整车,600166,福田汽车,292.94
汽车整车,600686,金龙汽车,55.57
汽车整车,601777,力帆科技,210.29
燃气,593,德龙汇能,26.29
燃气,600333,长春燃气,31.12
燃气,603318,水发燃气,38.82
燃气,600956,新天绿能,375.16
燃气,600635,大众公用,104.81
燃气,300483,首华燃气,33.38
燃气,968,蓝焰控股,76.43
燃气,600917,重庆燃气,112.35
燃气,603053,成都燃气,92.27
燃气,605368,蓝天燃气,68.59
燃气,600681,百川能源,63.15
燃气,603689,皖天然气,42.32
燃气,600903,贵州燃气,100.7
燃气,2267,陕天然气,87.41
燃气,407,胜利股份,33.62
燃气,831010,凯添燃气,8.28
燃气,1299,美能能源,30.14
燃气,603393,新天然气,111.41
燃气,2700,ST浩源,18.54
燃气,669,ST金鸿,13.06
燃气,605090,九丰能源,145.22
燃气,300332,天壕能源,98.05
燃气,600803,新奥股份,578.78
燃气,600617,国新能源,62.97
燃气,601139,深圳燃气,210.29
燃气,2911,佛燃能源,126.4
燃气,605169,洪通燃气,29.9
燃气,421,南京公用,31.8
燃气,603706,东方环宇,28.98
燃气,603080,新疆火炬,20.26
燃气,300435,中泰股份,53.81
燃气,2259,ST升达,25.65
软件开发,300803,指南针,257.17
软件开发,603383,顶点软件,107.35
软件开发,301316,慧博云通,121.2
软件开发,688318,财富趋势,212.98
软件开发,300333,兆日科技,26.21
软件开发,837592,华信永道,8.62
软件开发,300085,银之杰,99.28
软件开发,301218,华是科技,37.75
软件开发,300033,同花顺,1042.41
软件开发,830799,艾融软件,17.28
软件开发,300377,赢时胜,65.35
软件开发,301208,中亦科技,38.26
软件开发,300380,安硕信息,27.63
软件开发,4,国华网安,26.9
软件开发,601519,大智慧,186.39
软件开发,3029,吉大正元,46.99
软件开发,688588,凌志软件,58.8
软件开发,300663,科蓝软件,66.6
软件开发,301315,威士顿,71.1
软件开发,688327,云从科技-UW,171.41
软件开发,301172,君逸数码,51.28
软件开发,300925,法本信息,51.08
软件开发,300465,高伟达,43.11
软件开发,300773,拉卡拉,143.76
软件开发,300348,长亮科技,76.15
软件开发,2280,联络互动,73.15
软件开发,688118,普元信息,25.61
软件开发,2268,电科网安,228.05
软件开发,688060,云涌科技,29.36
软件开发,600570,恒生电子,786.22
软件开发,300561,汇金科技,41.7
软件开发,834415,恒拓开源,5.4
软件开发,300386,飞天诚信,44.98
软件开发,600588,用友网络,660.88
软件开发,688631,莱斯信息,56.85
软件开发,2987,京北方,91.35
软件开发,3007,直真科技,25.59
软件开发,300454,深信服,474.58
软件开发,301185,鸥玛软件,40.87
软件开发,300253,卫宁健康,159.58
软件开发,600728,佳都科技,128.67
软件开发,2298,中电兴发,45.15
软件开发,300550,和仁科技,40.67
软件开发,300542,新晨科技,35.7
软件开发,603927,中科软,202.6
软件开发,688111,金山办公,1925.42
软件开发,300249,依米康,41.14
软件开发,839790,联迪信息,4.46
软件开发,2230,科大讯飞,1438.96
软件开发,835305,云创数据,21.97
软件开发,2439,启明星辰,278.96
软件开发,2279,久其软件,55.15
软件开发,2065,东华软件,220.22
软件开发,688507,索辰科技,78.77
软件开发,688369,致远互联,60.13
软件开发,688435,英方软件,60.31
软件开发,300468,四方精创,56.25
软件开发,300075,数字政通,121.72
软件开发,835508,殷图网联,3.13
软件开发,603990,麦迪科技,48.76
软件开发,2153,石基信息,377.72
软件开发,2421,达实智能,74.64
软件开发,832171,志晟信息,4.01
软件开发,688570,天玛智控,112.58
软件开发,688561,奇安信-U,349.92
软件开发,300311,任子行,40.89
软件开发,301330,熵基科技,61.46
软件开发,603232,格尔软件,31.66
软件开发,688651,盛邦安全,34.89
软件开发,301179,泽宇智能,65.41
软件开发,837748,路桥信息,5.36
软件开发,430090,同辉信息,5.66
软件开发,300810,中科海讯,23.72
软件开发,300352,北信源,71.19
软件开发,2528,英飞拓,91.22
软件开发,503,国新健康,106.96
软件开发,688777,中控技术,436.66
软件开发,688244,永信至诚,49.31
软件开发,688152,麒麟信安,94.33
软件开发,688188,柏楚电子,335.57
软件开发,688095,福昕软件,90.37
软件开发,300830,金现代,37.72
软件开发,300768,迪普科技,106.04
软件开发,688171,纬德信息,18.33
软件开发,300799,*ST左江,287.33
软件开发,688038,中科通达,16.06
软件开发,300624,万兴科技,127.83
软件开发,300379,东方通,111.25
软件开发,300730,科创信息,30.67
软件开发,831832,科达自控,8.66
软件开发,900926,宝信Ｂ,62.18
软件开发,603189,网达软件,37.22
软件开发,688023,安恒信息,132.15
软件开发,835184,国源科技,5.47
软件开发,300378,鼎捷软件,75.21
软件开发,2178,延华智能,28.27
软件开发,300047,天源迪科,47.7
软件开发,839680,广道数字,9.07
软件开发,2063,远光软件,128.78
软件开发,688030,山石网科,37.27
软件开发,2410,广联达,530.93
软件开发,301117,佳缘科技,47.86
软件开发,688579,山大地纬,56.76
软件开发,688479,友车科技,42.11
软件开发,300520,科大国创,51.73
软件开发,300789,唐源电气,22.79
软件开发,2212,天融信,116.0
软件开发,688207,格灵深瞳,56.3
软件开发,301313,凡拓数创,41.92
软件开发,300525,博思软件,126.4
软件开发,601360,三六零,847.44
软件开发,300451,创业慧康,109.37
软件开发,2322,理工能科,35.49
软件开发,688291,金橙子,32.87
软件开发,430564,天润科技,4.7
软件开发,835207,众诚科技,5.78
软件开发,300188,美亚柏科,151.7
软件开发,301236,软通动力,231.28
软件开发,300469,信息发展,49.82
软件开发,688201,信安世纪,55.39
软件开发,430425,乐创技术,4.86
软件开发,603508,思维列控,63.86
软件开发,300579,数字认证,85.94
软件开发,688168,安博通,26.26
软件开发,688227,品高股份,24.19
软件开发,300365,恒华科技,41.99
软件开发,2253,川大智胜,31.25
软件开发,688343,云天励飞-U,201.01
软件开发,837092,汉鑫科技,7.27
软件开发,300608,思特奇,31.14
软件开发,2405,四维图新,266.07
软件开发,300098,高新兴,62.91
软件开发,600654,ST中安,65.57
软件开发,301153,中科江南,133.2
软件开发,603528,多伦科技,49.12
软件开发,603138,海量数据,56.12
软件开发,300229,拓尔思,174.17
软件开发,600602,云赛智联,175.75
软件开发,300996,普联软件,55.94
软件开发,301197,工大科雅,28.16
软件开发,835670,数字人,10.02
软件开发,688109,品茗科技,19.21
软件开发,301302,华如科技,54.41
软件开发,301337,亚华电子,34.83
软件开发,300209,ST有棵树,12.33
软件开发,2072,凯瑞德,24.08
软件开发,301248,杰创智能,30.82
软件开发,688058,宝兰德,27.32
软件开发,300659,中孚信息,48.76
软件开发,300369,绿盟科技,96.7
软件开发,948,南天信息,69.8
软件开发,300845,捷安高科,21.85
软件开发,688590,新致软件,54.45
软件开发,300935,盈建科,22.8
软件开发,300588,熙菱信息,22.88
软件开发,300074,华平股份,23.21
软件开发,300235,方直科技,27.47
软件开发,688078,龙软科技,33.21
软件开发,300556,丝路视觉,26.95
软件开发,2362,汉王科技,60.7
软件开发,603859,能科科技,71.47
软件开发,688083,中望软件,176.25
软件开发,688296,和达科技,18.7
软件开发,300605,恒锋信息,23.78
软件开发,301213,观想科技,33.83
软件开发,600225,卓朗科技,199.91
软件开发,300366,创意信息,71.63
软件开发,301195,北路智控,57.91
软件开发,688232,新点软件,154.01
软件开发,688031,星环科技-U,119.27
软件开发,301269,华大九天,580.68
软件开发,2261,拓维信息,230.96
软件开发,301339,通行宝,92.31
软件开发,300598,诚迈科技,86.49
软件开发,300344,立方数科,37.15
软件开发,688225,亚信安全,77.16
软件开发,300036,超图软件,108.41
软件开发,301178,天亿马,20.05
软件开发,300552,万集科技,42.18
软件开发,688206,概伦电子,111.05
软件开发,300559,佳发教育,56.73
软件开发,300302,同有科技,65.99
软件开发,301162,国能日新,67.82
软件开发,301378,通达海,38.65
软件开发,603039,泛微网络,182.16
软件开发,301159,三维天地,28.76
软件开发,301221,光庭信息,55.39
商业百货,2251,步 步 高,51.49
商业百货,600280,中央商场,61.04
商业百货,600859,王府井,267.76
商业百货,600827,XD百联股,253.71
商业百货,600857,宁波中百,24.11
商业百货,900923,XD百联Ｂ,12.19
商业百货,603123,翠微股份,87.22
商业百货,300622,博士眼镜,37.79
商业百货,679,大连友谊,21.03
商业百货,2336,人人乐,75.02
商业百货,600287,江苏舜天,25.04
商业百货,600861,北京人力,151.49
商业百货,600774,汉商集团,37.29
商业百货,600694,大商股份,57.86
商业百货,600828,茂业商业,77.07
商业百货,600785,新华百货,34.52
商业百货,200058,深赛格B,20.93
商业百货,58,深 赛 格,84.95
商业百货,2344,海宁皮城,67.08
商业百货,906,浙商中拓,61.6
商业百货,600306,*ST商城,18.2
商业百货,600790,轻纺城,66.4
商业百货,601828,美凯龙,231.67
商业百货,605188,国光连锁,60.36
商业百货,417,合肥百货,45.47
商业百货,601366,利群股份,50.38
商业百货,2419,天虹股份,77.61
商业百货,600858,银座股份,33.23
商业百货,301078,孩子王,125.11
商业百货,2277,友阿股份,50.19
商业百货,605136,丽人丽妆,47.77
商业百货,603214,爱婴室,24.14
商业百货,600814,杭州解百,67.47
商业百货,600697,欧亚集团,21.48
商业百货,785,居然之家,276.01
商业百货,600415,小商品城,451.5
商业百货,600824,益民集团,43.0
商业百货,2187,广百股份,51.75
商业百货,603708,家家悦,87.91
商业百货,601010,文峰股份,52.67
商业百货,600628,新世界,52.07
商业百货,759,中百集团,36.16
商业百货,2416,爱施德,97.04
商业百货,501,武商集团,77.98
商业百货,600865,百大集团,36.08
商业百货,600693,东百集团,37.93
商业百货,2697,红旗连锁,83.37
商业百货,600738,丽尚国潮,44.31
商业百货,601116,三江购物,75.47
商业百货,2561,徐家汇,45.57
商业百货,600729,重庆百货,144.44
商业百货,600838,上海九百,29.14
商业百货,603101,汇嘉时代,32.46
商业百货,882,华联股份,58.03
商业百货,600682,南京新百,115.5
商业百货,600712,南宁百货,24.46
商业百货,2818,富森美,113.39
商业百货,564,ST大集,245.3
商业百货,419,通程控股,33.97
商业百货,600778,友好集团,23.7
商业百货,715,中兴商业,33.01
商业百货,2024,ST易购,195.51
商业百货,701,厦门信达,45.46
商业百货,601086,国芳集团,47.62
商业百货,601933,永辉超市,337.59
塑料制品,300995,奇德新材,20.48
塑料制品,2324,普利特,140.1
塑料制品,301323,新莱福,44.6
塑料制品,688323,瑞华泰,41.89
塑料制品,688026,洁特生物,24.77
塑料制品,603330,天洋新材,38.9
塑料制品,601208,东材科技,124.63
塑料制品,300586,美联新材,80.01
塑料制品,603879,永悦科技,32.32
塑料制品,301356,天振股份,49.23
塑料制品,688219,会通股份,49.37
塑料制品,300716,泉为科技,21.04
塑料制品,2522,浙江众成,46.47
塑料制品,603580,艾艾精工,18.22
塑料制品,2838,道恩股份,70.98
塑料制品,603991,至正股份,27.45
塑料制品,3011,海象新材,32.95
塑料制品,603051,鹿山新材,37.98
塑料制品,837174,宏裕包材,11.89
塑料制品,831834,三维股份,4.31
塑料制品,300596,利安隆,89.76
塑料制品,688087,英科再生,44.71
塑料制品,300806,斯迪克,86.69
塑料制品,600143,金发科技,240.74
塑料制品,300539,横河精密,27.03
塑料制品,600135,乐凯胶片,41.94
塑料制品,603722,阿科力,37.83
塑料制品,301196,唯科科技,42.68
塑料制品,603010,万盛股份,66.62
塑料制品,301193,家联科技,34.58
塑料制品,603615,茶花股份,23.82
塑料制品,2768,国恩股份,66.75
塑料制品,836871,派特尔,3.3
塑料制品,603181,皇马科技,66.88
塑料制品,2108,沧州明珠,77.61
塑料制品,300920,润阳科技,17.54
塑料制品,2263,大东南,53.16
塑料制品,300180,华峰超纤,67.98
塑料制品,300230,永利股份,30.85
塑料制品,832089,禾昌聚合,10.84
塑料制品,973,佛塑科技,45.37
塑料制品,603150,万朗磁塑,23.08
塑料制品,1368,通达创智,27.53
塑料制品,300214,日科化学,29.88
塑料制品,870204,沪江材料,5.26
塑料制品,859,国风新材,48.65
塑料制品,300922,天秦装备,26.83
塑料制品,300905,宝丽迪,31.24
塑料制品,2825,纳尔股份,29.91
塑料制品,301019,宁波色母,25.04
塑料制品,2361,神剑股份,38.99
塑料制品,300221,银禧科技,26.77
塑料制品,300218,安利股份,20.9
塑料制品,301198,喜悦智行,24.45
塑料制品,301003,江苏博云,23.64
塑料制品,301237,和顺科技,23.76
塑料制品,3018,金富科技,25.3
塑料制品,301000,肇民科技,29.41
塑料制品,2341,新纶新材,38.94
塑料制品,603266,天龙股份,27.47
塑料制品,2886,沃特股份,43.23
塑料制品,605008,长鸿高科,95.59
塑料制品,603928,兴业股份,24.41
塑料制品,300610,晨化股份,24.44
塑料制品,300243,瑞丰高材,22.86
塑料制品,301131,聚赛龙,18.39
塑料制品,603221,爱丽家居,21.43
塑料制品,300487,蓝晓科技,290.78
塑料制品,300980,祥源新材,22.74
塑料制品,688585,上纬新材,32.62
塑料制品,300538,同益股份,27.18
塑料制品,300478,杭州高新,13.34
塑料制品,300305,裕兴股份,31.07
塑料制品,600589,*ST榕泰,17.67
塑料制品,2585,双星新材,124.3
塑料制品,688386,泛亚微透,26.8
塑料制品,300644,南京聚隆,18.46
塑料制品,2632,道明光学,43.47
塑料制品,300717,华信新材,16.6
塑料制品,2395,双象股份,28.67
塑料制品,688669,聚石化学,22.59
塑料制品,301161,唯万密封,30.37
塑料制品,605488,福莱新材,25.51
水泥建材,2742,ST三圣,17.06
