id,name,ROE_2022,ROE_2021,ROE_2020,ROE_2019,ROE_2018,asset_liability_2022,asset_liability_2021,asset_liability_2020,asset_liability_2019,asset_liability_2018
688125,安达智能,10.59,24.99,27.92,13.67,34.26,7.58,18.59,20.89,22.32,27.11
2690,美亚光电,29.37,21.70,19.10,23.61,20.14,20.08,22.98,19.7,13.92,14.84
300527,中船应急,0.06,2.43,3.25,7.64,10.53,37.2,33.49,32.79,43.19,49.00
603895,天永智能,-23.61,2.07,-6.63,-6.63,6.07,74.09,59.05,52.31,53.67,42.90
688698,伟创电气,15.18,15.59,29.07,24.52,16.25,33.46,31.67,29.05,41.2,51.04
2527,新时达,-43.30,5.37,3.22,2.01,-9.27,68.27,43.49,45.96,49.19,51.20
603095,越剑智能,18.96,15.59,7.62,18.48,22.36,20.57,33.36,27.71,33.9,29.17
603356,华菱精工,-0.04,-1.22,0.61,-1.07,-0.85,53.03,55.86,57.33,58.5,53.81
601106,中国一重,0.90,1.50,1.17,1.17,0.60,71.24,69.86,65.76,66.27,67.57
688400,凌云光,7.00,11.94,13.25,7.43,16.73,22.17,39.76,36.77,50.93,76.20
301128,强瑞技术,4.71,16.23,26.48,34.77,42.94,16.31,10.22,18.89,32.39,50.05
603855,华荣股份,19.85,22.86,16.27,12.73,10.44,56.86,56.63,51.23,46.42,41.98
2979,雷赛智能,19.07,19.54,17.73,20.09,19.52,44.53,33.55,18.93,20.76,23.35
688092,爱科科技,8.58,12.04,21.99,24.10,26.80,14.31,16.8,26.38,38.62,31.33
301456,盘古智能,17.04,26.78,54.26,39.27,0.40,13.85,11.39,20.06,32.62,29.37
2625,光启技术,4.53,3.39,2.09,1.50,0.93,10.57,9.03,9.02,4.3,7.40
688022,瀚川智能,7.52,6.69,4.98,15.33,47.39,65.97,56.26,45.02,23.42,61.58
603912,佳力图,3.62,8.65,13.50,11.45,16.18,50.43,48.58,42.29,43.61,36.01
2595,豪迈科技,17.35,16.93,18.72,18.76,18.06,14.53,14.82,17.16,27.01,21.92
836414,欧普泰,19.72,53.64,50.85,0.93,11.00,19.35,37.25,62.48,52.93,47.49
603135,中重科技,21.07,31.03,9.99,13.42,21.98,45.62,54.2,75.96,42.3,41.62
2796,世嘉科技,-3.67,-54.27,2.46,6.54,4.18,41.32,42.97,34.3,36.44,28.61
300099,精准信息,5.43,10.26,6.77,3.65,5.61,14.51,13.77,11.65,11.75,6.88
688151,华强科技,1.70,24.29,15.88,14.45,12.81,18.85,20.0,49.89,56.88,52.61
301200,大族数控,8.59,33.75,19.68,17.10,33.50,19.87,50.59,38.78,28.93,34.22
600320,振华重工,2.39,2.90,3.04,3.39,2.92,76.83,77.47,78.47,75.04,75.05
2337,赛象科技,4.50,3.34,-8.76,0.90,0.61,30.89,24.41,25.29,17.1,14.56
603690,至纯科技,6.65,8.10,16.03,10.10,7.71,52.13,45.92,46.94,53.92,69.47
856,冀东装备,3.59,5.07,4.26,9.11,7.54,80.92,79.45,80.74,80.47,78.91
835892,中科美菱,17.54,32.17,26.17,10.19,9.48,25.52,53.49,65.13,50.91,51.50
688789,宏华数科,15.48,21.21,26.03,29.19,27.83,16.09,18.28,26.59,21.18,24.17
301043,绿岛风,5.50,12.02,28.65,33.87,36.70,22.82,19.24,38.81,29.14,31.41
2184,海得控制,11.46,11.88,12.43,5.54,-15.72,50.48,44.79,46.22,44.42,49.29
833781,瑞奇智造,29.17,31.67,19.70,15.98,14.69,53.25,68.81,66.48,63.59,62.50
1223,欧克科技,27.40,49.47,102.38,47.79,58.32,8.76,32.58,53.11,64.39,70.91
2111,威海广泰,7.76,1.98,12.49,11.73,8.73,43.36,39.84,42.5,38.41,38.36
688283,坤恒顺维,10.92,32.61,40.38,42.50,33.09,12.24,31.03,35.59,35.51,33.34
838670,恒进感应,21.73,45.86,42.44,21.39,16.22,9.31,44.3,45.82,33.22,34.95
688170,德龙激光,6.34,16.37,21.61,8.01,-3.10,18.85,40.26,40.18,53.71,54.62
300382,斯莱克,13.01,9.22,6.31,9.76,13.06,39.9,49.96,49.51,48.48,36.14
2523,天桥起重,1.74,2.78,2.74,3.85,5.08,41.32,43.85,43.5,38.75,39.53
688559,海目星,21.27,7.61,9.04,25.06,17.90,77.01,72.5,61.79,69.77,67.53
603901,永创智能,11.84,13.96,11.39,7.63,6.94,58.57,50.5,58.59,59.06,55.29
2278,神开股份,-2.56,3.86,0.03,3.90,2.73,36.64,33.46,29.71,27.04,28.44
300472,新元科技,-8.97,-30.52,-41.88,5.30,6.47,54.42,46.85,49.25,29.09,26.77
688162,巨一科技,5.78,11.93,15.90,26.45,3.20,65.25,55.0,64.71,70.0,75.63
300802,矩子科技,11.42,9.74,9.06,18.86,27.76,13.27,17.68,11.64,11.86,24.04
300837,浙矿股份,16.24,15.74,17.52,24.54,24.27,23.29,28.61,25.13,29.82,24.42
2006,精工科技,24.36,10.82,3.07,-12.55,0.56,46.71,57.23,53.37,46.59,46.12
600169,太原重工,4.40,3.48,1.01,-21.75,0.91,79.77,81.33,85.64,89.97,86.68
1360,南矿集团,24.24,25.56,21.84,21.68,,57.31,58.84,55.11,59.05,
2367,康力电梯,8.59,13.11,16.46,8.26,0.44,52.08,54.47,51.92,48.63,42.17
688328,深科达,-4.79,8.04,17.18,14.07,14.05,55.46,45.25,55.6,43.67,43.73
300486,东杰智能,2.91,4.72,7.16,6.78,6.54,52.46,47.69,48.74,40.55,44.05
600579,克劳斯,-39.99,-4.75,-4.25,-2.83,3.62,82.6,71.43,66.83,66.38,63.94
301272,英华特,27.59,23.52,44.82,47.09,41.90,41.95,43.86,37.17,47.02,53.34
688090,瑞松科技,-6.92,2.72,5.93,12.75,14.17,49.97,41.28,40.87,58.26,61.30
603666,亿嘉和,-3.83,21.90,24.82,23.05,28.25,35.32,21.39,22.57,22.66,13.12
688155,先惠技术,-8.10,6.20,9.38,20.16,9.47,69.97,42.5,21.4,37.36,26.79
600582,天地科技,9.91,8.76,7.80,6.75,6.26,42.32,43.97,41.04,41.18,44.28
603011,合锻智能,0.61,3.73,1.53,1.62,3.00,45.38,43.47,36.49,33.28,23.08
603583,捷昌驱动,8.51,7.43,17.64,17.03,29.97,42.1,42.87,15.1,18.67,17.41
605167,利柏特,9.69,10.46,13.72,14.48,13.85,46.49,38.76,46.99,43.9,56.98
300173,福能东方,-30.45,-23.90,0.38,-23.57,-66.21,79.07,71.91,56.16,53.02,55.92
300669,沪宁股份,6.09,8.46,10.13,11.25,8.37,11.62,9.57,10.59,10.56,10.48
2691,冀凯股份,-0.24,1.51,0.72,0.11,0.10,20.94,22.17,22.21,19.67,19.27
301112,信邦智能,7.54,17.13,16.96,26.83,28.62,25.99,43.45,43.62,52.84,56.46
300307,慈星股份,3.38,3.39,-18.46,-24.14,3.41,38.69,35.33,28.38,18.85,25.94
300879,大叶股份,1.18,5.92,12.62,18.61,17.10,63.58,61.93,49.74,68.64,59.80
300471,厚普股份,-12.56,1.03,-14.76,1.72,-33.18,51.68,49.99,43.63,30.26,39.32
2430,杭氧股份,15.79,17.46,14.02,11.46,14.93,53.43,51.05,52.67,48.48,49.66
600894,广日股份,5.99,7.84,9.14,5.83,1.95,30.62,29.56,29.16,25.87,26.12
300400,劲拓股份,12.13,11.30,20.71,4.03,16.59,39.25,38.47,42.6,49.34,35.75
2490,山东墨龙,-35.39,-23.05,1.82,-10.63,4.82,77.46,69.5,65.19,68.81,69.52
300103,达刚控股,-37.33,2.51,6.33,5.26,2.13,42.11,38.79,42.88,41.55,11.92
300097,智云股份,-45.50,-61.90,2.95,-43.78,6.06,63.55,58.4,41.13,33.92,25.12
2526,山东矿机,4.09,2.22,3.95,7.47,6.43,33.23,24.48,20.2,21.25,21.43
603289,泰瑞机器,7.31,11.47,8.33,11.60,10.93,32.15,29.52,29.73,26.78,26.66
1336,楚环科技,13.22,36.80,59.98,44.08,43.13,29.26,65.0,73.16,71.34,76.48
2816,*ST和科,-21.41,3.22,-11.88,-13.89,1.22,23.01,12.73,27.4,14.94,19.28
2689,远大智能,-9.43,-2.23,-1.13,-10.80,0.58,42.2,41.78,40.12,38.9,42.48
300402,宝色股份,9.28,8.26,6.06,5.43,2.39,68.45,66.04,60.51,62.33,58.74
600444,国机通用,6.35,7.79,7.60,8.48,8.84,42.48,48.39,48.18,36.28,33.51
301199,迈赫股份,1.24,8.87,13.55,15.99,16.72,42.77,37.96,46.67,48.75,46.50
2651,利君股份,8.87,8.36,8.45,8.44,5.94,25.12,23.09,20.48,17.37,18.49
2009,天奇股份,8.85,7.55,2.86,3.58,6.80,68.3,64.67,64.82,64.29,58.54
688378,奥来德,6.78,8.40,8.56,32.35,82.60,22.27,24.36,21.83,45.31,68.94
600262,北方股份,8.87,7.41,5.43,5.37,10.35,46.6,45.75,50.43,51.49,43.85
2483,润邦股份,1.25,8.47,7.26,5.46,2.63,60.36,46.5,46.18,43.58,34.86
688419,耐科装备,21.07,33.66,39.59,16.58,12.64,16.45,51.83,45.64,41.09,41.19
2611,东方精工,11.72,11.72,6.20,36.87,-67.71,38.43,39.38,33.08,29.83,55.13
2779,中坚科技,4.26,2.00,-3.83,1.21,1.85,26.42,25.9,29.94,24.58,22.11
688377,迪威尔,7.83,2.13,7.61,14.27,8.77,29.51,22.22,17.8,38.6,38.48
301138,华研精机,7.59,26.39,26.35,24.02,16.82,22.64,22.29,41.85,51.2,52.25
300415,伊之密,17.94,28.12,22.16,16.06,15.87,55.46,50.25,55.94,54.42,55.92
301070,开勒股份,3.83,11.44,20.09,25.44,34.01,17.53,13.5,15.4,24.29,23.38
300004,南风股份,1.45,-35.24,7.17,0.84,-39.79,10.98,20.43,24.97,27.65,28.86
603280,南方路机,18.95,34.82,45.61,13.07,33.28,41.76,68.58,73.9,77.75,76.69
301053,远信工业,13.49,23.50,28.55,39.07,37.12,35.34,46.18,58.54,53.26,58.59
603012,创力集团,13.22,10.30,13.24,10.88,8.48,45.97,48.65,44.42,47.61,40.09
300499,高澜股份,24.08,6.75,10.37,7.63,8.81,31.99,53.29,53.51,56.84,46.56
603789,星光农机,-29.08,-26.45,-30.60,1.17,-5.48,52.27,50.22,37.46,35.19,32.06
1256,炜冈科技,13.34,20.02,23.99,24.67,23.47,8.95,20.43,29.26,30.59,42.46
2774,快意电梯,5.89,22.89,2.88,1.94,6.98,40.71,42.91,37.69,33.6,31.08
603416,信捷电气,11.88,18.24,24.40,14.42,13.20,27.11,26.03,31.78,17.75,12.12
2890,弘宇股份,3.94,4.43,4.29,1.60,5.43,21.45,20.36,15.7,15.66,16.95
603036,如通股份,6.89,4.93,6.26,6.30,3.96,11.08,11.1,10.16,11.13,9.50
300293,蓝英装备,-11.13,-12.19,-27.32,1.97,2.17,77.03,75.54,67.09,59.1,60.17
301512,智信精密,19.27,26.61,30.47,21.86,21.65,31.27,23.0,37.94,24.96,33.90
300484,蓝海华腾,12.84,10.08,9.08,-24.39,3.47,30.59,33.33,41.4,35.97,33.44
688306,均普智能,2.66,8.65,-9.97,62.43,,58.69,85.96,85.62,84.72,100.68
300902,国安达,1.87,3.25,14.27,24.91,23.74,13.38,11.88,9.28,20.8,24.57
603025,大豪科技,22.78,19.10,12.23,14.45,20.24,30.78,13.26,10.93,13.5,7.22
603159,上海亚虹,6.43,8.37,9.18,5.33,10.48,24.78,27.92,26.87,24.34,25.27
603960,克来机电,6.40,5.18,17.05,18.87,14.09,22.36,16.82,17.81,40.34,38.39
603015,弘讯科技,3.63,6.89,5.00,2.74,4.91,36.89,40.73,37.46,30.16,23.58
605288,凯迪股份,2.35,5.82,12.83,35.27,38.80,16.67,29.73,23.89,48.2,56.52
301105,鸿铭股份,8.37,16.08,17.23,20.23,25.09,14.27,24.61,25.89,22.86,24.45
301083,百胜智能,8.14,14.78,23.80,17.54,20.63,16.2,18.49,34.93,38.02,38.30
300865,大宏立,2.26,3.50,14.93,19.86,17.45,26.52,19.29,21.49,27.18,29.74
300276,三丰智能,-23.61,4.21,-44.01,7.58,7.82,52.11,40.32,42.12,32.7,29.51
300195,长荣股份,-2.55,1.26,-3.03,-21.16,2.29,57.6,57.64,55.07,48.99,35.21
688218,江苏北人,3.72,2.56,3.52,12.81,17.88,47.74,42.81,33.47,32.72,56.71
300461,田中精机,-25.49,17.57,117.69,-169.87,-30.07,28.35,53.8,74.05,97.63,75.54
2730,电光科技,6.30,8.33,5.72,4.49,6.23,31.34,22.05,22.03,34.18,41.93
300818,耐普矿机,11.38,19.22,5.04,14.56,16.02,39.33,41.96,48.71,15.55,21.77
300281,金明精机,-0.12,3.19,2.96,2.02,1.65,14.36,13.11,11.97,18.2,17.24
688312,燕麦科技,6.19,9.75,11.86,19.59,17.11,10.76,4.77,5.23,7.58,10.31
300509,新美星,5.49,9.60,9.56,7.06,7.28,63.35,64.5,59.14,53.37,53.98
601798,蓝科高新,-12.15,-10.25,1.04,-2.04,3.56,49.6,44.76,41.79,47.75,42.33
301011,华立科技,-10.21,9.30,11.66,17.49,11.29,45.33,40.43,52.29,49.56,43.36
300931,通用电梯,-10.74,6.28,10.95,14.00,16.51,35.16,26.93,27.73,25.54,36.70
603966,法兰泰克,14.86,14.97,14.11,10.70,7.75,55.69,57.77,58.71,57.61,52.02
300549,优德精密,5.21,7.20,4.38,4.10,9.66,26.26,28.12,26.5,31.9,31.27
300521,爱司凯,-1.10,0.99,-2.38,1.12,5.06,12.9,13.64,14.28,10.56,11.51
600843,上工申贝,2.30,2.36,3.63,3.71,6.36,40.92,38.71,43.25,42.01,39.39
3036,泰坦股份,10.84,6.68,7.53,8.90,11.88,47.47,44.11,43.36,35.67,45.19
603203,快克智能,20.85,22.74,16.40,19.00,19.72,23.85,22.32,18.66,14.19,16.24
603321,梅轮电梯,4.14,3.96,4.72,3.77,4.95,42.22,42.09,38.03,34.53,33.10
688383,新益昌,15.56,23.53,20.62,21.51,34.45,43.65,48.31,55.47,48.14,57.30
300836,佰奥智能,-8.31,-1.67,3.16,24.10,24.23,35.82,28.13,24.29,34.81,35.94
688255,凯尔达,3.32,15.21,39.51,15.35,16.59,7.76,8.72,37.96,47.58,54.90
300823,建科机械,3.65,9.60,11.14,17.58,19.60,19.66,20.31,18.76,39.09,46.73
688718,唯赛勃,4.48,9.33,11.14,16.74,16.29,15.5,12.32,23.6,21.25,14.51
688627,精智达,11.69,14.67,14.89,0.59,8.94,36.78,32.99,42.5,41.02,16.20
600302,标准股份,-10.83,-8.11,12.38,-14.25,2.32,30.66,44.43,38.55,21.24,22.51
603488,展鹏科技,4.27,7.59,11.41,10.07,9.09,17.46,15.8,14.24,11.15,10.62
301312,智立方,17.35,41.29,51.68,39.17,41.99,8.12,19.53,24.75,30.76,19.10
600560,金自天正,5.15,5.63,4.80,3.65,2.80,54.01,56.34,57.33,50.18,52.51
603656,泰禾智能,2.20,3.93,4.59,6.90,9.49,26.16,20.64,19.3,11.16,11.83
301056,森赫股份,6.79,12.97,16.22,13.62,12.77,42.76,37.49,48.79,49.49,52.50
603337,杰克股份,13.54,15.14,11.28,11.86,19.81,48.56,56.6,41.2,34.8,36.21
2031,巨轮智能,1.55,-17.55,-5.36,0.68,1.80,43.79,47.48,43.4,37.17,50.66
688215,瑞晟智能,2.18,3.05,7.05,44.64,37.93,34.9,26.08,17.18,36.12,53.03
584,ST工智,-51.93,-27.85,0.28,2.39,7.31,75.87,59.23,49.14,58.85,59.98
300411,金盾股份,1.50,-2.95,1.94,3.27,-69.85,35.04,30.61,33.31,21.55,21.12
831152,昆工科技,12.87,12.68,14.12,20.19,13.94,37.52,37.57,40.41,37.54,43.76
2209,达 意 隆,3.85,-8.64,2.90,-5.78,1.62,65.59,66.78,58.33,57.95,55.86
