公司名称,公司代码,高管姓名,高管性别,高管年龄,高管学历,高管薪酬,高管职务
三友化工,600409,王春生,男,59,硕士,248.3万,"董事长,法定代表人,非独立董事"
三友化工,600409,王铁英,男,56,大学学历,196.8万,总经理
三友化工,600409,董维成,男,56,硕士,195.9万,"副董事长,非独立董事"
三友化工,600409,张作功,男,52,大学学历,--,"副董事长,董事"
三友化工,600409,王习文,女,51,大学学历,181.9万,副总经理
三友化工,600409,张体良,男,47,大学学历,--,副总经理
三友化工,600409,陈学江,男,53,硕士,--,副总经理
三友化工,600409,张宝祥,男,50,大学学历,--,副总经理
三友化工,600409,郑晓晨,男,53,硕士,171.1万,常务副总经理
三友化工,600409,孙立文,男,49,硕士,169.7万,副总经理
三友化工,600409,刘印江,男,51,大专,181.8万,"副总经理,董事会秘书"
三友化工,600409,刘宝东,男,54,大专,152.4万,副总经理
三友化工,600409,李建渊,男,57,大学学历,184.5万,非独立董事
三友化工,600409,李瑞新,男,59,硕士,181.7万,非独立董事
三友化工,600409,马连明,男,52,硕士,183.1万,非独立董事
三友化工,600409,郑柏山,男,52,大专,181.7万,非独立董事
三友化工,600409,王永钢,男,38,大学学历,--,董事
三友化工,600409,赵向东,男,61,硕士,10.00万,独立董事
三友化工,600409,赵璇,男,51,博士,10.00万,独立董事
三友化工,600409,邓文胜,男,54,硕士,10.00万,独立董事
三友化工,600409,陈爱珍,女,66,硕士,10.00万,独立董事
三友化工,600409,陈胜华,男,53,硕士,10.00万,独立董事
三友化工,600409,周金柱,男,54,硕士,181.7万,"监事会主席,非职工代表监事"
三友化工,600409,雷世军,男,54,大专,--,非职工代表监事
三友化工,600409,李云,男,51,硕士,--,监事
三友化工,600409,陈磊,女,48,大学学历,130.5万,职工代表监事
三友化工,600409,张宝峰,男,51,大学学历,--,职工代表监事
三友化工,600409,张运强,男,51,大学学历,156.6万,职工代表监事
三友化工,600409,姚志强,男,49,大学学历,169.8万,总会计师
三友化工,600409,韩力锋,男,51,大学学历,169.7万,总经济师
三友化工,600409,马德春,男,58,大学学历,183.1万,总工程师
宿迁联盛,603065,项瞻波,男,49,专科学历,89.41万,"董事长,法定代表人,董事"
宿迁联盛,603065,林俊义,男,52,专科学历,104.3万,"总裁,董事"
宿迁联盛,603065,缪克汤,男,48,本科,94.45万,"副总裁,董事"
宿迁联盛,603065,项有和,男,44,专科学历,81.91万,"副总裁,董事"
宿迁联盛,603065,凌明圣,男,57,硕士,--,董事
宿迁联盛,603065,张辉,男,44,硕士,--,董事
宿迁联盛,603065,李利,女,38,专科学历,54.50万,"董事,财务总监"
宿迁联盛,603065,谢龙锐,男,34,本科,50.68万,董事会秘书
宿迁联盛,603065,阮永平,男,50,博士,8.000万,独立董事
宿迁联盛,603065,徐裕建,男,44,本科,8.000万,独立董事
宿迁联盛,603065,苏孝世,男,67,本科,8.000万,独立董事
宿迁联盛,603065,金一政,男,41,博士,8.000万,独立董事
宿迁联盛,603065,梁小龙,男,38,硕士,79.49万,"监事会主席,职工代表监事"
宿迁联盛,603065,朱正炜,男,49,硕士,--,监事
宿迁联盛,603065,胡晓鹏,男,43,硕士,--,监事
宿迁联盛,603065,董永恒,男,44,硕士,--,监事
宿迁联盛,603065,陈瑾琨,女,36,硕士,49.13万,职工代表监事
恒光股份,301118,曹立祥,男,50,中专,115.6万,"董事长,总经理,法定代表人,董事"
恒光股份,301118,胡建新,男,56,大专,4.070万,副总经理
恒光股份,301118,张辉军,男,62,大专,--,董事
恒光股份,301118,唐辉尧,男,52,本科,--,董事
恒光股份,301118,李正蛟,男,64,大专,6.040万,董事
恒光股份,301118,朱友良,男,46,本科,69.20万,"董事,董事会秘书"
恒光股份,301118,蒲也平,男,55,本科,--,董事
恒光股份,301118,陈谦,男,54,本科,7.830万,独立董事
恒光股份,301118,尹笃林,男,66,博士,7.830万,独立董事
恒光股份,301118,文颖,男,46,本科,7.830万,独立董事
恒光股份,301118,胡建新,男,56,本科,13.84万,"监事会主席,监事"
恒光股份,301118,李小月,女,59,本科,--,股东代表监事
恒光股份,301118,肖元春,男,34,硕士,--,职工监事
恒光股份,301118,谭艳春,女,46,本科,63.55万,财务总监
金牛化工,600722,郑温雅,女,54,硕士,0.000,"董事长,法定代表人,非独立董事"
金牛化工,600722,乞永学,男,59,大学学历,37.19万,"总经理,非独立董事"
金牛化工,600722,赵建斌,男,41,大学学历,27.76万,"副总经理,董事会秘书"
金牛化工,600722,武晨曦,男,51,大学学历,27.53万,非独立董事
金牛化工,600722,杨朝增,男,49,硕士,--,"非独立董事,财务负责人,总会计师"
金牛化工,600722,席伟,男,50,硕士,0.000,非独立董事
金牛化工,600722,安斌,男,59,大专,29.46万,职工董事
金牛化工,600722,黄国良,男,55,博士,2.500万,独立董事
金牛化工,600722,梁美健,女,57,博士,2.500万,独立董事
金牛化工,600722,郑佳宁,女,45,博士,2.500万,独立董事
金牛化工,600722,杜晓明,男,39,大学学历,0.000,"监事会主席,股东代表监事"
金牛化工,600722,谢德通,男,59,大专,16.52万,股东监事
金牛化工,600722,冯爱国,男,43,大专,17.80万,职工监事
新疆天业,600075,周军,男,53,硕士,--,"董事长,法定代表人,董事"
新疆天业,600075,关刚,男,49,大学学历,39.89万,总经理
新疆天业,600075,张强,男,50,硕士,49.51万,"副董事长,董事"
新疆天业,600075,熊新阳,男,--,硕士,30.21万,副总经理
新疆天业,600075,宋晓玲,女,53,博士,5.000万,董事
新疆天业,600075,历建林,男,--,大学学历,--,董事
新疆天业,600075,操斌,男,53,大学学历,--,董事
新疆天业,600075,黄东,男,51,硕士,--,董事
新疆天业,600075,李升龙,男,--,大学学历,26.87万,董事会秘书
新疆天业,600075,张鑫,男,44,硕士,--,独立董事
新疆天业,600075,王东盛,男,43,大学学历,6.000万,独立董事
新疆天业,600075,刘嫦,女,--,博士,6.000万,独立董事
新疆天业,600075,张新程,男,--,大学学历,--,"监事会主席,监事"
新疆天业,600075,万霞,女,56,大专,--,监事
新疆天业,600075,黎春柳,女,--,大学学历,--,监事
新疆天业,600075,张鸿梅,女,--,大学学历,23.16万,职工监事
新疆天业,600075,杨加民,男,--,大学学历,25.29万,职工监事
新疆天业,600075,余显军,男,--,大学学历,31.28万,总工程师
新疆天业,600075,陈建良,男,--,大学学历,33.10万,财务总监
中泰化学,002092,陈辰,男,54,硕士,--,"董事长,非独立董事"
中泰化学,002092,江军,男,43,硕士,60.97万,"总经理,法定代表人,非独立董事"
中泰化学,002092,丁永众,男,55,本科,116.5万,副总经理
中泰化学,002092,吕文瀚,男,41,本科,116.5万,副总经理
中泰化学,002092,张玲,女,41,硕士,119.8万,"副总经理,董事会秘书"
中泰化学,002092,于雅静,女,49,大学学历,4.000万,"副总经理,非独立董事"
中泰化学,002092,赵永禄,男,56,本科,4.000万,非独立董事
中泰化学,002092,周灿伟,男,32,硕士,3300,非独立董事
中泰化学,002092,黄增伟,男,43,大学学历,3300,"非独立董事,财务总监"
中泰化学,002092,姚文英,女,56,硕士,1.330万,独立董事
中泰化学,002092,蒋庆哲,男,62,博士,1.330万,独立董事
中泰化学,002092,杨学文,男,61,博士,1.330万,独立董事
中泰化学,002092,刘媛,女,47,本科,3300,"监事会主席,职工代表监事"
中泰化学,002092,王雅玲,女,52,硕士,117.1万,非职工代表监事
中泰化学,002092,张清华,女,51,大学学历,3300,非职工代表监事
中泰化学,002092,张亮,男,38,本科,0.000,非职工代表监事
中泰化学,002092,沈耀华,男,38,本科,4.000万,职工代表监事
中泰化学,002092,杨秀玲,男,58,大学学历,0.000,总工程师
山东海化,000822,孙令波,男,50,大学学历,0.000,"董事长,非独立董事"
山东海化,000822,王永志,男,57,硕士,72.87万,"总经理,法定代表人,非独立董事"
山东海化,000822,袁发林,男,53,大学学历,44.82万,副总经理
山东海化,000822,薛佩功,男,53,大学学历,37.77万,副总经理
山东海化,000822,杨玉华,男,54,大学学历,37.62万,"副总经理,董事会秘书"
山东海化,000822,郝宏亮,男,38,大学学历,16.06万,副总经理
山东海化,000822,迟庆峰,男,58,大学学历,0.000,非独立董事
山东海化,000822,魏鲁东,男,53,大学学历,38.02万,"非独立董事,财务总监"
山东海化,000822,陈国栋,男,42,大学学历,0.000,非独立董事
山东海化,000822,王龙学,男,56,大学学历,0.000,非独立董事
山东海化,000822,綦好东,男,63,博士,10.00万,独立董事
山东海化,000822,朱德胜,男,57,博士,10.00万,独立董事
山东海化,000822,马东宁,男,54,本科,10.00万,独立董事
山东海化,000822,李进军,男,53,大学学历,0.000,"监事会主席,股东代表监事"
山东海化,000822,丁红玉,女,55,大学学历,0.000,股东代表监事
山东海化,000822,杨海丰,男,49,大学学历,0.000,股东代表监事
山东海化,000822,张仲元,男,57,大专,39.61万,职工代表监事
山东海化,000822,张勤业,男,53,硕士,20.71万,职工代表监事
振华股份,603067,蔡再华,男,60,大学学历,199.1万,"董事长,法定代表人,非独立董事"
振华股份,603067,柯愈胜,男,60,中专,176.9万,"总经理,非独立董事"
振华股份,603067,陈前炎,男,53,大专,120.9万,"副总经理,非独立董事"
振华股份,603067,石大学,男,55,大学学历,124.4万,"副总经理,非独立董事,副总工程师"
振华股份,603067,柯尊友,男,55,中专,143.9万,"副总经理,非独立董事"
振华股份,603067,朱桂林,男,44,大专,122.0万,副总经理
振华股份,603067,程亮荣,男,55,本科,117.4万,副总经理
振华股份,603067,袁富强,男,48,硕士,0.000,非独立董事
振华股份,603067,杨帆,男,55,中专,103.4万,"董事会秘书,财务负责人"
振华股份,603067,刘颖斐,女,45,博士,6.500万,独立董事
振华股份,603067,问立宁,男,55,硕士,6.500万,独立董事
振华股份,603067,袁康,男,34,博士,6.500万,独立董事
振华股份,603067,方红斌,男,56,大专,99.13万,"监事会主席,非职工代表监事"
振华股份,603067,段祥云,男,54,大专,77.38万,非职工代表监事
振华股份,603067,侯礼强,男,37,大学学历,36.65万,职工代表监事
振华股份,603067,程西川,男,59,大学学历,20.61万,总工程师
齐鲁华信,830832,明曰信,男,73,大学学历,--,"董事长,代理总经理,董事"
齐鲁华信,830832,李晨光,男,53,大学学历,--,"法定代表人,董事"
齐鲁华信,830832,陈文勇,男,53,大学学历,--,"副总经理,董事"
齐鲁华信,830832,明伟,男,45,博士,--,"副总经理,董事"
齐鲁华信,830832,侯普亭,男,56,大学学历,--,董事
齐鲁华信,830832,戴文博,男,51,大专,--,"董事,董事会秘书"
齐鲁华信,830832,孙国茂,男,63,博士,--,独立董事
齐鲁华信,830832,于培友,男,46,博士,--,独立董事
齐鲁华信,830832,路永军,男,42,本科,--,独立董事
齐鲁华信,830832,孙伟,男,45,大学学历,--,"监事会主席,监事"
齐鲁华信,830832,张勇,男,53,大专,--,监事
齐鲁华信,830832,田南,男,50,大学学历,--,职工代表监事
齐鲁华信,830832,刘环昌,男,81,大学学历,--,总工程师
齐鲁华信,830832,肖鹏程,男,52,大专,--,财务负责人
卫星化学,002648,杨卫东,男,55,大专,304.1万,"董事长,总裁,法定代表人,非独立董事"
卫星化学,002648,马国林,男,59,大学学历,263.5万,"副董事长,非独立董事"
卫星化学,002648,杨玉英,女,62,硕士,263.5万,"副董事长,非独立董事"
卫星化学,002648,高军,男,54,本科,234.9万,副总裁
卫星化学,002648,郦珺,女,51,硕士,169.7万,"副总裁,财务负责人"
卫星化学,002648,沈晓炜,男,41,硕士,159.9万,"副总裁,董事会秘书"
卫星化学,002648,朱晓东,男,58,硕士,295.3万,"副总裁,非独立董事"
卫星化学,002648,高长有,男,57,博士,8.900万,独立董事
卫星化学,002648,费锦红,女,56,硕士,8.900万,独立董事
卫星化学,002648,潘煜双,女,59,博士,8.900万,独立董事
卫星化学,002648,唐文荣,男,57,本科,39.41万,"监事会主席,非职工代表监事"
卫星化学,002648,胡肖龙,男,47,本科,55.27万,非职工代表监事
卫星化学,002648,杨玉琴,女,49,本科,33.75万,职工代表监事
宝丰能源,600989,党彦宝,男,50,硕士,--,"董事长,董事"
宝丰能源,600989,刘元管,男,57,硕士,525.8万,"总裁,法定代表人,董事"
宝丰能源,600989,陈兆元,男,57,硕士,433.7万,副总裁
宝丰能源,600989,王敏,男,55,专科学历,273.3万,副总裁
宝丰能源,600989,高建军,男,48,本科,526.0万,"常务副总裁,董事"
宝丰能源,600989,高宇,男,52,硕士,272.0万,"副总裁,董事,财务总监"
宝丰能源,600989,计永锋,男,52,专科学历,270.1万,副总裁
宝丰能源,600989,李志斌,男,50,硕士,315.9万,副总裁
宝丰能源,600989,林卫国,男,46,硕士,162.4万,副总裁
宝丰能源,600989,宋江学,男,53,本科,--,副总裁
宝丰能源,600989,孔军峰,男,43,硕士,--,"副总裁,董事"
宝丰能源,600989,卢军,男,50,硕士,--,董事
宝丰能源,600989,黄爱军,男,57,硕士,163.0万,董事会秘书
宝丰能源,600989,李耀忠,男,56,硕士,--,独立董事
宝丰能源,600989,张鸣林,男,66,博士,--,独立董事
宝丰能源,600989,孙积禄,男,62,硕士,--,独立董事
宝丰能源,600989,夏云,女,51,本科,--,"监事会主席,股东代表监事"
宝丰能源,600989,柳怀宝,男,55,本科,285.4万,股东代表监事
宝丰能源,600989,何旭,男,41,本科,217.3万,职工代表监事
宝丰能源,600989,弋朝山,男,40,双本科,--,总工程师
宝丰能源,600989,郑存孝,男,59,大专,150.9万,人力资源总监
雪天盐业,600929,冯传良,男,54,本科,0.000,"董事长,法定代表人,董事"
雪天盐业,600929,刘少华,男,50,本科,45.62万,"代理总经理,董事会秘书"
雪天盐业,600929,李志勇,男,59,本科,0.000,"副董事长,董事"
雪天盐业,600929,刘小伟,男,50,本科,15.95万,副总经理
雪天盐业,600929,姜友军,男,50,本科,15.85万,副总经理
雪天盐业,600929,徐宗云,男,55,本科,22.06万,董事
雪天盐业,600929,王哈滨,男,55,本科,72.39万,董事
雪天盐业,600929,周建,男,47,硕士,0.000,董事
雪天盐业,600929,代启智,男,60,本科,--,董事
雪天盐业,600929,陈诚,男,35,双本科,8.000万,独立董事
雪天盐业,600929,杨平波,女,57,硕士,8.000万,独立董事
雪天盐业,600929,杨胜刚,男,58,博士,8.000万,独立董事
雪天盐业,600929,欧阳烨,男,58,大学学历,0.000,"监事会主席,股东监事"
雪天盐业,600929,文莲,女,48,大学学历,--,非职工监事
雪天盐业,600929,刘复兴,男,53,大学学历,--,非职工监事
雪天盐业,600929,何缨,女,47,大专,12.28万,职工代表监事
雪天盐业,600929,周卓娟,女,38,本科,--,职工代表监事
雪天盐业,600929,周群辉,女,50,本科,15.85万,财务总监
华塑股份,600935,赵世通,男,50,硕士,92.26万,"董事长,法定代表人,非独立董事"
华塑股份,600935,赵凯,男,48,硕士,92.26万,"总经理,非独立董事"
华塑股份,600935,张忠瑞,男,39,本科,--,副总经理
华塑股份,600935,丁顶,男,40,本科,--,副总经理
华塑股份,600935,王小勇,男,52,本科,75.31万,"副总经理,非独立董事"
华塑股份,600935,段舒宝,男,47,硕士,67.02万,副总经理
华塑股份,600935,马超,男,36,硕士,--,非独立董事
华塑股份,600935,潘仁勇,男,55,本科,--,非独立董事
华塑股份,600935,范海滨,男,48,本科,--,非独立董事
华塑股份,600935,毕刚,男,47,本科,--,"代理董事会秘书,财务总监"
华塑股份,600935,王素玲,女,60,硕士,6.000万,独立董事
华塑股份,600935,李姚矿,男,56,博士,6.000万,独立董事
华塑股份,600935,朱超,男,57,硕士,6.000万,独立董事
华塑股份,600935,孙邦安,男,48,本科,--,"监事会主席,非职工代表监事"
华塑股份,600935,陈霜红,女,55,本科,0.000,非职工代表监事
华塑股份,600935,丁少江,男,55,硕士,0.000,非职工代表监事
华塑股份,600935,司成莉,女,41,本科,0.000,非职工代表监事
华塑股份,600935,张如洋,男,44,本科,--,职工代表监事
华塑股份,600935,张朗,男,50,硕士,73.52万,职工代表监事
华塑股份,600935,钱超丰,男,44,本科,16.14万,职工代表监事
华塑股份,600935,井金旺,男,50,专科学历,8.500万,总工程师
大洋生物,003017,陈阳贵,男,71,专科学历,63.36万,"董事长,总经理,法定代表人,非独立董事"
大洋生物,003017,汪贤玉,男,63,专科学历,53.51万,"副董事长,常务副总经理,非独立董事"
大洋生物,003017,关卫军,男,59,专科学历,48.02万,"副总经理,非独立董事"
大洋生物,003017,叶剑飞,男,49,硕士,63.73万,副总经理
大洋生物,003017,仇永生,男,63,专科学历,50.18万,"副总经理,非独立董事"
大洋生物,003017,王国平,男,49,本科,--,董事
大洋生物,003017,郝炳炎,男,60,专科学历,37.50万,非独立董事
大洋生物,003017,徐旭平,男,58,专科学历,40.23万,董事会秘书
大洋生物,003017,韩秋燕,女,60,本科,7.170万,独立董事
大洋生物,003017,姜晏,男,48,大专,7.170万,独立董事
大洋生物,003017,曾爱民,男,52,博士,7.170万,独立董事
大洋生物,003017,席建良,男,50,专科学历,28.32万,"监事会主席,股东代表监事"
大洋生物,003017,刘畅,女,41,本科,16.81万,股东代表监事
大洋生物,003017,李卫红,男,46,大专,17.05万,职工代表监事
大洋生物,003017,陈旭君,女,45,本科,40.42万,财务总监
滨化股份,601678,于江,男,51,硕士,197.2万,"董事长,非独立董事"
滨化股份,601678,任元滨,男,55,硕士,197.5万,"总经理,法定代表人,非独立董事"
滨化股份,601678,孙惠庆,男,53,本科,--,副总裁
滨化股份,601678,许峰九,男,53,本科,106.8万,副总裁
滨化股份,601678,杨振军,男,53,本科,110.2万,副总经理
滨化股份,601678,刘洪安,男,54,博士,106.7万,"副总经理,非独立董事"
滨化股份,601678,董红波,男,49,本科,131.9万,副总经理
滨化股份,601678,蔡颖辉,男,41,博士,31.87万,副总裁
滨化股份,601678,张忠正,男,80,大学学历,73.44万,非独立董事
滨化股份,601678,苏德民,男,36,硕士,--,非独立董事
滨化股份,601678,李芳,女,53,硕士,91.66万,董事会秘书
滨化股份,601678,杨涛,女,54,硕士,13.92万,独立董事
滨化股份,601678,郝银平,男,54,本科,13.92万,独立董事
滨化股份,601678,李海霞,女,47,本科,13.92万,独立董事
滨化股份,601678,李文峰,男,50,硕士,13.92万,独立董事
滨化股份,601678,刘锋,男,52,本科,78.61万,"监事会主席,职工代表监事"
滨化股份,601678,韩晓,女,36,本科,--,股东代表监事
滨化股份,601678,刘清华,男,53,本科,--,股东代表监事
滨化股份,601678,闫进福,男,52,本科,42.78万,职工代表监事
滨化股份,601678,李民堂,男,60,硕士,88.72万,职工代表监事
滨化股份,601678,陈磊磊,男,40,本科,50.83万,职工代表监事
滨化股份,601678,孙凤美,女,51,本科,40.42万,职工代表监事
滨化股份,601678,孔祥金,男,54,大学学历,80.97万,财务总监
三祥新材,603663,夏鹏,男,63,硕士,63.61万,"董事长,法定代表人,非独立董事"
三祥新材,603663,夏瑞祺,男,38,本科,39.18万,总经理
三祥新材,603663,卢庄司,男,65,大学学历,--,"副董事长,非独立董事"
三祥新材,603663,郑雄,男,53,本科,25.09万,"副总经理,董事会秘书"
三祥新材,603663,肖传周,男,55,本科,28.15万,副总经理
三祥新材,603663,杨辉,男,56,本科,50.00万,"常务副总经理,非独立董事"
三祥新材,603663,林少云,女,48,本科,28.87万,副总经理
三祥新材,603663,李辉斌,男,50,本科,25.53万,副总经理
三祥新材,603663,吴世平,男,63,大专,41.53万,非独立董事
三祥新材,603663,卢泰一,男,38,本科,--,非独立董事
三祥新材,603663,叶旦旺,男,61,硕士,30.96万,非独立董事
三祥新材,603663,陈兆迎,男,52,硕士,6.000万,独立董事
三祥新材,603663,张恒金,男,61,--,6.000万,独立董事
三祥新材,603663,童庆松,男,59,博士,6.000万,独立董事
三祥新材,603663,吴纯桥,男,55,本科,23.61万,"监事会主席,监事"
三祥新材,603663,包晓刚,男,38,本科,18.03万,监事
三祥新材,603663,刘海霞,女,37,本科,10.91万,职工代表监事
三祥新材,603663,范顺琴,女,52,本科,25.67万,财务总监
华尔泰,001217,吴李杰,男,60,本科,90.99万,"董事长,法定代表人,董事"
华尔泰,001217,陈玉喜,男,56,本科,51.06万,"总经理,董事"
华尔泰,001217,吴炜,男,36,硕士,41.84万,"副董事长,董事,董事会秘书,财务总监"
华尔泰,001217,杨卓印,男,58,大专,38.38万,副总经理
华尔泰,001217,徐方友,男,58,本科,37.86万,副总经理
华尔泰,001217,朱贵法,男,88,--,0.000,董事
华尔泰,001217,汪孔斌,男,55,本科,42.39万,"董事,总工程师"
华尔泰,001217,周润良,男,54,大专,37.51万,董事
华尔泰,001217,陈广垒,男,53,博士,7.000万,独立董事
华尔泰,001217,陈军,男,52,本科,7.000万,独立董事
华尔泰,001217,申杰峰,男,44,博士,7.000万,独立董事
华尔泰,001217,吴澳洲,男,52,本科,53.56万,"监事会主席,监事"
华尔泰,001217,黄文明,男,62,硕士,0.000,监事
华尔泰,001217,王海雄,男,54,大专,35.13万,职工监事
隆华新材,301149,韩志刚,男,53,大专,114.9万,"董事长,非独立董事"
隆华新材,301149,张萍,女,41,专科学历,90.68万,"总裁,法定代表人,非独立董事"
隆华新材,301149,齐春青,女,53,大专,90.57万,"副董事长,副总经理,非独立董事,财务总监"
隆华新材,301149,徐伟,男,35,本科,40.61万,"副总经理,董事会秘书"
隆华新材,301149,陈昌卫,男,40,本科,92.96万,副总经理
隆华新材,301149,单既锦,男,69,硕士,19.95万,非独立董事
隆华新材,301149,陈智,女,45,博士,6.000万,独立董事
隆华新材,301149,谭香,女,47,博士,6.000万,独立董事
隆华新材,301149,薛荣刚,男,39,大专,30.04万,"监事会主席,非职工代表监事"
隆华新材,301149,刘德胜,男,64,高中,29.95万,非职工代表监事
隆华新材,301149,窦风美,女,41,中专,22.04万,职工代表监事
鸿达兴业,002002,周奕丰,男,54,博士,15.60万,"董事长,总经理,法定代表人,非独立董事"
鸿达兴业,002002,刘奎,男,48,硕士,55.28万,副总经理
鸿达兴业,002002,林少韩,男,39,博士,57.68万,"副总经理,非独立董事,董事会秘书"
鸿达兴业,002002,姚兵,男,55,硕士,8000,非独立董事
鸿达兴业,002002,谢四海,男,44,本科,11.18万,非独立董事
鸿达兴业,002002,刘江飞,男,39,本科,14.23万,非独立董事
鸿达兴业,002002,周灿伟,男,32,硕士,31.85万,非独立董事
鸿达兴业,002002,江希和,男,65,博士,2.000万,独立董事
鸿达兴业,002002,周苏,男,62,博士,2.000万,独立董事
鸿达兴业,002002,彭新育,男,59,博士,2.000万,独立董事
鸿达兴业,002002,郑伟彬,男,48,--,8000,"监事会主席,股东监事"
鸿达兴业,002002,郑伯典,男,41,本科,2.400万,股东监事
鸿达兴业,002002,龙坤,男,39,--,8000,股东监事
鸿达兴业,002002,曾如春,女,47,硕士,24.24万,职工监事
鸿达兴业,002002,陈勇,男,59,--,9.130万,职工监事
鸿达兴业,002002,邓淇伪,男,38,本科,--,内部审计部负责人
鸿达兴业,002002,林桂生,男,40,本科,54.58万,财务总监
双环科技,000707,汪万新,男,58,本科,55.72万,"董事长,法定代表人,非独立董事"
双环科技,000707,鲁强,男,48,本科,47.96万,"总经理,非独立董事"
双环科技,000707,万堤生,男,50,大专,29.88万,副总经理
双环科技,000707,张其军,男,47,本科,32.73万,副总经理
双环科技,000707,黄万铭,男,45,本科,44.75万,副总经理
双环科技,000707,武芙蓉,女,41,硕士,30.75万,"副总经理,非独立董事,财务总监"
双环科技,000707,刘宏光,男,49,大专,0.000,非独立董事
双环科技,000707,张雷,男,44,硕士,33.89万,"非独立董事,董事会秘书"
双环科技,000707,魏灿,男,41,硕士,0.000,非独立董事
双环科技,000707,马传刚,男,53,硕士,7.790万,独立董事
双环科技,000707,王花曼,女,44,本科,7.790万,独立董事
双环科技,000707,包晓岚,女,51,博士,7.790万,独立董事
双环科技,000707,陈刚应,男,45,大专,0.000,"监事会主席,非职工代表监事"
双环科技,000707,李攀,男,39,本科,8.710万,非职工代表监事
双环科技,000707,王彬,男,43,中专,9.450万,职工代表监事
柳化股份,600423,陆胜云,男,53,硕士,38.67万,"董事长,总经理,法定代表人,董事"
柳化股份,600423,肖泽群,男,57,大专,33.41万,"副总经理,董事"
柳化股份,600423,莫善军,男,50,硕士,5.770万,副总经理
柳化股份,600423,孙雪东,男,48,硕士,0.000,董事
柳化股份,600423,赵敏,女,52,硕士,0.000,董事
柳化股份,600423,龙立萍,女,55,本科,32.74万,董事会秘书
柳化股份,600423,薛有冰,男,52,硕士,5.000万,独立董事
柳化股份,600423,杨毅,男,46,博士,5.000万,独立董事
柳化股份,600423,吴绿秋,男,47,本科,5.000万,独立董事
柳化股份,600423,牟创,男,53,硕士,0.000,"监事会召集人,监事"
柳化股份,600423,王硕,女,53,大学学历,0.000,监事
柳化股份,600423,杨贻平,男,42,本科,16.69万,职工监事
柳化股份,600423,黄吉忠,男,53,本科,31.96万,财务总监
柳化股份,600423,黄湛,男,52,--,23.65万,副总工程师
硅烷科技,838402,孟国均,男,55,本科,--,"董事长,法定代表人,董事"
硅烷科技,838402,李建设,男,56,硕士,--,"总经理,董事"
硅烷科技,838402,张萌萌,女,34,本科,--,"副董事长,董事"
硅烷科技,838402,张红钦,男,47,本科,--,"副总经理,职工代表董事"
硅烷科技,838402,苏永军,男,40,本科,--,副总经理
硅烷科技,838402,胡志恒,男,44,大专,--,副总经理
硅烷科技,838402,吕永峰,男,51,本科,--,副总经理
硅烷科技,838402,张红军,男,50,本科,--,副总经理
硅烷科技,838402,蔡前进,男,50,硕士,--,董事
硅烷科技,838402,刘锋,男,53,本科,--,董事
硅烷科技,838402,付作奎,男,42,本科,--,董事会秘书
硅烷科技,838402,楚金桥,男,57,硕士,--,独立董事
硅烷科技,838402,方拥军,男,51,博士,--,独立董事
硅烷科技,838402,倪晓,男,42,本科,--,独立董事
硅烷科技,838402,孙仕浩,男,48,本科,--,"监事会主席,监事"
硅烷科技,838402,孙运良,男,64,本科,--,监事
硅烷科技,838402,杨扬,男,32,本科,--,职工代表监事
硅烷科技,838402,梁涌涛,男,48,本科,--,财务总监
亚星化学,600319,韩海滨,男,51,硕士,66.33万,"董事长,法定代表人,非独立董事"
亚星化学,600319,陆卫东,男,61,本科,68.75万,总经理
亚星化学,600319,杨雷,男,55,本科,35.73万,副总经理
亚星化学,600319,崔焕义,男,56,本科,36.12万,副总经理
亚星化学,600319,孙岩,男,52,硕士,35.93万,副总经理
亚星化学,600319,付振亮,男,51,本科,35.85万,副总经理
亚星化学,600319,曹希波,男,59,硕士,0.000,非独立董事
亚星化学,600319,李文青,男,48,硕士,39.13万,"非独立董事,董事会秘书"
亚星化学,600319,翟悦强,男,36,硕士,0.000,非独立董事
亚星化学,600319,谭腾飞,男,38,本科,0.000,非独立董事
亚星化学,600319,闫志坤,男,46,硕士,0.000,非独立董事
亚星化学,600319,付兴刚,男,49,硕士,6.320万,独立董事
亚星化学,600319,周祎,女,39,本科,6.320万,独立董事
亚星化学,600319,赵艳美,女,52,本科,--,独立董事
亚星化学,600319,张连勤,女,42,硕士,0.000,"监事会主席,非职工代表监事"
亚星化学,600319,王钦志,男,35,本科,0.000,非职工代表监事
亚星化学,600319,徐光春,男,44,本科,14.50万,职工代表监事
亚星化学,600319,伦秀华,男,51,本科,47.02万,财务总监
N长华,301518,顾仁发,男,60,博士,61.67万,"董事长,法定代表人,董事"
N长华,301518,陈凤秋,男,58,本科,175.4万,"总经理,董事"
N长华,301518,徐文跃,男,53,本科,98.04万,"副总经理,董事"
N长华,301518,卢睿,男,36,本科,--,董事
N长华,301518,张秀芬,女,56,初中,--,董事
N长华,301518,顾磊,男,33,本科,7.680万,董事
N长华,301518,顾倩,女,35,硕士,50.33万,董事会秘书
N长华,301518,赵彬,男,39,本科,--,独立董事
N长华,301518,何海东,男,47,本科,9.800万,独立董事
N长华,301518,陈殿胜,男,48,硕士,--,独立董事
N长华,301518,陈芸,女,49,本科,--,"监事会主席,监事"
N长华,301518,仇光宇,男,35,本科,28.98万,监事
N长华,301518,顾礼荣,男,52,高中,29.86万,职工代表监事
