公司代码,公司名称,2022年ROE,2021年ROE,2020年ROE,2019年ROE,2018年ROE,2022年资产负债率,2021年资产负债率,2020年资产负债率,2019年资产负债率,2018年资产负债率
603636,南威软件,5.23,5.16,9.67,10.80,11.36,48.46,40.07,41.43,44.73,41.01
300250,初灵信息,-17.88,11.41,-42.12,4.15,-21.00,26.83,22.93,26.62,13.99,14.44
300541,先进数通,8.86,14.56,15.05,8.81,6.71,49.90,51.00,53.73,54.23,41.17
300166,东方国信,-5.40,4.71,5.33,9.60,11.08,18.94,19.91,19.59,15.28,16.43
688229,博睿数据,-11.24,-9.01,7.20,33.29,38.30,7.98,5.77,3.87,13.69,16.27
300277,海联讯,2.12,2.95,5.23,2.29,1.68,25.10,29.25,33.06,40.53,35.71
300078,思创医惠,-50.57,-27.64,3.27,6.40,6.75,63.52,54.67,36.55,30.31,34.38
301270,汉仪股份,8.17,16.17,14.07,22.16,26.80,4.87,11.72,10.87,11.65,43.20
2195,二三四五,2.27,4.35,-9.52,7.89,16.55,4.87,6.87,7.70,10.53,20.77
938,紫光股份,6.98,7.36,6.20,6.25,6.59,48.92,46.32,43.15,40.84,37.21
300231,银信科技,11.31,11.86,12.30,10.40,9.51,42.46,45.62,53.34,50.67,24.95
300017,网宿科技,2.12,1.89,2.54,0.40,9.67,13.61,16.40,14.43,16.45,27.28
300523,辰安科技,0.48,-10.62,5.92,8.64,14.65,61.11,52.54,41.68,37.07,34.92
600476,湘邮科技,-27.15,2.45,2.83,-32.20,0.81,81.43,73.77,61.36,59.23,56.75
2373,千方科技,-3.95,5.97,10.51,11.93,10.86,35.29,34.18,36.32,42.57,37.51
688158,优刻得-W,-13.24,-21.49,-10.50,1.22,5.33,26.91,42.28,24.19,20.94,20.17
300846,首都在线,-14.88,3.27,5.82,11.41,10.83,43.58,57.74,28.44,19.60,13.56
300269,联建光电,-53.98,45.53,-86.17,-110.44,-83.67,95.14,89.48,93.63,79.94,57.01
2315,焦点科技,14.34,11.64,8.43,7.82,3.09,36.28,37.92,35.87,30.95,26.99
688787,海天瑞声,3.61,5.59,20.68,39.78,46.82,5.41,4.13,8.25,12.01,21.76
300496,中科创达,12.19,13.68,15.04,13.94,11.96,13.16,27.31,21.06,30.41,40.40
300418,昆仑万维,10.04,16.12,62.45,21.75,15.08,17.18,25.74,22.95,54.27,39.79
3005,竞业达,3.41,8.66,20.43,38.89,38.00,20.22,24.80,26.64,49.44,60.28
600131,国网信通,14.81,13.86,15.93,15.54,14.79,52.34,54.96,57.92,69.22,63.45
300442,润泽科技,38.80,32.86,49.43,1.85,-28.40,81.49,75.98,64.07,52.91,52.23
300287,飞利信,-24.70,-11.14,-43.00,0.84,-40.87,45.83,37.63,32.72,23.46,33.85
300324,旋极信息,-16.08,-2.87,-27.22,5.13,0.89,40.02,37.31,37.96,32.76,39.11
2331,皖通科技,-5.70,-4.73,-9.43,8.01,6.01,31.04,30.24,28.21,29.94,26.10
300079,数码视讯,2.71,2.65,1.97,1.88,2.34,11.77,11.71,13.42,12.91,20.09
300678,中科信息,6.27,6.38,7.94,9.37,8.58,29.21,35.66,28.51,31.01,22.57
838227,美登科技,20.16,31.15,27.26,27.36,30.34,3.78,11.94,29.24,6.29,5.85
688228,开普云,7.83,5.10,7.44,39.17,40.19,24.82,16.64,10.32,38.61,35.56
300785,值得买,4.72,10.59,18.63,23.45,31.71,20.43,20.26,15.99,27.77,36.76
2380,科远智慧,-22.26,1.40,0.06,6.05,5.39,43.72,33.99,22.31,17.92,14.80
300518,盛讯达,4.85,21.58,18.71,-22.97,0.93,14.40,28.27,34.15,46.04,33.34
688051,佳华科技,-24.56,-9.23,14.71,31.24,47.18,30.59,28.63,25.08,46.75,76.04
301110,青木股份,5.67,41.77,54.98,27.42,32.83,11.30,26.85,24.76,18.84,20.76
688292,浩瀚深度,8.15,16.50,16.92,13.33,6.28,19.18,36.75,33.05,35.74,46.79
603869,新智认知,0.45,0.56,0.43,5.43,9.89,17.91,21.45,37.69,44.03,42.25
688568,中科星图,10.52,16.54,21.18,43.76,55.20,27.76,37.41,26.09,52.96,53.35
301085,亚康股份,10.26,15.77,31.94,32.37,35.32,29.91,25.80,40.51,67.64,58.20
603887,城地香江,0.08,-16.20,10.87,18.32,8.96,59.63,55.73,52.76,47.73,48.90
2368,太极股份,9.76,10.20,10.90,11.26,11.56,71.67,76.98,72.09,67.88,67.50
688509,正元地信,1.88,3.69,5.55,7.50,9.83,56.50,57.25,61.45,60.89,55.74
688500,*ST慧辰,-17.80,-3.17,8.49,10.72,11.59,21.44,15.88,11.72,17.47,20.63
300150,世纪瑞尔,-22.95,1.50,-4.62,5.21,4.48,22.87,20.00,16.21,14.06,13.64
300339,润和软件,3.36,5.92,5.98,-48.27,6.87,33.29,30.75,33.64,39.10,26.88
301396,宏景科技,12.84,25.34,26.88,27.89,37.78,30.65,57.77,62.58,72.24,82.37
3010,若羽臣,3.15,2.76,12.79,17.25,22.27,10.34,13.61,10.43,14.22,27.27
301171,易点天下,11.71,16.52,17.56,19.17,17.97,35.84,58.12,47.92,39.58,32.64
301001,凯淳股份,-1.76,13.33,28.47,27.18,33.70,20.25,22.01,30.36,38.79,36.64
301382,蜂助手,21.67,22.77,23.57,23.43,26.49,42.11,40.98,30.89,37.00,36.86
2131,利欧股份,-3.77,-8.22,45.11,3.99,-26.31,40.02,39.84,32.43,38.94,50.79
300609,汇纳科技,-3.48,3.27,-0.82,13.11,13.36,13.78,15.17,9.16,17.55,13.59
300044,赛为智能,-24.59,-32.75,-29.10,-10.39,3.30,59.08,68.76,72.61,61.18,49.79
300170,汉得信息,11.84,5.79,2.13,2.83,14.40,31.94,34.06,36.68,26.95,23.02
603496,恒为科技,6.29,6.30,4.49,8.72,14.62,25.92,27.30,30.54,17.07,17.57
409,云鼎科技,3.80,3.51,12.65,-57.87,5.08,33.98,49.96,42.75,66.05,55.14
300264,佳创视讯,-72.64,-54.70,-17.28,-33.58,1.94,79.57,52.18,37.58,36.72,31.37
2766,索菱股份,1.35,0.00,0.00,1.38,-92.41,43.04,53.26,135.44,89.96,84.57
2232,启明信息,5.40,3.08,10.21,7.99,6.62,37.86,37.30,41.81,33.81,38.75
2912,中新赛克,-7.54,3.23,15.17,21.06,16.95,20.70,22.37,23.48,28.29,39.37
300682,朗新科技,7.83,14.52,14.13,31.16,12.88,29.18,26.26,27.83,20.00,35.40
2771,真视通,1.41,1.87,3.05,4.71,6.42,33.52,37.56,38.50,42.11,44.95
688088,虹软科技,2.26,5.37,9.70,12.67,22.85,13.72,12.68,10.39,9.07,15.56
902,新洋丰,15.52,16.13,13.66,10.00,13.71,46.47,37.23,38.47,31.11,29.15
792,盐湖股份,89.46,66.70,0.00,0.00,-17.27,32.31,53.89,73.82,229.01,74.95
408,藏格矿业,50.09,16.39,2.93,4.05,12.24,10.44,11.02,8.76,18.01,16.22
2556,辉隆股份,12.80,13.93,8.01,7.69,7.43,62.93,62.97,63.28,65.55,67.12
600141,兴发集团,34.76,36.55,7.21,3.75,5.92,48.73,56.91,63.44,66.16,67.03
731,四川美丰,16.79,18.04,3.63,3.04,8.03,16.98,18.26,25.83,24.12,30.18
2999,天禾股份,9.41,9.25,10.24,12.20,15.01,78.32,76.58,75.89,74.86,75.06
600096,云天化,45.30,43.76,6.03,3.64,3.17,63.53,76.29,83.88,89.13,90.77
2470,金正大,-28.41,-13.49,-51.13,-10.24,4.44,77.43,71.10,71.13,48.61,44.72
912,泸天化,6.05,7.90,7.28,5.78,478.47,40.15,39.32,31.03,25.63,32.74
300505,川金诺,20.97,16.06,4.36,8.36,9.29,38.22,33.61,45.48,35.94,30.96
2538,司尔特,10.22,10.88,7.47,6.37,8.79,23.00,32.75,31.82,29.80,26.65
2539,云图控股,29.87,31.59,14.58,6.80,5.71,58.52,66.39,65.60,66.06,69.32
893,亚钾国际,28.39,21.60,1.62,1.14,0.11,9.49,11.67,7.42,6.95,8.15
300387,富邦股份,4.42,3.28,5.74,5.31,6.87,26.00,28.72,28.61,21.42,23.24
600691,阳煤化工,1.17,7.51,2.36,-9.25,2.54,72.64,72.05,73.78,83.59,81.55
2312,川发龙蟒,12.54,12.26,18.82,2.61,-6.73,40.70,29.34,47.69,59.11,8.12
2170,芭田股份,5.70,3.99,0.04,1.58,0.48,53.47,38.72,42.84,48.77,45.84
2274,华昌化工,18.84,45.90,6.58,7.52,5.39,38.74,46.26,60.86,58.03,59.14
600078,ST澄星,30.38,451.05,-388.46,3.52,0.91,55.14,75.02,102.45,71.96,73.67
2588,史丹利,8.46,8.80,6.38,2.50,4.54,41.79,34.87,33.67,31.40,39.52
600470,六国化工,11.30,15.90,13.33,-20.08,-34.36,72.59,69.16,70.40,75.67,76.01
300876,蒙泰高新,6.10,8.85,18.61,30.73,31.91,28.02,14.07,3.41,23.29,8.87
703,恒逸石化,-4.31,13.45,12.56,14.54,12.29,70.83,68.81,67.17,65.54,62.66
2493,荣盛石化,6.87,30.76,26.34,10.18,9.06,73.20,71.60,71.07,77.23,70.53
601233,桐昆股份,0.37,24.22,13.65,16.50,14.73,61.16,48.25,45.13,52.31,53.46
600527,江南高纤,3.53,3.96,9.70,3.45,3.63,6.14,5.63,6.39,4.84,2.89
301,东方盛虹,1.88,17.22,3.41,12.04,10.05,78.56,77.70,63.82,56.34,47.03
600346,恒力石化,4.30,30.07,32.55,31.77,13.29,78.08,72.75,75.38,78.93,77.72
603225,新凤鸣,-1.28,16.08,5.09,15.03,19.24,61.98,56.21,57.60,49.08,51.99
688203,海正生材,5.07,5.54,21.52,8.32,10.49,24.68,44.73,47.00,61.38,50.81
688295,中复神鹰,16.71,25.43,11.94,7.30,-9.51,36.29,66.83,55.55,42.56,74.06
2427,尤夫股份,-338.93,-217.27,-174.03,7.87,-82.31,57.71,130.64,98.96,86.34,88.22
601113,华鼎股份,11.20,-15.45,-4.55,-25.63,5.31,29.52,38.32,40.10,41.33,39.76
600063,皖维高新,19.22,16.17,11.07,7.85,2.75,41.20,45.68,46.87,44.84,49.59
949,新乡化纤,-7.35,27.46,2.19,0.03,3.13,50.74,44.77,56.18,53.55,53.46
677,恒天海龙,12.71,23.84,2.30,2.57,0.52,18.93,20.78,20.21,21.83,24.69
688722,同益中,15.77,6.69,7.93,18.11,19.24,16.59,8.44,9.97,11.89,38.84
300777,中简科技,19.15,15.66,21.51,16.58,21.05,13.93,11.02,12.73,18.64,32.74
2064,华峰化学,13.14,51.91,21.90,26.83,27.67,29.33,34.84,41.15,54.26,50.68
2206,海 利 得,9.88,18.97,8.66,11.67,11.81,52.91,53.04,50.27,49.38,38.99
782,美达股份,-3.81,3.85,2.65,0.99,2.61,54.91,52.89,48.98,45.08,48.88
600810,神马股份,5.69,33.07,6.47,12.88,29.91,62.07,67.83,72.34,69.23,63.45
2998,优彩资源,5.10,6.96,13.36,11.03,13.36,36.83,20.37,14.68,40.13,42.77
836077,吉林碳谷,53.84,52.93,61.54,-26.32,-51.05,58.06,63.14,76.86,91.57,88.93
936,华西股份,4.15,7.03,-6.77,11.59,7.05,20.98,23.70,44.36,55.33,58.51
600889,南京化纤,-15.49,-12.48,0.79,-9.06,0.44,41.12,36.34,33.22,27.57,27.31
420,吉林化纤,-2.59,-4.25,-8.06,3.07,4.64,58.81,66.28,64.18,64.39,59.12
603332,苏州龙杰,-3.84,2.74,2.64,13.02,21.66,17.91,17.21,10.05,13.29,20.49
301057,汇隆新材,6.65,16.45,20.47,27.74,23.91,18.17,12.91,16.80,27.53,47.04
2254,泰和新材,10.96,26.29,9.31,9.82,7.04,54.12,43.96,37.34,35.43,35.25
301076,新瀚新材,10.24,11.77,20.17,23.47,24.35,13.68,7.38,16.62,17.04,14.25
818,航锦科技,6.51,23.00,8.49,12.18,18.90,24.95,29.46,34.62,38.09,41.61
688267,中触媒,6.61,17.20,13.51,8.81,1.65,11.85,36.37,41.97,41.11,23.09
600610,中毅达,8.09,37.78,67.84,-5.52,--,88.89,90.32,93.55,96.45,2934.28
601216,君正集团,17.37,21.06,24.56,14.12,13.80,32.31,35.86,37.04,37.96,32.60
600367,红星发展,10.75,16.42,5.74,5.72,9.54,32.44,26.01,28.80,31.02,28.93
600277,亿利洁能,4.38,5.03,3.20,5.93,4.81,43.14,42.44,47.60,47.46,52.35
2109,兴化股份,8.63,12.85,5.59,4.00,6.88,46.24,7.56,9.12,10.87,17.04
2053,云南能投,5.82,5.81,5.69,6.84,6.58,42.12,42.76,43.76,41.67,46.22
301065,本立科技,4.84,8.16,21.52,21.37,15.60,10.58,10.68,25.51,29.50,26.85
603113,金能科技,2.86,11.05,13.70,14.36,28.67,46.66,33.32,33.21,31.96,28.39
2805,丰元股份,10.52,6.68,-5.20,1.91,2.83,38.17,38.98,50.58,36.95,25.84
600426,华鲁恒升,25.58,38.60,12.11,18.65,28.33,20.24,20.76,23.85,21.75,35.32
600955,维远股份,7.24,47.73,38.53,19.66,55.14,12.96,10.65,47.46,64.57,87.33
301286,侨源股份,9.85,24.86,34.12,36.55,40.50,15.85,45.26,34.37,24.73,23.92
601568,北元集团,9.69,14.32,18.68,22.85,28.18,18.42,19.78,18.75,32.63,39.87
600727,鲁北化工,-2.99,17.36,8.69,10.92,7.78,58.19,46.64,36.94,29.88,28.68
301059,金三江,12.10,14.20,24.73,35.35,47.70,17.42,17.13,16.82,13.67,34.79
831304,迪尔化工,30.95,17.34,17.01,18.88,10.96,44.92,32.93,37.98,40.26,33.72
600618,氯碱化工,18.57,29.51,12.39,18.98,30.64,25.86,23.62,15.11,18.83,22.72
2125,湘潭电化,18.11,12.65,1.62,5.80,6.24,52.73,54.28,51.23,65.91,63.23
2386,天原股份,9.47,12.05,2.32,1.59,3.44,59.47,63.18,64.41,63.19,63.37
600623,华谊集团,5.93,14.82,2.29,3.42,10.41,56.00,52.82,53.69,57.28,56.08
300082,奥克股份,0.18,10.63,12.13,11.12,10.98,45.55,45.24,35.39,30.93,41.62
832471,美邦科技,15.24,29.91,6.64,8.87,4.94,36.42,38.67,38.99,44.94,37.54
990,诚志股份,0.30,5.91,2.18,2.71,5.24,24.52,24.48,31.60,32.05,30.19
603172,万丰股份,12.47,15.01,19.92,35.74,,33.23,37.82,38.50,49.11,
600328,中盐化工,21.62,20.82,9.05,15.29,19.28,41.15,50.89,47.97,57.72,61.55
836957,汉维科技,12.30,12.81,18.51,24.78,22.84,31.07,43.87,46.99,36.35,28.70
603077,和邦生物,22.47,23.79,0.37,4.67,3.28,18.00,18.33,23.29,20.93,15.72
600844,丹化科技,-27.04,-8.13,-24.33,-22.68,0.10,31.08,25.94,31.20,24.59,18.72
301238,瑞泰新材,16.78,26.39,16.10,18.44,11.19,31.24,50.31,32.76,39.95,42.76
300834,星辉环材,4.97,46.90,57.10,30.42,15.59,11.92,13.47,23.69,59.05,60.19
2469,三维化学,10.91,16.30,26.31,6.41,3.36,18.83,20.88,20.43,19.08,22.35
2136,安 纳 达,26.00,22.16,8.95,4.65,6.80,28.03,28.18,22.38,20.04,22.37
600746,江苏索普,8.83,50.18,8.44,-1.11,0.74,11.58,13.36,17.33,31.84,11.37
2601,龙佰集团,16.69,27.05,16.18,19.51,17.09,60.69,54.14,54.45,45.76,39.62
603213,镇洋发展,23.30,48.29,17.50,27.07,42.70,32.45,23.74,29.61,20.60,56.67
2145,中核钛白,9.33,19.05,11.73,12.97,12.72,40.15,37.80,28.72,42.83,41.28
603299,苏盐井神,17.06,7.98,3.70,6.85,6.05,45.00,44.53,42.45,41.91,43.40
300891,惠云钛业,1.10,16.12,10.44,14.37,13.32,45.14,28.29,18.02,26.55,35.90
301090,华润材料,12.60,10.75,20.56,17.97,17.87,33.52,31.40,42.03,47.56,66.27
830,鲁西化工,17.83,28.98,7.30,15.89,32.76,49.27,43.73,54.87,62.95,60.46
545,金浦钛业,-7.71,5.76,-12.89,1.21,5.03,39.14,37.66,37.43,32.82,34.33
601065,江盐集团,22.19,11.07,10.24,3.34,4.18,46.67,57.24,57.44,65.86,65.10
600409,三友化工,7.63,13.77,6.28,6.14,15.13,47.20,47.02,48.77,51.45,53.51
603065,宿迁联盛,16.35,18.41,20.30,25.60,12.54,41.77,40.15,21.87,32.15,43.91
301118,恒光股份,14.32,32.77,19.72,21.02,33.24,26.44,15.26,20.35,20.51,27.83
600722,金牛化工,4.56,4.64,0.98,3.16,6.17,10.45,10.89,9.17,8.87,11.09
600075,新疆天业,8.45,19.07,12.21,7.31,12.91,45.51,38.90,50.01,35.49,40.11
2092,中泰化学,2.80,12.60,0.77,1.93,12.91,59.02,57.19,67.03,64.10,66.32
822,山东海化,25.76,20.47,-6.72,4.86,18.95,40.40,36.90,30.03,26.28,27.01
603067,振华股份,17.89,15.69,10.56,10.54,12.46,35.79,38.60,27.66,9.58,8.36
830832,齐鲁华信,6.25,8.98,15.30,15.11,15.31,27.98,24.64,31.04,35.43,42.25
2648,卫星化学,14.92,36.42,15.93,14.76,12.38,62.44,60.20,57.82,48.36,41.42
600989,宝丰能源,19.57,25.33,19.04,19.30,30.31,41.17,30.84,32.03,29.86,49.00
600929,雪天盐业,13.69,8.22,3.96,6.04,6.34,29.26,37.93,37.11,27.37,28.27
600935,华塑股份,6.47,16.95,16.13,19.33,27.49,27.66,30.79,51.01,60.51,75.69
3017,大洋生物,8.46,7.21,15.20,16.54,19.26,34.68,27.91,22.03,22.85,26.76
601678,滨化股份,10.84,18.49,7.54,7.07,11.94,36.78,38.75,47.33,42.09,41.86
603663,三祥新材,13.07,12.88,11.00,16.01,14.99,28.10,22.75,43.74,45.01,31.66
1217,华尔泰,11.03,35.41,23.67,24.46,22.22,28.86,16.48,24.65,28.80,44.22
301149,隆华新材,8.05,23.00,16.77,17.64,11.66,14.10,11.60,20.32,15.22,28.07
2002,鸿达兴业,2.96,10.81,11.14,9.84,10.31,45.06,43.90,58.04,56.42,56.55
707,双环科技,84.92,535.48,964.14,5.98,30.55,46.33,73.06,109.74,94.90,95.94
600423,柳化股份,3.68,7.07,3.30,-148.70,166.95,14.87,12.91,16.29,36.02,20.83
838402,硅烷科技,21.32,11.79,21.14,8.85,5.53,38.29,56.51,63.77,82.93,82.65
600319,亚星化学,26.55,142.62,-49.62,56.86,9.09,66.69,86.99,97.85,95.04,97.12
422,湖北宜化,60.82,115.92,47.49,17.09,29.69,65.38,80.98,93.90,95.06,91.86
683,远兴能源,21.61,51.75,1.09,6.85,13.94,44.01,46.11,47.91,48.30,50.24
635,英 力 特,-15.79,0.16,2.60,1.92,0.76,16.92,13.03,13.93,13.77,15.66
1255,博菲电气,15.40,25.89,45.58,28.52,20.29,22.09,44.23,42.20,56.28,54.26
600714,金瑞矿业,7.59,11.73,0.58,-1.52,3.71,9.41,10.79,9.79,8.69,7.79
301395,仁信新材,14.09,24.16,36.68,30.03,24.47,31.74,19.68,18.39,16.53,30.89
301256,华融化学,8.84,16.89,21.04,21.29,9.80,25.44,16.58,21.91,38.34,43.16
2748,世龙实业,14.38,18.34,-13.57,-1.59,4.89,34.97,36.18,46.39,36.29,22.88
300927,江天化学,10.38,13.41,19.25,21.89,29.22,19.80,23.23,29.40,48.20,44.13
510,新金路,0.95,24.96,6.95,6.44,11.24,36.47,37.40,39.72,34.79,35.63
301069,凯盛新材,17.74,20.04,22.04,26.70,14.13,14.84,10.37,11.74,10.83,11.73
301209,联合化学,13.86,21.58,24.83,20.13,17.25,14.78,30.09,30.58,48.36,53.12
301518,N长华,19.50,23.73,25.25,18.10,6.48,27.82,47.33,55.64,59.04,69.89
300169,天晟新材,-52.22,-30.56,-37.24,-27.41,1.36,80.24,71.54,64.26,50.23,42.08
603125,常青科技,25.63,24.55,31.19,26.94,20.29,14.06,18.18,17.81,40.01,43.41
603938,三孚股份,39.18,24.19,8.25,9.79,11.15,31.08,31.78,18.41,9.40,6.97
300910,瑞丰新材,24.12,9.54,17.64,17.17,13.79,18.95,12.20,9.83,8.42,16.78
300769,德方纳米,39.60,32.01,-2.74,12.55,21.89,63.36,55.18,42.07,42.18,51.17
2549,凯美特气,14.36,13.44,7.42,9.39,10.37,44.66,34.92,39.74,38.37,31.54
301190,善水科技,4.96,27.43,28.02,39.44,55.23,9.06,11.08,24.57,32.22,39.04
300174,元力股份,11.02,8.68,8.90,5.37,13.61,17.42,35.32,18.94,36.04,52.83
300437,清水源,-2.75,5.86,-26.40,7.57,18.90,48.47,54.17,66.02,59.11,57.29
603906,龙蟠科技,21.12,17.24,14.15,9.80,6.72,61.82,58.80,28.44,29.91,32.08
2497,雅化集团,52.64,16.33,10.71,2.61,6.98,22.65,25.87,21.77,39.49,36.92
605020,永和股份,13.74,16.88,7.96,12.42,16.01,53.11,41.86,45.42,49.00,54.79
600160,巨化股份,16.57,8.59,0.75,7.05,18.08,30.24,23.82,17.98,14.87,15.60
688639,华恒生物,24.12,18.12,28.21,35.33,30.39,26.91,19.74,34.07,34.29,42.66
600230,沧州大化,10.63,-0.91,1.03,1.29,31.42,39.68,44.24,38.62,21.16,13.96
301220,亚香股份,11.55,13.10,12.75,15.96,14.31,10.56,30.15,34.05,34.22,17.72
301349,信德新材,13.50,32.90,28.26,35.06,30.84,7.57,26.15,17.52,22.16,20.08
603379,三美股份,8.84,10.30,4.48,15.47,54.76,11.20,12.61,7.14,7.50,29.30
300109,新开源,8.59,6.46,1.45,5.69,6.91,16.06,14.48,25.79,27.26,44.59
900908,氯碱Ｂ股,18.57,29.51,12.39,18.98,30.64,25.86,23.62,15.11,18.83,22.72
688602,康鹏科技,10.38,9.80,8.43,14.61,31.32,27.26,31.77,38.31,34.15,30.96
1333,光华股份,18.90,29.44,25.69,32.60,18.81,31.05,54.03,49.88,54.51,63.88
1328,登康口腔,26.03,21.52,19.92,17.49,,46.73,47.21,47.75,49.92,
2319,乐通股份,-34.97,-29.94,5.18,-101.72,-7.37,88.39,83.82,77.33,78.56,54.82
301283,聚胶股份,12.05,16.05,33.22,35.32,35.20,15.80,44.09,31.39,46.47,32.64
603026,胜华新材,25.30,45.83,13.43,18.23,13.05,30.49,23.71,30.17,38.45,38.47
2409,雅克科技,9.61,6.49,9.07,6.81,4.07,23.24,16.86,18.00,10.33,10.56
603255,鼎际得,10.87,20.25,18.70,23.41,18.70,14.46,37.12,39.04,39.99,32.89
688116,天奈科技,18.71,16.28,6.63,12.23,11.64,37.76,22.70,10.62,8.48,24.44
688353,华盛锂电,22.35,51.40,14.09,16.44,15.38,13.36,31.74,32.38,38.91,51.30
301292,海科新源,14.56,40.42,23.59,55.35,80.35,56.96,34.87,40.67,59.50,84.67
300727,润禾材料,12.02,14.64,9.42,9.43,13.38,42.94,43.07,36.16,21.60,23.53
2211,宏达新材,54.37,-152.22,-55.27,-9.93,1.40,73.16,89.75,32.86,34.52,32.82
900921,丹科B股,-27.04,-8.13,-24.33,-22.68,0.10,31.08,25.94,31.20,24.59,18.72
600352,浙江龙盛,9.61,11.64,16.03,22.52,22.06,46.66,49.86,46.59,48.01,57.95
2915,中欣氟材,11.10,14.10,11.48,-10.14,7.80,34.96,30.02,36.91,43.33,33.18
300285,国瓷材料,8.55,14.78,14.70,14.64,20.70,15.95,22.12,10.88,17.70,20.43
300072,海新能科,-10.66,1.00,-15.53,1.50,5.61,50.55,39.97,48.26,46.89,56.43
300821,东岳硅材,10.01,25.14,7.94,28.81,45.64,29.26,18.31,9.32,15.62,18.80
2453,华软科技,-9.61,-13.93,4.85,-39.92,2.57,46.36,38.26,41.00,62.35,62.38
2054,德美化工,3.55,8.50,6.09,5.99,2.76,58.26,47.20,37.80,30.85,30.87
600299,安迪苏,8.71,10.54,9.97,7.24,6.90,29.94,26.21,25.15,18.52,18.90
300801,泰和科技,17.64,14.12,10.93,19.62,29.62,18.35,17.23,12.03,10.84,25.33
2971,和远气体,6.40,8.10,8.28,14.83,15.36,58.95,50.95,40.31,50.06,48.71
605399,晨光新材,33.55,38.88,17.16,29.84,49.01,10.36,12.31,9.02,22.23,24.55
873527,夜光明,12.53,15.94,14.12,18.97,18.01,35.46,50.50,47.53,43.86,48.85
881,中广核技,3.20,2.93,4.62,1.80,5.82,43.69,49.90,47.92,46.08,48.81
2562,兄弟科技,9.56,0.94,1.18,1.91,0.97,40.81,46.53,43.52,46.24,36.94
301092,争光股份,10.93,12.47,41.46,28.18,21.00,7.31,6.10,24.63,39.16,34.97
900909,华谊B股,5.93,14.82,2.29,3.42,10.41,56.00,52.82,53.69,57.28,56.08
691,亚太实业,1.00,14.67,21.29,-12.67,13.77,55.26,59.01,68.13,63.38,50.25
2326,永太科技,16.01,8.12,3.67,8.76,15.55,67.01,61.60,55.15,51.05,52.43
603823,百合花,10.35,16.53,15.48,15.16,14.13,31.90,34.69,33.01,35.46,30.30
603192,汇得科技,4.48,8.87,9.96,11.38,14.59,39.08,46.71,35.87,29.32,31.67
834033,康普化学,39.86,26.38,38.01,13.08,2.39,29.95,30.59,26.17,34.96,36.24
2455,百川股份,6.47,13.58,4.67,4.90,7.86,70.34,66.00,62.30,53.55,52.69
603725,天安新材,-27.75,-7.93,4.72,0.80,6.15,78.40,72.83,44.15,34.75,36.29
300019,硅宝科技,11.76,14.68,20.88,15.96,8.56,21.08,29.75,41.80,22.15,25.33
1218,丽臣实业,5.76,14.55,27.47,28.58,23.01,23.09,17.30,40.16,50.06,67.13
603980,吉华集团,-4.85,3.05,5.14,9.81,16.95,19.88,16.35,16.89,15.63,13.31
603948,建业股份,21.49,18.91,9.73,18.91,33.50,25.85,27.16,25.93,25.40,37.22
603681,永冠新材,9.75,12.75,12.20,12.14,15.81,61.51,52.47,54.14,26.52,31.92
