公司代码,公司名称,2022年ROE,2021年ROE,2020年ROE,2019年ROE,2018年ROE,2022年资产负债率,2021年资产负债率,2020年资产负债率,2019年资产负债率,2018年资产负债率
688297,中无人机,10.70,30.88,31.97,-5.78,0.59,26.22,55.14,63.10,17.46,3.01
2985,北摩高科,12.17,18.74,18.35,20.89,17.99,14.84,32.76,16.68,14.65,16.11
2933,新兴装备,-4.11,-0.12,6.29,9.21,14.15,17.52,15.91,8.39,7.54,6.98
600118,中国卫星,4.65,3.90,6.10,6.06,7.82,40.76,40.18,33.20,36.86,36.40
600038,中直股份,4.09,10.10,8.92,7.40,6.83,63.75,63.27,65.15,67.81,66.64
688070,纵横股份,-3.84,-3.58,14.80,16.53,21.99,29.21,19.40,31.65,27.83,28.45
300775,三角防务,22.71,18.73,11.08,11.92,11.56,32.56,40.54,25.77,21.77,20.53
2023,海特高新,0.31,19.66,0.92,2.17,1.84,40.22,39.20,45.84,43.40,36.48
600893,航发动力,3.34,3.23,3.72,3.97,4.07,54.11,55.94,41.73,42.10,42.92
600391,航发科技,3.10,1.45,-1.10,1.56,-19.07,65.73,68.02,66.50,64.40,69.68
600316,洪都航空,2.66,2.93,2.64,1.35,2.44,69.25,70.72,46.96,40.95,43.92
837006,晟楠科技,29.03,18.30,17.32,12.07,4.47,42.35,53.83,48.25,46.97,38.06
300965,恒宇信通,2.42,6.12,25.14,26.37,17.91,12.48,10.44,23.44,33.82,40.25
300722,新余国科,12.94,12.96,10.78,9.18,18.28,21.35,19.45,17.06,14.53,16.56
688563,航材股份,18.60,24.59,38.59,56.46,,36.32,34.45,46.91,57.95,
688287,观典防务,9.06,7.91,9.47,13.50,7.41,3.89,3.26,3.07,12.25,4.57
3009,中天火箭,10.21,9.50,12.13,15.12,13.66,48.48,27.83,28.98,47.84,52.38
300719,安达维尔,-4.59,1.01,9.40,7.60,5.55,21.77,20.15,27.17,24.02,18.66
738,航发控制,6.35,6.46,6.00,5.14,4.93,23.58,24.64,26.19,24.67,21.92
600760,中航沈飞,18.35,15.51,15.48,10.58,9.89,76.50,80.76,67.02,68.10,71.15
300424,航新科技,3.63,3.56,-39.21,6.84,5.41,67.78,66.06,68.13,58.85,55.79
603261,立航科技,4.49,14.30,16.65,19.49,42.66,26.09,28.30,21.95,22.29,25.02
688543,国科军工,17.89,21.84,23.09,5.54,16.56,61.47,61.92,71.29,72.39,54.98
300581,晨曦航空,3.93,3.65,9.13,7.55,10.92,19.45,20.11,19.74,18.30,18.19
600879,航天电子,4.48,4.24,3.80,3.78,3.93,56.63,58.00,57.20,55.56,51.80
697,*ST炼石,-4300.50,-76.11,-37.00,-67.36,1.38,114.39,87.07,69.79,58.33,41.00
600765,中航重机,12.19,11.05,5.47,6.20,8.54,48.80,50.03,54.22,54.64,61.79
300696,爱乐达,11.94,20.61,15.41,9.74,9.49,12.48,10.44,12.94,8.98,9.45
688586,江航装备,11.28,11.57,15.04,15.77,14.43,34.46,40.19,35.38,55.23,62.39
688685,迈信林,6.18,9.16,13.19,16.66,9.30,19.63,20.90,34.88,40.97,28.49
688523,航天环宇,18.81,14.85,17.44,15.55,,42.01,39.21,35.39,23.24,
688237,超卓航科,6.89,18.24,36.09,12.20,10.83,10.70,10.09,10.79,43.26,31.38
2297,博云新材,1.16,1.14,1.63,-11.22,1.76,21.36,20.51,30.92,26.52,28.61
688510,航亚科技,2.09,2.55,13.75,10.92,5.60,30.59,26.22,22.32,35.22,31.42
688239,航宇科技,16.01,17.44,14.08,11.89,5.90,58.29,52.70,61.30,58.06,49.59
300900,广联航空,8.95,2.50,13.22,14.27,14.41,40.80,28.20,10.03,27.69,25.10
600862,中航高科,14.90,12.74,10.07,13.83,8.32,26.06,29.51,32.56,35.97,50.13
300114,中航电测,8.72,15.31,15.07,13.85,10.42,35.95,33.31,32.68,33.03,26.79
300159,新研股份,47.41,-103.36,-79.41,-36.84,4.70,95.10,96.99,86.13,42.09,70.05
603565,中谷物流,28.36,35.86,27.93,33.49,27.55,53.62,43.80,55.00,64.24,66.90
833171,国航远洋,23.72,71.27,-19.78,7.23,54.03,44.91,71.78,79.22,73.83,76.25
600717,天津港,4.20,5.67,4.14,3.75,3.42,27.66,33.51,37.14,37.00,38.73
601880,辽港股份,3.32,5.02,5.53,3.86,2.86,27.54,28.99,29.50,39.02,40.93
601018,宁波港,7.11,8.04,7.01,7.95,7.75,29.74,38.00,35.21,39.49,42.91
603162,海通发展,40.19,49.16,10.38,18.43,13.40,21.18,38.09,57.48,53.74,65.54
88,盐 田 港,4.87,5.25,5.13,5.20,6.92,33.80,26.85,24.92,25.75,24.89
601022,宁波远洋,17.66,16.69,18.15,13.85,11.39,26.48,39.57,44.73,63.78,68.75
601298,青岛港,12.43,11.51,12.17,12.94,14.23,28.18,35.68,35.74,36.35,39.67
900952,锦港Ｂ股,1.93,1.93,2.92,2.67,3.95,61.77,63.90,63.97,62.87,61.59
601919,中远海控,59.56,100.52,25.16,21.57,5.52,50.42,56.68,71.06,73.64,75.30
601866,中远海发,13.87,23.70,10.13,8.12,8.35,77.45,75.35,82.12,83.25,86.91
601228,广州港,7.20,7.85,6.23,6.61,5.84,52.67,55.51,50.59,44.54,40.36
600798,宁波海运,2.94,8.42,4.66,4.77,7.05,26.00,29.01,31.49,35.04,39.86
600017,日照港,4.74,5.78,5.23,5.45,5.85,53.34,49.45,44.79,41.03,41.86
520,长航凤凰,6.75,20.48,2.54,8.18,17.60,28.36,35.66,33.57,34.31,39.94
507,珠海港,5.04,7.46,4.45,4.60,5.94,56.22,58.06,56.50,38.87,52.29
2040,南 京 港,4.65,5.12,4.72,4.96,6.58,22.68,25.31,25.85,29.04,32.06
600428,中远海特,8.08,3.13,1.31,1.05,0.90,57.54,57.91,55.68,56.58,55.74
600018,上港集团,16.25,15.81,9.80,11.46,14.21,33.35,36.88,38.44,36.14,42.96
601008,连云港,3.86,2.89,1.07,0.21,0.11,41.01,43.03,50.24,52.19,58.60
600279,重庆港,2.54,1.22,1.62,3.82,3.93,45.11,44.85,45.80,46.07,46.24
600190,锦州港,1.93,1.93,2.92,2.67,3.95,61.77,63.90,63.97,62.87,61.59
600026,中远海能,4.73,-15.51,7.27,1.54,0.37,50.81,49.62,46.02,55.70,53.84
600751,海航科技,2.77,57.25,-110.56,3.81,0.45,33.06,38.45,94.47,85.22,86.12
603167,渤海轮渡,4.52,5.81,4.03,12.27,12.11,24.28,26.10,31.82,33.55,27.83
1205,盛航股份,12.15,12.24,16.39,11.45,11.36,46.47,26.67,27.15,34.75,33.11
2320,海峡股份,3.89,6.75,6.48,5.93,5.84,16.07,11.06,6.32,6.33,6.34
201872,招港B,7.54,6.99,5.67,8.71,3.88,35.05,36.91,37.29,39.38,37.18
601975,招商南油,21.78,5.18,26.95,20.80,10.13,28.39,32.58,32.95,39.69,51.08
601000,唐山港,9.01,11.13,10.36,10.84,10.67,11.99,16.58,20.11,25.49,26.85
