公司名称,公司代码,高管姓名,高管性别,高管年龄,高管学历,高管薪酬,高管职务
建车B,200054,范爱军,男,52,硕士,36.46万,"总经理,董事"
建车B,200054,李永江,男,42,本科,26.69万,副总经理
建车B,200054,周勇强,男,51,本科,23.69万,副总经理
建车B,200054,董其宏,男,59,本科,14.91万,董事
建车B,200054,顾小舟,男,36,本科,--,董事
建车B,200054,乔国安,男,59,本科,23.51万,董事
建车B,200054,时勤功,男,51,硕士,12.67万,董事
建车B,200054,张虎山,男,36,本科,21.68万,董事会秘书
建车B,200054,李嘉明,男,58,博士,3.570万,独立董事
建车B,200054,刘伟,男,59,博士,3.570万,独立董事
建车B,200054,宋蔚蔚,女,48,硕士,3.570万,独立董事
建车B,200054,谢非,男,59,博士,3.570万,独立董事
建车B,200054,逯献云,男,59,硕士,28.91万,"监事会主席,监事"
建车B,200054,张伦刚,男,56,本科,23.42万,监事
建车B,200054,廖建,男,52,硕士,17.34万,职工监事
建车B,200054,苏强,男,37,本科,15.76万,职工监事
建车B,200054,谭明献,男,50,本科,33.21万,"财务负责人,总会计师"
科新机电,300092,林祯华,男,57,硕士,55.95万,"董事长,法定代表人,非独立董事"
科新机电,300092,李勇,男,52,硕士,54.20万,"总经理,非独立董事"
科新机电,300092,王俊恒,男,50,博士,51.25万,副总经理
科新机电,300092,林祯荣,男,59,本科,0.000,非独立董事
科新机电,300092,强凯,男,64,本科,30.04万,非独立董事
科新机电,300092,林雪娇,女,32,硕士,20.46万,非独立董事
科新机电,300092,林裔蕾,女,34,硕士,20.46万,非独立董事
科新机电,300092,杨辉,男,51,本科,50.60万,"董事会秘书,财务总监"
科新机电,300092,王雄元,男,51,博士,7.600万,独立董事
科新机电,300092,熊政平,男,60,博士,7.600万,独立董事
科新机电,300092,徐耀武,男,61,硕士,7.600万,独立董事
科新机电,300092,何伟,男,41,本科,30.44万,"监事会主席,非职工代表监事"
科新机电,300092,李萍,女,50,大专,17.21万,非职工代表监事
科新机电,300092,王波,男,36,本科,26.46万,职工代表监事
百达精工,603331,施小友,男,69,本科,52.00万,"董事长,法定代表人,非独立董事"
百达精工,603331,张启斌,男,53,硕士,52.00万,"总经理,非独立董事"
百达精工,603331,张启春,男,60,硕士,52.00万,"副总经理,非独立董事"
百达精工,603331,阮吉林,男,60,硕士,52.00万,非独立董事
百达精工,603331,徐文,女,29,本科,24.00万,董事会秘书
百达精工,603331,杨庆华,男,59,博士,6.000万,独立董事
百达精工,603331,金官兴,男,61,大专,6.000万,独立董事
百达精工,603331,金颖波,男,55,本科,6.000万,独立董事
百达精工,603331,潘世斌,男,54,大专,22.00万,"监事会主席,非职工代表监事"
百达精工,603331,张黎,女,42,本科,21.00万,职工代表监事
百达精工,603331,阮利红,女,40,大专,11.00万,职工代表监事
百达精工,603331,易建辉,男,54,硕士,49.00万,财务总监
拾比佰,831768,杜国栋,男,47,本科,--,"董事长,总经理,法定代表人,董事"
拾比佰,831768,田建龙,男,53,本科,--,"副总经理,财务总监"
拾比佰,831768,章泰鸣,男,48,大专,--,副总经理
拾比佰,831768,杜文雄,男,72,初中,--,董事
拾比佰,831768,杜文乐,男,71,高中,--,董事
拾比佰,831768,杜半之,男,65,高中,--,董事
拾比佰,831768,罗晓云,女,50,本科,--,董事
拾比佰,831768,杜文兴,男,69,--,--,董事
拾比佰,831768,陈红艳,女,41,--,--,董事会秘书
拾比佰,831768,黄美娥,女,43,硕士,--,独立董事
拾比佰,831768,高雁鸣,女,61,硕士,--,独立董事
拾比佰,831768,戴汉龙,男,59,专科学历,--,独立董事
拾比佰,831768,杨辉,男,39,本科,--,"监事会主席,职工代表监事"
拾比佰,831768,刘丙炎,男,48,大专,--,监事
拾比佰,831768,刘翠香,女,39,本科,--,监事
拾比佰,831768,徐惠林,男,84,本科,--,总工程师
海锅股份,301063,盛雪华,男,59,本科,120.0万,"董事长,法定代表人,非独立董事"
海锅股份,301063,盛天宇,男,33,硕士,83.00万,"总经理,非独立董事"
海锅股份,301063,赵玉宝,男,45,大专,46.00万,副总经理
海锅股份,301063,杨华,女,42,本科,32.60万,"非独立董事,董事会秘书"
海锅股份,301063,钱晓达,男,39,本科,51.00万,非独立董事
海锅股份,301063,顾建平,男,57,博士,6.320万,独立董事
海锅股份,301063,冯晓东,男,57,本科,6.320万,独立董事
海锅股份,301063,方世南,男,69,本科,6.320万,独立董事
海锅股份,301063,蒋伟,男,41,本科,36.00万,"监事会主席,非职工代表监事"
海锅股份,301063,尧伟,男,38,本科,28.96万,非职工代表监事
海锅股份,301063,徐燕,女,35,本科,11.44万,职工监事
海锅股份,301063,李建,男,49,本科,48.58万,财务总监
瑞凌股份,300154,邱光,男,60,硕士,166.4万,"董事长,总经理,法定代表人,非独立董事"
瑞凌股份,300154,王巍,男,53,本科,76.02万,副总经理
瑞凌股份,300154,成军,男,56,--,83.96万,副总经理
瑞凌股份,300154,潘文,男,45,本科,76.14万,"副总经理,财务负责人"
瑞凌股份,300154,查秉柱,男,53,硕士,88.29万,"副总裁,非独立董事"
瑞凌股份,300154,齐雪霞,女,48,本科,78.56万,"非独立董事,总经理助理"
瑞凌股份,300154,吴毅雄,男,71,本科,8.000万,非独立董事
瑞凌股份,300154,孔亮,男,39,双本科,68.09万,董事会秘书
瑞凌股份,300154,黄纲,男,48,硕士,10.00万,独立董事
瑞凌股份,300154,董秀琴,女,52,博士,10.00万,独立董事
瑞凌股份,300154,李桓,男,68,博士,10.00万,独立董事
瑞凌股份,300154,傅艳菱,女,60,大专,25.57万,"监事会主席,非职工代表监事"
瑞凌股份,300154,甘志樑,女,53,大专,23.99万,非职工代表监事
瑞凌股份,300154,雷霈,男,38,硕士,21.61万,职工代表监事
申科股份,002633,何建南,男,33,本科,43.20万,"董事长,总经理,法定代表人,非独立董事"
申科股份,002633,黄宝法,男,54,大专,35.00万,副总经理
申科股份,002633,张远海,男,57,本科,39.70万,副总经理
申科股份,002633,陈兰燕,女,39,硕士,30.74万,副总经理
申科股份,002633,齐悦,女,33,硕士,--,非独立董事
申科股份,002633,蔡靓燕,女,38,本科,15.00万,董事会秘书
申科股份,002633,蔡乐华,男,63,本科,7.000万,独立董事
申科股份,002633,余关健,男,67,硕士,7.000万,独立董事
申科股份,002633,王社坤,男,44,博士,7.000万,独立董事
申科股份,002633,何铁财,男,50,本科,32.80万,"监事会主席,非职工代表监事"
申科股份,002633,蔡武波,男,42,本科,14.34万,非职工代表监事
申科股份,002633,杨岳松,男,41,大专,6.440万,职工代表监事
申科股份,002633,谢昶,男,60,本科,35.40万,财务总监
哈焊华通,301137,李连胜,男,58,硕士,18.35万,"董事长,法定代表人,非独立董事"
哈焊华通,301137,周全法,男,67,硕士,75.10万,"总经理,副董事长,非独立董事"
哈焊华通,301137,李振华,男,46,本科,69.58万,副总经理
哈焊华通,301137,陈波,男,48,硕士,91.69万,"副总经理,非独立董事"
哈焊华通,301137,陈春鑫,男,40,大专,64.58万,"副总经理,非独立董事"
哈焊华通,301137,周金静,女,41,硕士,67.92万,"副总经理,非独立董事"
哈焊华通,301137,贾玉力,男,58,本科,45.80万,副总经理
哈焊华通,301137,杨丽姗,女,53,本科,38.34万,"副总经理,董事会秘书"
哈焊华通,301137,毛军,男,44,本科,50.93万,副总经理
哈焊华通,301137,徐锴,男,50,本科,--,非独立董事
哈焊华通,301137,乔培新,男,58,硕士,--,非独立董事
哈焊华通,301137,吴毅雄,男,71,本科,8.100万,独立董事
哈焊华通,301137,钱新,男,48,本科,8.100万,独立董事
哈焊华通,301137,王兵,男,45,博士,8.100万,独立董事
哈焊华通,301137,卢振洋,男,66,博士,8.100万,独立董事
哈焊华通,301137,雷振,男,42,硕士,--,"监事会主席,非职工代表监事"
哈焊华通,301137,王岚,女,50,中专,11.97万,非职工代表监事
哈焊华通,301137,翟晓纯,女,41,大专,11.80万,职工代表监事
哈焊华通,301137,傅海峰,男,47,本科,59.82万,财务总监
哈焊华通,301137,居晓锋,男,46,本科,31.10万,总经理助理
赛福天,603028,范青,女,40,本科,--,"董事长,法定代表人,董事"
赛福天,603028,林柱英,男,46,硕士,40.60万,"总经理,副董事长,非独立董事"
赛福天,603028,吴海峰,男,39,硕士,30.67万,副总经理
赛福天,603028,蔡建华,男,58,本科,--,非独立董事
赛福天,603028,崔子锋,男,35,本科,35.00万,非独立董事
赛福天,603028,杨倩,女,31,硕士,--,董事
赛福天,603028,洪艳,女,41,硕士,--,董事
赛福天,603028,闫江,男,44,硕士,--,董事会秘书
赛福天,603028,包文中,男,40,博士,6.000万,独立董事
赛福天,603028,周海涛,男,44,硕士,6.000万,独立董事
赛福天,603028,周勇,男,47,硕士,6.000万,独立董事
赛福天,603028,钱远忠,男,46,本科,15.31万,"监事会主席,职工监事"
赛福天,603028,蒋慧,女,49,本科,--,监事
赛福天,603028,史华星,女,40,本科,--,监事
赛福天,603028,左士龙,男,59,大专,10.49万,副总工程师
赛福天,603028,刘成轩,男,51,硕士,27.20万,副总工程师
赛福天,603028,杨岳民,男,61,大专,26.29万,总工程师
赛福天,603028,王勇军,男,46,本科,30.23万,财务总监
冰山冷热,000530,纪志坚,男,56,博士,0.000,"董事长,法定代表人,非独立董事"
冰山冷热,000530,殷喜德,男,52,大学学历,106.8万,"总经理,副董事长,非独立董事"
冰山冷热,000530,卢军,男,58,大学学历,61.21万,副总经理
冰山冷热,000530,杨富华,男,52,大学学历,60.50万,副总经理
冰山冷热,000530,宋文宝,男,50,大学学历,64.09万,"非独立董事,董事会秘书"
冰山冷热,000530,西本重之,男,56,大学学历,0.000,非独立董事
冰山冷热,000530,范文,男,58,硕士,0.000,非独立董事
冰山冷热,000530,堂埜茂,男,61,大学学历,0.000,非独立董事
冰山冷热,000530,姚宏,女,50,博士,8.000万,独立董事
冰山冷热,000530,刘媛媛,女,49,博士,8.000万,独立董事
冰山冷热,000530,翟云岭,男,60,博士,8.000万,独立董事
冰山冷热,000530,胡希堂,男,55,大学学历,79.54万,"监事会主席,职工代表监事"
冰山冷热,000530,代玉玲,女,45,本科,0.000,股东代表监事
冰山冷热,000530,李盛,男,43,大学学历,33.42万,股东代表监事
冰山冷热,000530,王锦绣,女,53,大专,60.01万,财务总监
沈阳机床,000410,安丰收,男,57,硕士,--,"董事长,法定代表人,非独立董事"
沈阳机床,000410,徐永明,男,45,本科,--,"总经理,非独立董事"
沈阳机床,000410,刘晓春,男,58,本科,47.48万,副总经理
沈阳机床,000410,于春明,男,42,硕士,50.78万,副总经理
沈阳机床,000410,刘成明,男,42,博士,48.38万,副总经理
沈阳机床,000410,张旭,男,56,硕士,--,非独立董事
沈阳机床,000410,付月朋,男,51,本科,--,非独立董事
沈阳机床,000410,张天右,男,43,硕士,43.58万,董事会秘书
沈阳机床,000410,袁知柱,男,42,博士,7.200万,独立董事
沈阳机床,000410,哈刚,男,57,硕士,6000,独立董事
沈阳机床,000410,王英明,男,49,硕士,7.200万,独立董事
沈阳机床,000410,由海燕,男,55,硕士,--,"监事会主席,非职工代表监事"
沈阳机床,000410,鲁忠,男,55,本科,36.25万,非职工代表监事
沈阳机床,000410,王亚良,男,60,硕士,--,非职工代表监事
沈阳机床,000410,桑会庆,男,39,本科,14.37万,职工监事
沈阳机床,000410,张永,男,40,本科,41.55万,职工监事
沈阳机床,000410,秦琴,女,40,硕士,52.48万,总会计师
震裕科技,300953,蒋震林,男,56,--,212.0万,"董事长,总经理,法定代表人,非独立董事"
震裕科技,300953,梁鹤,男,51,本科,150.8万,"副总经理,非独立董事"
震裕科技,300953,戴灵光,男,59,本科,54.00万,"副总经理,董事会秘书"
震裕科技,300953,张刚林,男,47,大专,120.2万,"副总经理,非独立董事"
震裕科技,300953,蒋宁,男,34,本科,109.8万,"副总经理,非独立董事"
震裕科技,300953,洪瑞娣,女,54,--,72.00万,非独立董事
震裕科技,300953,董维,男,53,本科,--,非独立董事
震裕科技,300953,贝洪俊,女,59,硕士,8.000万,独立董事
震裕科技,300953,尤挺辉,男,48,硕士,8.000万,独立董事
震裕科技,300953,秦珂,女,60,本科,8.000万,独立董事
震裕科技,300953,王建红,男,35,本科,67.54万,"监事会主席,非职工代表监事"
震裕科技,300953,邓晓根,男,41,本科,76.10万,非职工代表监事
震裕科技,300953,罗运田,男,53,本科,32.88万,职工代表监事
震裕科技,300953,柴华良,男,41,本科,83.80万,财务总监
科德数控,688305,于本宏,男,45,硕士,28.70万,"董事长,法定代表人,非独立董事"
科德数控,688305,陈虎,男,49,博士,64.87万,"总经理,非独立董事"
科德数控,688305,李文庆,男,42,本科,35.08万,副总经理
科德数控,688305,汤洪涛,男,41,本科,38.49万,副总经理
科德数控,688305,李经明,男,63,大专,22.25万,副总经理
科德数控,688305,朱莉华,女,41,硕士,15.68万,"非独立董事,董事会秘书"
科德数控,688305,宋梦璐,女,34,硕士,0.000,非独立董事
科德数控,688305,阮叁芽,男,47,大专,0.000,非独立董事
科德数控,688305,杨喜荣,男,47,硕士,0.000,非独立董事
科德数控,688305,赵万华,男,58,博士,10.00万,独立董事
科德数控,688305,孙继辉,女,58,硕士,10.00万,独立董事
科德数控,688305,赵明,男,41,硕士,6.670万,独立董事
科德数控,688305,王大伟,男,41,本科,37.96万,"监事会主席,职工代表监事"
科德数控,688305,王庆朋,男,44,本科,37.42万,非职工代表监事
科德数控,688305,王建军,男,49,高中,0.000,非职工代表监事
科德数控,688305,殷云忠,女,55,--,20.68万,财务总监
中南文化,002445,薛健,男,45,本科,0.000,"董事长,法定代表人,非独立董事"
中南文化,002445,许卫国,男,54,本科,0.000,"总经理,非独立董事"
中南文化,002445,杨宝作,男,37,硕士,59.13万,副总经理
中南文化,002445,蒋荣状,男,37,硕士,55.55万,"副总经理,董事会秘书"
中南文化,002445,刘龙,男,35,硕士,0.000,非独立董事
中南文化,002445,王效南,男,36,本科,--,非独立董事
中南文化,002445,任洁,女,37,硕士,--,非独立董事
中南文化,002445,许庆华,男,46,硕士,--,独立董事
中南文化,002445,张文栋,男,50,硕士,--,独立董事
中南文化,002445,蔡建,男,58,硕士,10.00万,独立董事
中南文化,002445,李华,男,53,博士,10.00万,独立董事
中南文化,002445,吴雅清,女,54,本科,0.000,"监事会主席,非职工代表监事"
中南文化,002445,梁春晖,男,32,本科,--,非职工代表监事
中南文化,002445,朱红,女,35,本科,--,职工代表监事
中南文化,002445,张弘伟,男,41,硕士,72.45万,财务总监
张小泉,301055,张樟生,男,52,硕士,--,"董事长,法定代表人,董事"
张小泉,301055,夏乾良,男,39,硕士,117.5万,"总经理,董事"
张小泉,301055,甘述林,男,51,专科学历,64.80万,副总经理
张小泉,301055,平燕娜,女,34,本科,9900,"副总经理,董事会秘书"
张小泉,301055,姚宇,男,43,硕士,--,董事
张小泉,301055,张新程,男,32,本科,--,董事
张小泉,301055,金志国,男,67,博士,--,非独立董事
张小泉,301055,王现余,男,46,本科,43.57万,"非独立董事,财务总监"
张小泉,301055,李元旭,男,57,博士,5.000万,独立董事
张小泉,301055,余景选,男,52,博士,5.000万,独立董事
张小泉,301055,陈英骅,男,40,博士,5.000万,独立董事
张小泉,301055,崔俊,女,52,硕士,72.64万,"监事会主席,监事"
张小泉,301055,唐骏杰,男,41,本科,--,监事
张小泉,301055,吴晓明,男,41,本科,26.25万,职工监事
汉钟精机,002158,余昱暄,男,64,大学学历,240.0万,"董事长,法定代表人,非独立董事"
汉钟精机,002158,廖植生,男,50,大学学历,143.6万,"总经理,非独立董事"
汉钟精机,002158,曾文章,男,64,大学学历,10.02万,"副董事长,非独立董事"
汉钟精机,002158,柯永昌,男,65,专科学历,139.6万,"副董事长,非独立董事"
汉钟精机,002158,游百乐,男,57,高中,107.3万,副总经理
汉钟精机,002158,邱玉英,女,56,大学学历,105.3万,"副总经理,董事会秘书,财务负责人"
汉钟精机,002158,陈嘉兴,男,67,大学学历,10.02万,非独立董事
汉钟精机,002158,吴宽裕,男,67,大学学历,10.02万,非独立董事
汉钟精机,002158,张陆洋,男,66,博士,10.02万,独立董事
汉钟精机,002158,周波,女,40,博士,10.02万,独立董事
汉钟精机,002158,周志华,男,42,硕士,10.02万,独立董事
汉钟精机,002158,俞江华,男,44,大专,42.34万,"监事会主席,职工代表监事"
汉钟精机,002158,黄明君,男,54,高中,36.10万,监事
汉钟精机,002158,唐舜铃,女,52,硕士,47.45万,监事
汉钟精机,002158,方利华,女,49,本科,--,内部审计负责人
华民股份,300345,欧阳少红,女,54,硕士,65.00万,"董事长,法定代表人,非独立董事"
华民股份,300345,夏宇,男,45,硕士,69.90万,总经理
华民股份,300345,廖朝晖,女,56,博士,--,"副董事长,非独立董事"
华民股份,300345,朱艳春,女,41,硕士,47.36万,"副总经理,非独立董事,董事会秘书"
华民股份,300345,戴桂中,女,45,硕士,64.69万,副总经理
华民股份,300345,罗锋,男,50,硕士,2.000万,非独立董事
华民股份,300345,王锡谷,男,53,硕士,7.000万,独立董事
华民股份,300345,贾锐,男,49,博士,--,独立董事
华民股份,300345,邓鹏,男,46,硕士,7.000万,独立董事
华民股份,300345,孙高峰,男,57,本科,--,"监事会主席,非职工代表监事"
华民股份,300345,李卓,女,42,大专,16.73万,非职工代表监事
华民股份,300345,张进,男,37,本科,39.26万,职工代表监事
华民股份,300345,高先勇,男,49,本科,58.69万,财务总监
凌霄泵业,002884,王海波,男,65,大专,478.6万,"董事长,总经理,法定代表人,非独立董事"
凌霄泵业,002884,李光勇,男,49,本科,47.95万,"副总经理,非独立董事"
凌霄泵业,002884,陈家潮,男,58,大专,67.80万,"副总经理,非独立董事"
凌霄泵业,002884,刘子庚,男,61,大专,39.10万,"非独立董事,董事会秘书"
凌霄泵业,002884,曾美容,女,53,本科,3.000万,非独立董事
凌霄泵业,002884,柯妮,女,30,本科,3.000万,非独立董事
凌霄泵业,002884,杨大贺,男,51,大专,5.000万,独立董事
凌霄泵业,002884,邵明,男,72,博士,5.000万,独立董事
凌霄泵业,002884,徐军辉,男,51,本科,5.000万,独立董事
凌霄泵业,002884,柯远东,男,48,大专,17.51万,"监事会主席,股东代表监事"
凌霄泵业,002884,程小燕,女,41,本科,19.33万,股东代表监事
凌霄泵业,002884,黄荣光,男,49,--,19.98万,职工代表监事
凌霄泵业,002884,陆凤娟,女,49,本科,40.47万,财务总监
德马科技,688360,卓序,男,63,本科,74.12万,"董事长,总经理,法定代表人,非独立董事"
德马科技,688360,蔡永珍,女,53,本科,50.38万,"副总经理,非独立董事"
德马科技,688360,吴中华,男,45,硕士,136.9万,副总经理
德马科技,688360,张兴,男,45,硕士,105.5万,副总经理
德马科技,688360,陈勇,男,47,博士,--,非独立董事
德马科技,688360,黄宏彬,男,52,硕士,--,非独立董事
德马科技,688360,于天文,男,52,硕士,65.88万,非独立董事
德马科技,688360,黄海,男,46,本科,--,"非独立董事,董事会秘书,财务总监"
德马科技,688360,胡旭东,男,64,博士,5.000万,独立董事
德马科技,688360,张军,男,55,大专,--,独立董事
德马科技,688360,赵黎明,男,60,硕士,--,独立董事
德马科技,688360,殷家振,男,71,初中,47.05万,"监事会主席,非职工代表监事"
德马科技,688360,郭哲,男,48,本科,55.77万,非职工代表监事
德马科技,688360,蔡国良,男,63,高中,6.000万,非职工代表监事
德马科技,688360,杨琴芳,女,45,大专,--,职工代表监事
德马科技,688360,陈宗祖,男,34,大专,--,职工代表监事
德马科技,688360,汤小明,男,57,本科,42.28万,总工程师
致远新能,300985,张远,男,55,本科,52.20万,"董事长,法定代表人,非独立董事"
致远新能,300985,张晶伟,男,42,--,50.00万,"总经理,非独立董事"
致远新能,300985,张淑英,女,54,本科,28.00万,"副总经理,董事会秘书"
致远新能,300985,陈水生,男,54,本科,38.30万,副总经理
致远新能,300985,张一弛,男,32,本科,50.00万,非独立董事
致远新能,300985,周波,女,62,本科,50.00万,"非独立董事,财务总监"
致远新能,300985,王彦明,男,56,博士,6.000万,独立董事
致远新能,300985,赵新宇,男,46,博士,--,独立董事
致远新能,300985,李烜,女,59,硕士,6.000万,独立董事
致远新能,300985,马东飞,男,57,大专,--,"监事会主席,非职工代表监事"
致远新能,300985,吴建伟,男,33,本科,21.58万,非职工代表监事
致远新能,300985,田帅,男,43,本科,--,职工代表监事
华亚智能,003043,王彩男,男,57,初中,268.0万,"董事长,法定代表人,非独立董事"
华亚智能,003043,王景余,男,33,高中,59.63万,"总经理,非独立董事"
华亚智能,003043,杨曙光,男,55,本科,80.03万,"副总经理,董事会秘书"
华亚智能,003043,钱亚萍,女,53,专科学历,80.03万,"非独立董事,财务总监"
华亚智能,003043,马亚红,女,53,本科,7.200万,独立董事
华亚智能,003043,包海山,男,36,本科,--,独立董事
华亚智能,003043,李一心,女,31,本科,--,"监事会主席,股东代表监事"
华亚智能,003043,陆春红,女,45,专科学历,18.83万,职工代表监事
华亚智能,003043,黄健,男,42,大专,62.03万,职工代表监事
拓山重工,001226,徐杨顺,男,55,硕士,34.28万,"董事长,总经理,法定代表人,非独立董事"
拓山重工,001226,黄涛,男,40,本科,28.87万,"副总经理,非独立董事,董事会秘书,财务总监"
拓山重工,001226,徐前,男,29,本科,--,副总经理
拓山重工,001226,徐建风,男,53,初中,24.68万,副总经理
拓山重工,001226,饶耀成,女,33,本科,--,"副总经理,非独立董事"
拓山重工,001226,游亦云,男,51,大专,24.00万,非独立董事
拓山重工,001226,陈六一,男,62,本科,7.000万,独立董事
拓山重工,001226,叶斌斌,男,41,本科,7.000万,独立董事
拓山重工,001226,赵晶,男,61,本科,--,独立董事
拓山重工,001226,陆玉明,男,56,初中,17.69万,"监事会主席,职工代表监事"
拓山重工,001226,汪涛,男,29,本科,10.13万,非职工代表监事
拓山重工,001226,林瑞豹,男,50,中专,8.470万,非职工代表监事
恒星科技,002132,谢晓博,男,37,本科,36.00万,"董事长,法定代表人,非独立董事"
恒星科技,002132,谢晓龙,男,32,本科,36.00万,"总经理,副董事长,非独立董事"
恒星科技,002132,谢保万,男,55,高中,36.03万,"副董事长,非独立董事"
恒星科技,002132,谢进宝,男,53,本科,30.00万,副总经理
恒星科技,002132,张召平,男,41,硕士,32.03万,"副总经理,董事会秘书"
恒星科技,002132,徐会景,女,60,大专,30.02万,"副总经理,非独立董事"
恒星科技,002132,谢保建,男,57,高中,29.93万,副总经理
恒星科技,002132,李明,男,41,本科,42.00万,"副总经理,非独立董事"
恒星科技,002132,周文博,男,36,硕士,61.85万,非独立董事
恒星科技,002132,郭志宏,男,55,大学学历,6.070万,独立董事
恒星科技,002132,张建胜,男,52,博士,6.070万,独立董事
恒星科技,002132,杨晓勇,男,68,本科,6.070万,独立董事
恒星科技,002132,谢海欣,男,68,高中,30.03万,"监事会主席,股东代表监事"
恒星科技,002132,谢建红,女,47,大专,22.06万,职工代表监事
恒星科技,002132,白彭尊,男,51,大专,14.43万,职工代表监事
恒星科技,002132,王丽霞,女,53,大专,--,内部审计部门负责人
恒星科技,002132,张新芳,女,37,本科,20.00万,财务总监
四方科技,603339,黄杰,男,75,--,67.20万,"董事长,总经理,法定代表人,非独立董事"
四方科技,603339,楼晓华,男,59,大专,64.50万,"副总经理,非独立董事"
四方科技,603339,朱国建,男,59,大专,47.50万,副总经理
四方科技,603339,黄鑫颖,女,44,硕士,46.60万,"副总经理,非独立董事,董事会秘书"
四方科技,603339,张俞忠,男,52,大学学历,41.40万,副总经理
四方科技,603339,杨燕超,男,66,高中,28.20万,非独立董事
四方科技,603339,王志炎,男,56,大专,40.05万,非独立董事
四方科技,603339,黄华,女,60,高中,48.08万,"非独立董事,财务总监"
四方科技,603339,傅晶晶,男,43,本科,7.200万,独立董事
四方科技,603339,成志明,男,61,博士,7.200万,独立董事
四方科技,603339,马进,男,52,本科,7.200万,独立董事
四方科技,603339,陈晓东,男,43,大专,28.50万,"监事会主席,股东代表监事"
四方科技,603339,李如松,男,39,本科,24.10万,股东代表监事
四方科技,603339,冯春明,女,33,本科,19.05万,职工代表监事
四方科技,603339,钱洪,男,74,大专,43.83万,总工程师
潍柴重机,000880,傅强,男,40,本科,39.17万,"董事长,法定代表人,非独立董事"
潍柴重机,000880,尹晓青,男,43,硕士,54.44万,"总经理,非独立董事"
潍柴重机,000880,张泉,男,60,硕士,0.000,非独立董事
潍柴重机,000880,张良富,男,54,硕士,6.000万,非独立董事
潍柴重机,000880,王学文,男,44,硕士,0.000,非独立董事
潍柴重机,000880,温涛,男,40,本科,21.18万,"董事会秘书,财务总监"
潍柴重机,000880,张树明,男,57,硕士,10.00万,独立董事
潍柴重机,000880,王志明,男,64,博士,10.00万,独立董事
潍柴重机,000880,杨建国,男,64,硕士,10.00万,独立董事
潍柴重机,000880,章旭,女,48,本科,0.000,"监事会主席,非职工代表监事"
潍柴重机,000880,饶进涛,男,46,本科,0.000,非职工代表监事
潍柴重机,000880,赵宏敏,男,44,本科,34.31万,职工代表监事
汇隆活塞,833455,张勇,男,66,大学学历,--,"董事长,董事"
汇隆活塞,833455,李训发,男,69,大学学历,--,"总经理,法定代表人,董事"
汇隆活塞,833455,宇德群,男,61,本科,--,"副总经理,董事,财务总监"
汇隆活塞,833455,段凤武,男,59,本科,--,"副总经理,董事"
汇隆活塞,833455,张吉忱,男,49,--,--,董事
汇隆活塞,833455,刘迪,男,35,本科,--,董事会秘书
汇隆活塞,833455,高文晓,女,53,硕士,--,独立董事
汇隆活塞,833455,陈艳,女,62,博士,--,独立董事
汇隆活塞,833455,张洪吉,男,47,本科,--,"监事会主席,监事"
汇隆活塞,833455,孙立森,男,53,本科,--,监事
汇隆活塞,833455,高秀娟,女,53,本科,--,职工代表监事
智慧农业,000816,向志鹏,男,48,硕士,120.0万,"董事长,法定代表人,非独立董事"
智慧农业,000816,贾浚,男,53,本科,76.50万,"总经理,非独立董事"
智慧农业,000816,王乃强,男,57,硕士,63.28万,"副总经理,非独立董事"
智慧农业,000816,占锦川,女,--,硕士,109.8万,副总经理
智慧农业,000816,张海,男,--,博士,82.88万,副总经理
智慧农业,000816,卞明,男,50,本科,58.73万,副总经理
智慧农业,000816,王月兵,男,42,硕士,59.54万,"副总经理,财务总监"
智慧农业,000816,李强,男,50,大专,84.20万,副总经理
智慧农业,000816,黄力进,男,52,硕士,5.330万,非独立董事
智慧农业,000816,孙晋,女,46,硕士,47.80万,董事会秘书
智慧农业,000816,李家强,男,66,硕士,10.00万,独立董事
智慧农业,000816,管一民,男,73,本科,10.00万,独立董事
智慧农业,000816,多吉,男,--,--,10.00万,独立董事
智慧农业,000816,罗永,男,45,硕士,3.330万,"监事会主席,股东代表监事"
智慧农业,000816,陈建华,男,--,本科,3.330万,股东代表监事
智慧农业,000816,杨爱,女,53,本科,3.330万,职工代表监事
浙江大农,831855,王靖,男,37,本科,--,"董事长,总经理,法定代表人,董事"
浙江大农,831855,李强,男,46,专科学历,--,副总经理
浙江大农,831855,张旭波,男,54,硕士,--,董事
浙江大农,831855,鲍先启,男,56,本科,--,"董事,总工程师"
浙江大农,831855,张伟民,男,41,中专,--,董事
浙江大农,831855,史良贵,男,44,本科,--,董事会秘书
浙江大农,831855,王洪阳,男,46,本科,--,独立董事
浙江大农,831855,柴斌锋,男,44,博士,--,独立董事
浙江大农,831855,孙民杰,男,43,硕士,--,独立董事
浙江大农,831855,陈亨建,男,41,本科,--,"监事会主席,监事"
浙江大农,831855,陈允奎,男,31,本科,--,监事
浙江大农,831855,马加送,男,40,中专,--,职工代表监事
浙江大农,831855,周全兵,男,44,大专,--,财务负责人
飞沃科技,301232,张友君,男,47,大专,68.97万,"董事长,法定代表人,非独立董事"
飞沃科技,301232,刘杰,男,46,大专,55.80万,"总经理,非独立董事"
飞沃科技,301232,张建,男,45,大专,39.20万,副总经理
飞沃科技,301232,李鹏翔,男,50,硕士,32.78万,副总经理
飞沃科技,301232,徐慧,女,52,硕士,--,非独立董事
飞沃科技,301232,王赓宇,男,37,博士,--,非独立董事
