公司名称,公司代码,股东名称,持股比例
大富科技,300134,孙尚传,9.57%
大富科技,300134,浙江融臻资产管理有限公司,3.16%
大富科技,300134,蚌埠市城市投资控股有限公司,2.95%
大富科技,300134,深圳市大贵投资有限公司,0.90%
大富科技,300134,大富科技(安徽)股份有限公司-2022年员工持股计划,0.86%
大富科技,300134,香港中央结算有限公司,0.85%
大富科技,300134,深圳市大勇投资有限公司,0.66%
大富科技,300134,深圳市大智投资有限公司,0.58%
大富科技,300134,陈竽伶,0.38%
天邑股份,300504,四川天邑集团有限公司,30.74%
天邑股份,300504,李世宏,9.28%
天邑股份,300504,李俊画,9.09%
天邑股份,300504,李俊霞,7.23%
高鸿股份,851,电信科学技术研究院有限公司,12.86%
高鸿股份,851,香港中央结算有限公司,1.09%
高鸿股份,851,曾东卫,1.03%
高鸿股份,851,杜德全,0.51%
高鸿股份,851,深圳圣杰时代股权投资中心(有限合伙),0.35%
高鸿股份,851,大唐高新创业投资有限公司,0.35%
高鸿股份,851,叶军,0.35%
高鸿股份,851,刘来军,0.30%
高鸿股份,851,郭海燕,0.24%
高鸿股份,851,中国国际金融股份有限公司,0.24%
震有科技,688418,吴闽华,16.60%
震有科技,688418,深圳市震有成长投资企业(有限合伙),14.90%
大富科技,300134,安徽配天投资集团有限公司,42.51%
大富科技,300134,孙尚传,9.57%
大富科技,300134,浙江融臻资产管理有限公司,3.16%
大富科技,300134,蚌埠市城市投资控股有限公司,2.95%
大富科技,300134,深圳市大贵投资有限公司,0.90%
大富科技,300134,大富科技(安徽)股份有限公司-2022年员工持股计划,0.86%
大富科技,300134,香港中央结算有限公司,0.85%
大富科技,300134,深圳市大勇投资有限公司,0.66%
大富科技,300134,深圳市大智投资有限公司,0.58%
大富科技,300134,陈竽伶,0.38%
振芯科技,300101,成都国腾电子集团有限公司,29.38%
振芯科技,300101,招商银行股份有限公司-泉果旭源三年持有期混合型证券投资基金,2.73%
振芯科技,300101,中国农业银行股份有限公司-南方军工改革灵活配置混合型证券投资基金,2.73%
振芯科技,300101,中国建设银行股份有限公司-广发成长精选混合型证券投资基金,2.13%
振芯科技,300101,中国工商银行-广发聚丰混合型证券投资基金,1.77%
振芯科技,300101,全国社保基金一一五组合,1.77%
振芯科技,300101,中国工商银行股份有限公司-易方达新经济灵活配置混合型证券投资基金,1.41%
振芯科技,300101,中国工商银行股份有限公司-易方达科翔混合型证券投资基金,1.18%
振芯科技,300101,中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金,1.06%
振芯科技,300101,中国工商银行-广发稳健增长证券投资基金,1.06%
高鸿股份,851,电信科学技术研究院有限公司,12.86%
高鸿股份,851,香港中央结算有限公司,1.09%
高鸿股份,851,曾东卫,1.03%
高鸿股份,851,杜德全,0.51%
高鸿股份,851,深圳圣杰时代股权投资中心(有限合伙),0.35%
高鸿股份,851,大唐高新创业投资有限公司,0.35%
高鸿股份,851,叶军,0.35%
高鸿股份,851,刘来军,0.30%
高鸿股份,851,郭海燕,0.24%
高鸿股份,851,中国国际金融股份有限公司,0.24%
万隆光电,300710,许泉海,13.88%
万隆光电,300710,付小铜,9.41%
万隆光电,300710,海南立安民投资合伙企业(有限合伙),6.96%
万隆光电,300710,杭州千泉科技合伙企业(有限合伙),5.22%
万隆光电,300710,许梦飞,1.58%
万隆光电,300710,孙珏,0.89%
万隆光电,300710,施海蓉,0.87%
万隆光电,300710,吴云飞,0.78%
万隆光电,300710,王辉,0.60%
万隆光电,300710,刘解庭,0.56%
中光防雷,300414,四川中光高技术研究所有限责任公司,40.88%
中光防雷,300414,王雪颖,5.69%
中光防雷,300414,周旭兴,1.14%
中光防雷,300414,上海广信科技发展有限公司,0.60%
中光防雷,300414,何亨文,0.37%
中光防雷,300414,杭州驰宸资产管理有限公司,0.35%
中光防雷,300414,华泰证券股份有限公司,0.30%
中光防雷,300414,黄书峰,0.30%
中光防雷,300414,周国斌,0.28%
中光防雷,300414,UBS AG,0.26%
通宇通讯,2792,吴中林,31.12%
通宇通讯,2792,SHI GUIQING,21.92%
通宇通讯,2792,陈亚评,0.77%
通宇通讯,2792,周旭兴,0.48%
通宇通讯,2792,广东恒阔投资管理有限公司,0.48%
通宇通讯,2792,赵海光,0.32%
通宇通讯,2792,"高华-汇丰-GOLDMAN,SACHS&CO.LLC",0.32%
通宇通讯,2792,石定钢,0.30%
通宇通讯,2792,陈刚,0.28%
通宇通讯,2792,华泰证券股份有限公司,0.24%
通鼎互联,2491,通鼎集团有限公司,31.51%
通鼎互联,2491,东吴创业投资有限公司-苏州市吴企创基股权投资合伙企业(有限合伙),7.07%
通鼎互联,2491,沈小平,4.55%
通鼎互联,2491,陈海滨,0.94%
通鼎互联,2491,黄奇俊,0.65%
通鼎互联,2491,香港中央结算有限公司,0.55%
通鼎互联,2491,汪威,0.48%
通鼎互联,2491,叶青春,0.39%
通鼎互联,2491,朱文柏,0.31%
通鼎互联,2491,陈浩,0.29%
广哈通信,300711,广州无线电集团有限公司,66.33%
广哈通信,300711,UBS AG,0.74%
广哈通信,300711,中国国际金融股份有限公司,0.34%
广哈通信,300711,MORGAN STANLEY & CO. INTERNATIONAL PLC.,0.31%
广哈通信,300711,光大证券股份有限公司,0.30%
广哈通信,300711,华泰证券股份有限公司,0.24%
广哈通信,300711,中信证券股份有限公司,0.24%
广哈通信,300711,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",0.23%
广哈通信,300711,中国银行股份有限公司-国金量化多因子股票型证券投资基金,0.21%
广哈通信,300711,商晗文,0.21%
科信技术,300565,陈登志,12.63%
海能达,2583,陈清州,39.25%
海能达,2583,深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙),5.53%
移为通信,300590,廖荣华,30.20%
移为通信,300590,精速国际有限公司,11.00%
移为通信,300590,信威顾问有限公司,8.17%
移为通信,300590,上海呈瑞投资管理有限公司-呈瑞正乾67号私募证券投资基金,2.00%
移为通信,300590,香港中央结算有限公司,0.82%
移为通信,300590,姚东辉,0.54%
移为通信,300590,彭嵬,0.46%
移为通信,300590,中国人寿保险股份有限公司-万能-国寿瑞安,0.42%
移为通信,300590,王勤剑,0.31%
移为通信,300590,王波,0.25%
阿莱德,301419,张耀华,15.00%
阿莱德,301419,上海英帕学企业管理中心(有限合伙),15.00%
阿莱德,301419,薛伟,10.20%
阿莱德,301419,朱玲玲,7.50%
阿莱德,301419,吴靖,6.00%
阿莱德,301419,朱红,4.50%
阿莱德,301419,潘焕清,4.20%
阿莱德,301419,陆平,3.60%
阿莱德,301419,张艺露,3.00%
阿莱德,301419,翁春立,1.80%
武汉凡谷,2194,王丽丽,27.86%
武汉凡谷,2194,孟庆南,7.38%
武汉凡谷,2194,孟凡博,5.73%
武汉凡谷,2194,香港中央结算有限公司,2.75%
武汉凡谷,2194,王凯,1.94%
武汉凡谷,2194,黄勇,0.37%
武汉凡谷,2194,法国兴业银行,0.32%
武汉凡谷,2194,光大证券股份有限公司,0.32%
武汉凡谷,2194,广发基金-农业银行-广发中证金融资产管理计划,0.32%
武汉凡谷,2194,大成基金-农业银行-大成中证金融资产管理计划,0.32%
共进股份,603118,汪大维,20.67%
共进股份,603118,唐佛南,20.67%
神宇股份,300563,任凤娟,20.35%
神宇股份,300563,汤晓楠,16.72%
神宇股份,300563,汤建康,3.28%
神宇股份,300563,周芝华,1.59%
神宇股份,300563,杨兴芬,1.46%
神宇股份,300563,许红丽,0.56%
神宇股份,300563,MERRILL LYNCH INTERNATIONAL,0.55%
神宇股份,300563,江阴市港汇科技信息有限公司,0.52%
神宇股份,300563,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",0.48%
神宇股份,300563,周岳源,0.35%
菲菱科思,301191,陈龙发,32.08%
菲菱科思,301191,陈曦,17.76%
菲菱科思,301191,深圳市远致瑞信股权投资管理有限公司-深圳市远致华信新兴产业股权投资基金合伙企业(有限合伙),5.52%
菲菱科思,301191,高国亮,4.87%
菲菱科思,301191,陈美玲,3.23%
菲菱科思,301191,张海燕,1.87%
菲菱科思,301191,贺洁,1.50%
菲菱科思,301191,舒姗,1.50%
菲菱科思,301191,刘雪英,1.50%
菲菱科思,301191,徐坚,1.12%
菲菱科思,301191,陈燕,1.12%
天箭科技,2977,楼继勇,36.01%
天箭科技,2977,陈镭,23.08%
天箭科技,2977,刘永红,5.00%
天箭科技,2977,梅宏,1.38%
天箭科技,2977,渤海人寿保险股份有限公司-传统型保险产品2,0.66%
天箭科技,2977,陈瑞斌,0.36%
天箭科技,2977,朱沪萍,0.36%
天箭科技,2977,余峰,0.28%
天箭科技,2977,北京沃蓝投资管理有限公司-沃蓝瀛洲一期私募证券投资基金,0.25%
天箭科技,2977,MORGAN STANLEY & CO. INTERNATIONAL PLC.,0.22%
金信诺,300252,黄昌华,20.82%
金信诺,300252,赣州发展投资控股集团有限责任公司,6.98%
金信诺,300252,郑军,4.32%
金信诺,300252,深圳市前海欣诺投资合伙企业(有限合伙),3.24%
金信诺,300252,盐城大丰高鑫金诺产业投资管理合伙企业(有限合伙),2.70%
金信诺,300252,财通基金-华泰证券股份有限公司-财通基金君享永熙单一资产管理计划,1.69%
金信诺,300252,深圳市优美利投资管理有限公司-优美利金安虔城壹号私募证券投资基金,1.40%
金信诺,300252,广发证券股份有限公司,1.23%
金信诺,300252,王志明,1.00%
金信诺,300252,横琴广金美好基金管理有限公司-广金美好科新十三号私募证券投资基金,0.98%
雷科防务,2413,刘升,1.85%
雷科防务,2413,伍捍东,1.71%
雷科防务,2413,刘峰,1.70%
雷科防务,2413,上海通怡投资管理有限公司-通怡方圆9号私募证券投资基金,1.30%
雷科防务,2413,北京理工资产经营有限公司,1.26%
雷科防务,2413,北京翠微集团有限责任公司,1.23%
雷科防务,2413,北京雷科众投科技发展中心(有限合伙),1.09%
雷科防务,2413,香港中央结算有限公司,0.93%
雷科防务,2413,江苏雷科防务科技股份有限公司-2022年员工持股计划,0.91%
雷科防务,2413,韩周安,0.68%
金信诺,300252,黄昌华,20.82%
金信诺,300252,赣州发展投资控股集团有限责任公司,6.98%
金信诺,300252,郑军,4.32%
金信诺,300252,深圳市前海欣诺投资合伙企业(有限合伙),3.24%
金信诺,300252,盐城大丰高鑫金诺产业投资管理合伙企业(有限合伙),2.70%
金信诺,300252,财通基金-华泰证券股份有限公司-财通基金君享永熙单一资产管理计划,1.69%
金信诺,300252,深圳市优美利投资管理有限公司-优美利金安虔城壹号私募证券投资基金,1.40%
金信诺,300252,广发证券股份有限公司,1.23%
金信诺,300252,王志明,1.00%
金信诺,300252,横琴广金美好基金管理有限公司-广金美好科新十三号私募证券投资基金,0.98%
盛路通信,2446,杨华,9.80%
盛路通信,2446,何永星,3.94%
盛路通信,2446,杨振锋,1.14%
盛路通信,2446,中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金,0.75%
盛路通信,2446,中国对外经济贸易信托有限公司-外贸信托·锐进16期中欧瑞博证券投资集合资金信托计划,0.68%
盛路通信,2446,李再荣,0.60%
盛路通信,2446,广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金,0.57%
盛路通信,2446,孙小航,0.57%
盛路通信,2446,郭依勤,0.56%
盛路通信,2446,香港中央结算有限公司,0.51%
长飞光纤,601869,中国华信邮电科技有限公司,23.73%
长飞光纤,601869,荷兰德拉克通信科技有限公司,23.73%
长飞光纤,601869,香港中央结算(代理人)有限公司,22.64%
长飞光纤,601869,武汉长江通信产业集团股份有限公司,15.82%
长飞光纤,601869,宁波睿图企业管理咨询合伙企业(有限合伙),1.04%
长飞光纤,601869,华润深国投信托有限公司-华润信托·晟利5号单一资金信托,0.70%
长飞光纤,601869,香港中央结算有限公司,0.62%
长飞光纤,601869,宁波睿盈企业管理咨询合伙企业(有限合伙),0.60%
长飞光纤,601869,陕西省国际信托股份有限公司-陕国投·乐盈56号单一资金信托,0.36%
长飞光纤,601869,宁波睿麒企业管理咨询合伙企业(有限合伙),0.23%
移远通信,603236,钱鹏鹤,31.84%
移远通信,603236,宁波移远投资合伙企业(有限合伙),6.52%
九联科技,688609,詹启军,12.27%
九联科技,688609,林榕,8.23%
九联科技,688609,胡嘉惠,5.24%
九联科技,688609,汇文添富(苏州)投资企业(有限合伙),4.70%
九联科技,688609,赖伟林,3.24%
九联科技,688609,许华,3.24%
九联科技,688609,凌俊,2.04%
九联科技,688609,惠州同展力合资产管理合伙企业(有限合伙),1.81%
九联科技,688609,张佳宾,1.80%
九联科技,688609,苏州汇文运通投资合伙企业(有限合伙),1.60%
华测导航,300627,赵延平,20.43%
华测导航,300627,上海太禾行企业管理咨询合伙企业(有限合伙),11.94%
华测导航,300627,宁波上裕创业投资合伙企业(有限合伙),5.48%
华测导航,300627,宁波尚坤投资管理合伙企业(有限合伙),5.19%
国盾量子,688027,中科大资产经营有限责任公司,13.46%
国盾量子,688027,潘建伟,8.24%
国盾量子,688027,中国科学院控股有限公司,5.68%
国盾量子,688027,合肥琨腾股权投资合伙企业(有限合伙),4.24%
国盾量子,688027,程大涛,3.12%
国盾量子,688027,杭州兆富投资合伙企业(有限合伙),3.04%
国盾量子,688027,安徽润丰投资集团有限公司,3.02%
国盾量子,688027,柳志伟,2.92%
国盾量子,688027,合肥鞭影股权投资合伙企业(有限合伙),2.50%
国盾量子,688027,楼永良,2.41%
东方通信,600776,中电科东方通信集团有限公司,43.44%
东方通信,600776,香港中央结算有限公司,0.78%
东方通信,600776,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,0.37%
东方通信,600776,NOMURA SINGAPORE LIMITED,0.34%
东方通信,600776,NORGES BANK,0.23%
东方通信,600776,殷浩,0.23%
东方通信,600776,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,0.20%
东方通信,600776,周晓萍,0.20%
东方通信,600776,朱南璋,0.19%
东方通信,600776,大成基金-农业银行-大成中证金融资产管理计划,0.18%
威胜信息,688100,威胜集团有限公司,36.69%
威胜信息,688100,威佳创建有限公司,21.85%
威胜信息,688100,邹启明,7.29%
威胜信息,688100,吉为,5.40%
威胜信息,688100,吉喆,2.70%
威胜信息,688100,陈君,1.82%
威胜信息,688100,李鸿,1.12%
威胜信息,688100,香港中央结算有限公司,0.81%
威胜信息,688100,钟喜玉,0.62%
威胜信息,688100,中国工商银行股份有限公司-汇添富盈鑫灵活配置混合型证券投资基金,0.52%
天奥电子,2935,中国电子科技集团公司第十研究所,40.03%
天奥电子,2935,中电科投资控股有限公司,1.58%
天奥电子,2935,四川华炜投资控股集团有限公司,1.15%
天奥电子,2935,周文梅,1.04%
天奥电子,2935,陈静,0.96%
天奥电子,2935,刘类骥,0.95%
天奥电子,2935,尹湘艳,0.92%
天奥电子,2935,中国人民财产保险股份有限公司-传统-普通保险产品,0.87%
天奥电子,2935,中国银行股份有限公司-富国新材料新能源混合型证券投资基金,0.75%
天奥电子,2935,中国建设银行股份有限公司-富国长期成长混合型证券投资基金,0.73%
华脉科技,603042,胥爱民,22.98%
华脉科技,603042,王晓甫,3.56%
华脉科技,603042,吴珩,1.71%
华脉科技,603042,居里投资基金管理(珠海横琴)有限公司-居里聚能成长11号私募证券投资基金,1.14%
华脉科技,603042,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",0.87%
华脉科技,603042,窦云,0.72%
华脉科技,603042,陈灿,0.56%
华脉科技,603042,顾宇成,0.54%
华脉科技,603042,MERRILL LYNCH INTERNATIONAL,0.43%
华脉科技,603042,张凡,0.39%
北斗星通,2151,周儒欣,14.90%
北斗星通,2151,周光宇,9.44%
北斗星通,2151,国家集成电路产业投资基金股份有限公司,7.12%
北斗星通,2151,中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金,1.10%
北斗星通,2151,香港中央结算有限公司,1.04%
北斗星通,2151,北京北斗星通导航技术股份有限公司回购专用证券账户,0.92%
北斗星通,2151,北京集成电路尖端芯片股权投资中心(有限合伙),0.71%
北斗星通,2151,国泰君安证券股份有限公司,0.66%
北斗星通,2151,广发证券股份有限公司,0.61%
北斗星通,2151,济南江山投资合伙企业(有限合伙),0.49%
长江通信,600345,烽火科技集团有限公司,28.63%
长江通信,600345,武汉金融控股(集团)有限公司,10.52%
长江通信,600345,武汉高科国有控股集团有限公司,5.99%
长江通信,600345,武汉新能实业发展有限公司,1.19%
长江通信,600345,兴业银行股份有限公司-广发百发大数据策略成长灵活配置混合型证券投资基金,0.99%
长江通信,600345,葛品利,0.64%
长江通信,600345,武汉长江经济联合发展股份有限公司,0.53%
长江通信,600345,张子宽,0.43%
长江通信,600345,马国胜,0.40%
长江通信,600345,郭永仁,0.36%
星网宇达,2829,迟家升,23.39%
星网宇达,2829,李国盛,16.25%
星网宇达,2829,孙慧明,2.32%
星网宇达,2829,徐烨烽,1.87%
星网宇达,2829,杨燕灵,1.64%
星网宇达,2829,中国银行股份有限公司-华夏行业景气混合型证券投资基金,1.41%
星网宇达,2829,珠海金藤股权投资基金合伙企业(有限合伙),1.00%
星网宇达,2829,诺德基金-华泰证券股份有限公司-诺德基金浦江120号单一资产管理计划,0.98%
星网宇达,2829,吴彩莲,0.94%
星网宇达,2829,兴业证券股份有限公司,0.94%
欣天科技,300615,石伟平,28.96%
欣天科技,300615,刘辉,13.31%
欣天科技,300615,薛枫,9.32%
欣天科技,300615,浙江嘉鸿资产管理有限公司-嘉鸿子逸未来1号私募证券投资基金,3.90%
欣天科技,300615,李小筱,3.71%
欣天科技,300615,玄元私募基金投资管理(广东)有限公司-玄元科新105号私募证券投资基金,3.57%
欣天科技,300615,建信信托有限责任公司-建信信托-私人银行家族信托单一信托6888号,1.84%
欣天科技,300615,UBS AG,1.42%
欣天科技,300615,文清娥,0.93%
欣天科技,300615,李蒙,0.68%
国睿科技,600562,中国电子科技集团公司第十四研究所,52.60%
国睿科技,600562,中电国睿集团有限公司,9.59%
国睿科技,600562,中电科投资控股有限公司,3.59%
国睿科技,600562,宫龙,2.08%
国睿科技,600562,香港中央结算有限公司,0.82%
国睿科技,600562,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,0.81%
国睿科技,600562,上海巽潜投资管理合伙企业(有限合伙),0.80%
国睿科技,600562,华泰优逸五号混合型养老金产品-中国银行股份有限公司,0.79%
国睿科技,600562,北京华夏智讯技术有限公司,0.70%
国睿科技,600562,李道安,0.65%
航天南湖,688552,北京无线电测量研究所,32.49%
航天南湖,688552,荆州市古城国有投资有限责任公司,29.08%
航天南湖,688552,航天科工资产管理有限公司,4.33%
航天南湖,688552,荆州南晟企业管理合伙企业(有限合伙),2.81%
航天南湖,688552,中信建投投资有限公司,0.84%
航天南湖,688552,丁柏,0.33%
航天南湖,688552,曾鸣,0.32%
航天南湖,688552,郑自良,0.23%
航天南湖,688552,姚圣海,0.23%
航天南湖,688552,王新红,0.23%
航天南湖,688552,赵谦,0.23%
*ST日海,2313,珠海润达泰投资合伙企业(有限合伙),27.74%
*ST日海,2313,珠海九洲控股集团有限公司,16.67%
*ST日海,2313,北信瑞丰基金-浦发银行-华润深国投信托-华润信托·日海通讯员工持股计划集合资金信托计划,4.40%
*ST日海,2313,颜延庆,0.61%
*ST日海,2313,王海滨,0.53%
*ST日海,2313,吴智勇,0.45%
*ST日海,2313,湛锦莲,0.36%
*ST日海,2313,张邦建,0.34%
*ST日海,2313,陈惜如,0.31%
*ST日海,2313,江波,0.30%
科思科技,688788,刘建德,37.93%
科思科技,688788,梁宏建,23.16%
科思科技,688788,昌舜尧,1.06%
科思科技,688788,上海源星胤石股权投资合伙企业(有限合伙),0.72%
科思科技,688788,葛海莲,0.57%
科思科技,688788,张力,0.57%
科思科技,688788,佛山今茂私募股权投资基金管理有限公司-佛山新动力创新创业股权投资合伙企业(有限合伙),0.54%
科思科技,688788,北京华控投资顾问有限公司-北京华控产业投资基金(有限合伙),0.50%
科思科技,688788,余婧雯,0.43%
科思科技,688788,中国宝安集团股份有限公司,0.43%
四创电子,600990,中电博微电子科技有限公司,41.93%
四创电子,600990,中电科投资控股有限公司,3.29%
四创电子,600990,旷海滨,1.46%
四创电子,600990,苏宗伟,0.99%
四创电子,600990,招商银行股份有限公司-万家中证1000指数增强型发起式证券投资基金,0.95%
四创电子,600990,招商银行股份有限公司-易方达品质动能三年持有期混合型证券投资基金,0.79%
四创电子,600990,上海冉钰投资管理中心(有限合伙),0.74%
四创电子,600990,易方达基金管理有限公司-社保基金17042组合,0.67%
四创电子,600990,嘉实基金-中电科投资控股有限公司-嘉实基金-科汇1号单一资产管理计划,0.54%
四创电子,600990,中国人民财产保险股份有限公司-传统-收益组合,0.46%
国睿科技,600562,中国电子科技集团公司第十四研究所,52.60%
国睿科技,600562,中电国睿集团有限公司,9.59%
国睿科技,600562,中电科投资控股有限公司,3.59%
国睿科技,600562,宫龙,2.08%
国睿科技,600562,香港中央结算有限公司,0.82%
国睿科技,600562,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,0.81%
国睿科技,600562,上海巽潜投资管理合伙企业(有限合伙),0.80%
国睿科技,600562,华泰优逸五号混合型养老金产品-中国银行股份有限公司,0.79%
国睿科技,600562,北京华夏智讯技术有限公司,0.70%
国睿科技,600562,李道安,0.65%
天和防务,300397,贺增林,25.11%
天和防务,300397,刘丹英,3.04%
天和防务,300397,陈传兴,2.15%
天和防务,300397,徐国新,1.89%
天和防务,300397,杨同和,0.85%
天和防务,300397,西安天兴华盈企业管理咨询合伙企业(有限合伙),0.69%
天和防务,300397,孙士淮,0.69%
天和防务,300397,张发群,0.68%
天和防务,300397,李祖明,0.55%
天和防务,300397,马淑琴,0.52%
亨通光电,600487,亨通集团有限公司,23.77%
亨通光电,600487,崔根良,3.86%
亨通光电,600487,香港中央结算有限公司,2.13%
亨通光电,600487,苏州信托有限公司-苏信财富·华彩H1503单一资金信托,1.19%
亨通光电,600487,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,0.79%
亨通光电,600487,广东省铁路发展基金有限责任公司,0.56%
亨通光电,600487,苏州信托有限公司-苏信财富·华彩H1402单一资金信托,0.56%
亨通光电,600487,大家人寿保险股份有限公司-万能产品,0.53%
亨通光电,600487,全国社保基金一一六组合,0.51%
亨通光电,600487,毛慧苏,0.50%
东信Ｂ股,900941,中电科东方通信集团有限公司,43.44%
东信Ｂ股,900941,香港中央结算有限公司,0.78%
东信Ｂ股,900941,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,0.37%
东信Ｂ股,900941,NOMURA SINGAPORE LIMITED,0.34%
东信Ｂ股,900941,NORGES BANK,0.23%
东信Ｂ股,900941,殷浩,0.23%
东信Ｂ股,900941,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,0.20%
东信Ｂ股,900941,周晓萍,0.20%
东信Ｂ股,900941,朱南璋,0.19%
东信Ｂ股,900941,大成基金-农业银行-大成中证金融资产管理计划,0.18%
富士达,835640,中航光电科技股份有限公司,46.64%
富士达,835640,吉林省国家汽车电子产业创业投资有限责任公司,5.92%
富士达,835640,北京银河鼎发创业投资有限公司,5.47%
创远信科,831961,上海创远电子设备有限公司,27.14%
创远信科,831961,陈忆元,6.24%
创远信科,831961,吉红霞,4.98%
创远信科,831961,上海东苑房地产开发(集团)有限公司,3.31%
创远信科,831961,冯跃军,2.52%
创远信科,831961,上海物联网二期创业投资基金合伙企业(有限合伙),2.44%
创远信科,831961,孟华,2.02%
创远信科,831961,杨孝全,1.85%
创远信科,831961,上海东方证券创新投资有限公司,1.84%
创远信科,831961,元禾璞华(苏州)投资管理有限公司,1.66%
辉煌科技,2296,李海鹰,7.95%
辉煌科技,2296,谢春生,5.69%
辉煌科技,2296,河南辉煌科技股份有限公司-2022年员工持股计划,4.67%
辉煌科技,2296,李力,4.17%
辉煌科技,2296,刘刚,3.55%
辉煌科技,2296,张金梅,1.29%
辉煌科技,2296,苗卫东,1.21%
辉煌科技,2296,胡江平,0.51%
辉煌科技,2296,李家茂,0.39%
辉煌科技,2296,冯云浩,0.37%
邦彦技术,688132,祝国胜,25.14%
邦彦技术,688132,劲牌有限公司,15.37%
邦彦技术,688132,深圳市中彦创新投资合伙企业(有限合伙),4.16%
邦彦技术,688132,祝国强,3.30%
邦彦技术,688132,深圳市创新投资集团有限公司,2.13%
邦彦技术,688132,深圳国中中小企业发展私募股权投资基金合伙企业(有限合伙),1.80%
邦彦技术,688132,深圳市君丰华益新兴产业投资合伙企业(有限合伙),1.77%
邦彦技术,688132,深圳市红土生物创业投资有限公司,1.59%
邦彦技术,688132,北京永阳泰和投资有限公司,1.56%
邦彦技术,688132,广东红土创业投资有限公司,1.44%
航天发展,547,中国航天系统工程有限公司,12.16%
航天发展,547,中国航天科工防御技术研究院(中国长峰机电技术研究设计院),7.27%
航天发展,547,南京江北新区产业投资集团有限公司,1.93%
航天发展,547,香港中央结算有限公司,1.42%
航天发展,547,航天科工资产管理有限公司,0.73%
航天发展,547,中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金,0.71%
航天发展,547,南京晨光高科创业投资有限公司,0.71%
航天发展,547,中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金,0.71%
航天发展,547,中信建投证券股份有限公司,0.59%
航天发展,547,邱鸣,0.53%
北方导航,600435,北方导航科技集团有限公司,22.66%
北方导航,600435,中兵投资管理有限责任公司,16.08%
北方导航,600435,香港中央结算有限公司,3.75%
北方导航,600435,张常云,2.38%
北方导航,600435,中央汇金资产管理有限责任公司,2.23%
北方导航,600435,高大兵,1.48%
北方导航,600435,银华基金-中兵投资管理有限责任公司-银华基金-天玑1号单一资产管理计划,1.09%
北方导航,600435,BARCLAYS BANK PLC,0.99%
北方导航,600435,杜志超,0.48%
北方导航,600435,中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金,0.43%
澄天伟业,300689,深圳市澄天盛业投资有限公司,41.25%
澄天伟业,300689,冯学裕,11.00%
澄天伟业,300689,景在军,5.46%
七一二,603712,天津智博智能科技发展有限公司,47.95%
XD中天科,600522,中天科技集团有限公司,22.68%
XD中天科,600522,香港中央结算有限公司,7.78%
XD中天科,600522,中国证券金融股份有限公司,1.85%
XD中天科,600522,中央汇金资产管理有限责任公司,1.79%
XD中天科,600522,上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金,1.15%
XD中天科,600522,中国对外经济贸易信托有限公司-外贸信托-高毅晓峰鸿远集合资金信托计划,1.06%
XD中天科,600522,中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金,0.57%
XD中天科,600522,王咏梅,0.51%
XD中天科,600522,李东璘,0.46%
XD中天科,600522,招商银行股份有限公司-兴业收益增强债券型证券投资基金,0.41%
新劲刚,300629,王刚,17.48%
新劲刚,300629,雷炳秀,4.01%
新劲刚,300629,中国建设银行股份有限公司-博时军工主题股票型证券投资基金,3.76%
新劲刚,300629,吴小伟,3.14%
新劲刚,300629,文俊,2.89%
新劲刚,300629,彭波,2.75%
新劲刚,300629,王婧,1.48%
新劲刚,300629,朱允来,1.22%
新劲刚,300629,广东汇融诚私募基金管理有限公司-汇融诚聚海1号私募证券投资基金,0.82%
新劲刚,300629,中国农业银行股份有限公司-中邮军民融合灵活配置混合型证券投资基金,0.82%
理工导航,688282,汪渤,10.22%
理工导航,688282,缪玲娟,8.26%
理工导航,688282,董明杰,8.20%
理工导航,688282,石永生,8.02%
理工导航,688282,沈军,8.02%
理工导航,688282,高志峰,7.97%
理工导航,688282,崔燕,7.87%
理工导航,688282,北京理工资产经营有限公司,6.75%
高凌信息,688175,珠海市高凌科技投资有限公司,43.39%
高凌信息,688175,珠海汉虎纳兰德股权投资基金合伙企业(有限合伙),8.87%
高凌信息,688175,珠海横琴新区资晓投资合伙企业(有限合伙),7.34%
宁通信B,200468,中电国睿集团有限公司,53.49%
精伦电子,600355,张学阳,12.19%
